type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,"A181 - West Dapto - ITC 015 (ITP015) - Pavement: HBB, CRS, CRB",,,,,,"A181 - West Dapto - ITC 015 (ITP015) - Pavement: HBB, CRS, CRB",
section,Heavily Bound Base (HBB),,,,,,,
checkpoint,1 - HBB – Nominated Mix,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Submit the following for the nominated mix and materials – Source of supply, and Certificate of Conformance to 1113",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,2 - HBB – Material Conformance,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of evidence of material conformance,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,3 - HBB – Delivery Dockets,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• WITNESS POINT: Delivered material loads covered to prevent moisture loss, supply delivery dockets for each truck load upon material arrival",,,,,,,
text,INSPECTION:,,,,,,,
text,WITNESS POINT NUMBER:,,,,,,,
holdpoint,WITNESS POINT,,,,,,,
checkpoint,4 - HBB – Material Inspection,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• WITNESS POINT: Inspection of material upon delivery to site,,,,,,,
text,INSPECTION:,,,,,,,
text,WITNESS POINT NUMBER:,,,,,,,
holdpoint,WITNESS POINT,,,,,,,
checkpoint,5 - HBB – Trial Section Notification,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Submit details of a Trial Section of HBB placement, two days prior to commencement",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,6 - HBB – Trial Section Results,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Construct a 50m Trial Section to be incorporated into the finished works, submit trial results a minimum two days prior to commencing the remaining works",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7 - HBB – Compaction Results,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• HOLD POINT: Submission of HBB compaction results,,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,8 - HBB – Survey Reports,,,,,,,
label,"REQUIREMENTS / REFERENCE: 1141, 1113",,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Submission of the following – Survey report of finished surface levels, Survey report of compacted thickness, Recorded data of straight edge test",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Crushed Rock (CRS / CRB),,,,,,,
checkpoint,9 - CR – Material Details,,,,,,,
label,REQUIREMENTS / REFERENCE: 1113,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Submit the following for each proposed material ten days before delivery – Source of supply, Blend proportions for blended materials, Test results (NATA)",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,10 - CR – Material Inspection,,,,,,,
label,REQUIREMENTS / REFERENCE: 1113,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,• WITNESS POINT: Inspection of materials at delivery,,,,,,,
text,INSPECTION:,,,,,,,
text,WITNESS POINT NUMBER:,,,,,,,
holdpoint,WITNESS POINT,,,,,,,
checkpoint,11 - CR – Trial Section Results,,,,,,,
label,REQUIREMENTS / REFERENCE: 1113,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Construct a 50m Trial Section to be incorporated into the finished works, submit trial results a minimum two days prior to commencing the remaining works",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,12 - CR – Survey Reports,,,,,,,
label,REQUIREMENTS / REFERENCE: 1113,,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,,
label,"• HOLD POINT: Submission of the following – Survey of completed pavement layer, Compaction and Moisture levels, Proof Roll records, Straight edge test records",,,,,,,
text,INSPECTION:,,,,,,,
text,HOLD POINT NUMBER:,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,,
text,Name:,,,,,,,
text,Date:,,,,,,,
label,Signature,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
