resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site Diary,,,,,,,,
,step,,,,Undocumented variations,,,,,,,
Undocumented Variations,checklist,,,,,Builder,,,,,,
Undocumented Variations,checklist,,,,,Subcontractors,,,,,,
Site Diary Checklist,checklist,,,,Site Diary comments/notes,,,,,,,
,step,,,Toolbox Meetings,,,,,,,,
,step,,,,July 2023,,,,,,,
,step,,,,August 2023,,,,,,,
,step,,,,September 2023,,,,,,,
,step,,,,October 2023,,,,,,,
,step,,,,November 2023,,,,,,,
,step,,,,December 2023,,,,,,,
,step,,,Project Drawings,,,,,,,,
,step,,,,Building A,,,,,,,
Project Drawings,checklist,,,,,Peno Drawings,,,,,,
Project Drawings,checklist,,,,,Fabb Sheets,,,,,,
Project Drawings,checklist,,,,,Fitters Drawings,,,,,,
Project Drawings,checklist,,,,,RCP,,,,,,
,step,,,,Building B,,,,,,,
Project Drawings,checklist,,,,,Peno Drawings,,,,,,
Project Drawings,checklist,,,,,Fabb Sheets,,,,,,
Project Drawings,checklist,,,,,Fitters Drawings,,,,,,
Project Drawings,checklist,,,,,RCP,,,,,,
,step,,,,Building C,,,,,,,
Project Drawings,checklist,,,,,Peno Drawings,,,,,,
Project Drawings,checklist,,,,,Fabb Sheets,,,,,,
Project Drawings,checklist,,,,,Fitters Drawings,,,,,,
Project Drawings,checklist,,,,,RCP,,,,,,
,step,,,,Building D,,,,,,,
Project Drawings,checklist,,,,,Peno Drawings,,,,,,
Project Drawings,checklist,,,,,Fabb Sheets,,,,,,
Project Drawings,checklist,,,,,Fitters Drawings,,,,,,
Project Drawings,checklist,,,,,RCP,,,,,,
,step,,,Site QA,,,,,,,,
,step,,,,Building A,,,,,,,
,step,,,,,Rough In,,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Basement,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Ground,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Level 3,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Level 4,,,,,
Sprinkler Rough In checklist,checklist,,,,,,Level 5,,,,,
,step,,,,,Fit Off,,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Basement,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Ground,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Level 1,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Level 2,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Level 3,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Level 4,,,,,
Sprinkler Fit Off checklist,checklist,,,,,,Level 5,,,,,
,step,,,,,Fire Penetrations,,,,,,
Fire Penetrations checklist,checklist,,,,,,Basement,,,,,
Fire Penetrations checklist,checklist,,,,,,Ground,,,,,
Fire Penetrations checklist,checklist,,,,,,Level 1,,,,,
Fire Penetrations checklist,checklist,,,,,,Level 2,,,,,
Fire Penetrations checklist,checklist,,,,,,Level 3,,,,,
