Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,Site QA,
,Rows,,,,
,,Ground Level ,dynamic,Ground Level ,
,Columns,,,,
,,All Subbie Rough-in Progression,,All Subbie Rough-in Progression,
,,All Subbie Fit off & Testing Progression,,All Subbie Fit off & Testing Progression,
,,As Builts,,As Builts,
,,Ductwork,,Ductwork,
,,Pipework,,Pipework,
,,Indoor Equipment - FCU,,Indoor Equipment - FCU,
,,Indoor Equipment - Fan,,Indoor Equipment - Fan,
,,Refrigeration Pipe,,Refrigeration Pipe,
,,Grille Fit-Off,,Grille Fit-Off,
,,Plantroom/Outdoor Equipment,,Plantroom / Outdoor Equipment,
