"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"7d74088b-1520-503c-b1b7-aec46b2751dd/2","checklist-flat","Add Delivery Docket","","Delivery Docket",0,"46cd9896-0022-421d-89fa-24a2cf8072d2"
"8e797eb5-33f8-572d-b18d-cb202ccf60b0","checkpoint","Please take photo or attach docket",,,,

"26151aa0-c25c-5b91-92b7-db5743f995df/2","checklist-flat","Add Non Conformance Corrective Action Report","","Non Conformance Corrective Action Report -",0,"89c288e3-c10f-4ad2-85aa-1913eeb00fbc"
"55fcfd46-e984-5b01-b56a-1040f62a53bc","checkpoint-no-value","Report",,,,
"3daf672a-729f-4b84-a93b-ff3001cc374b","textbox","Report Reference:",,,,
"800a3bfb-7c7e-432a-99b4-a6721a62a3c8","textbox","Customer Name:",,,,
"18c2d608-07f2-4a98-ae5f-2834630b914c","textbox","Job Number:",,,,
"ed82e4fd-2b87-48b1-88ab-adedb3511af1","textbox","Purchase Order Number:",,,,
"5aaa33dc-cca0-40aa-82aa-0c8fc595dd9c","textbox","Delivery Docket No:",,,,
"6c88a8b1-6942-4f28-95c4-c6fff3d81118","note","Part",,,,
"a2727390-f900-4b68-9fa9-a5c853540579","textbox","Part Description:",,,,
"c361e607-c5c0-4d35-ac3b-849db32ca4c3","textbox","Part Identification:",,,,
"95e0e9b2-febc-4e76-ba9d-fbb15fe7d70d","note","Non-Compliance",,,,
"b85f5b83-94c1-4b1e-850f-059de0f76d94","textbox","Non-compliance description:",,,,
"c68286d4-fa47-406d-9034-69bf7f7ac97e","note","Cause",,,,
"2567eea0-7dae-4b32-8a96-c18a6cbd2d04","note","Root cause description of the non-compliance:",,,,
"99d5feec-48d5-4ba9-9a00-4d1b5eb5d94f","tickbox","Technical Detail",,,,
"36dc5d31-0e93-4aeb-8306-28233639439c","tickbox","Production",,,,
"99468aaf-b994-4d31-a3f3-18d15adcb9d4","tickbox","OH&S",,,,
"476c9404-d065-4068-89a9-6c3606242a0a","tickbox","Delivery",,,,
"40cd96bc-b14a-41d1-94ab-d36f3ef45319","tickbox","Client Side (Handling/Application)",,,,
"1dba7939-e418-42c1-aa66-a6a1cc308453","note","Corrective Action",,,,
"2523c058-4b18-46dc-a1ed-6c806c3af2ae","note","Action taken to correct the immediate non-compliance:",,,,
"aad460b2-f1bc-4041-bbde-8e544fa70b6f","note","Quality Assurance",,,,
"0c473128-c58b-42d7-a2b0-44fa45e1ba15","tickbox","Rework",,,,
"cebcaedd-df59-4ea6-8347-ca9aeb0d441c","tickbox","Accepted Under Concession",,,,
"cf7b9dec-d9f9-49ad-a6f0-9f7c1cc69c9e","tickbox","Replace",,,,
"9a968a92-3245-45ef-b941-48e00d475b5f","tickbox","No Action Required",,,,
"4f3af710-02ce-479d-a400-6163b3617a26","note","OH&S",,,,
"2cdebde5-c434-40cb-bcfd-2375b90e9043","tickbox","Re-Induction",,,,
"eb2003e9-2c87-4716-81db-1d1baf2457d7","tickbox","Warning",,,,
"1e2c8d11-d4a4-4602-8f77-3899ca1f307a","tickbox","Rectification",,,,
"7423e8d2-c792-4212-a90f-9711e1730549","tickbox","SWMS Review",,,,
"745657d7-d973-416e-9e82-e4c8d15bc907","note","Preventative Action",,,,
"8165ef6d-208c-4f61-b7fa-68a4c7eb4930","textbox","Action neccessary to eliminate the root cause of the non-compliance:",,,,
"17d2c482-3213-49bc-a70b-92f89d5e6a8c","note","Verification",,,,
"3ad3dee8-216f-48d1-aed3-884aa139727b","textbox","Verify the corrective and preventative action taken is adequate and effective:",,,,
"f2624c64-9bd2-4df8-9e08-0a5040be24b8","textbox","Manager's Name:",,,,
"3e4b9a15-d7ac-48cc-b18a-aaeab7b4fa16","note","Customer Validation",,,,
"88466d1f-d4fe-47e1-88b8-272448e9369c","textbox","Validate the corrective and preventative action is adequate and effective:",,,,
"cea878da-18e3-415c-babc-b3202708b4d2","textbox","Representative Name:",,,,

"64c83ba4-de58-5f45-88dc-c730ed269842/2","checklist-flat","Add Offhire Information","","Offhire Information -",0,"3c0ec7bb-f018-4c3e-86a9-d84bc4a319b2"
"fc3d9315-002c-5ec9-8665-2cb4ed849a18","checkpoint","All Offhire Information Completed",,,,
"330033de-1c50-4efc-a10b-db97a835a5b8","textbox","Site:",,,,
"462b668d-9de8-4db4-811b-39c30587a6e1","textbox","P.O Number:",,,,
"56c7957b-2d97-48e4-b194-519c76e50e30","textbox","Offhire No.:",,,,
"dc214165-5ced-42fe-8908-ce7b1d2a22c1","textbox","Offhire Date:",,,,
"63574846-26e3-4cd0-8738-7b9b6fb77572","textbox","Hire Company:",,,,
"62ee9fef-5892-4ad2-94d7-eb99af6bb771","textbox","Plant/Materials:",,,,
"ae5f3250-30cf-4248-bc0a-50dca8ffd050","textbox","Full/Part Offhire:",,,,
"f020cf20-b785-4e61-af30-90f1dd3e9c2d","textbox","Missing Parts:",,,,
"4416fe74-7eb2-4205-b82b-872b928ff92a","textbox","Damage:",,,,

