type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP-001 - Localised Expansion Joint Repair,itp,,,,,ITP-001 - Localised Expansion Joint Repair Rev0,
section,1 – EXPANSION JOINT REPAIR,,,,,,,
checkpoint,1.1 - Preparation & Admin; Safe Work method statements,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: HP: Documents listed below shall be provided at least 14 days prior to the commencement of works. No works shall commence until Fulton Hogan has approved the submitted documents.,,,,,,,
label,○ The Contractor shall provide FH with an exhaustive list ofpersonnel that will be undertaking or facilitating the works at least 7 days prior to any such person being on site.,,,,,,,
label,"○ Where additional personnel are required to undertake the works, the Contractor shall provide FH with additional personnel names and employers to allow for auditing.",,,,,,,
label,"○ The Contractor shall submit the SWMS, and contract vehicle and mobile Pre-acceptance checklist.",,,,,,,
label,ACCEPTANCE CRITERIA: Documents submitted and Approved,,,,,,,
label,○ Crew Signed SWMS,,,,,,,
label,○ Signed ITP,,,,,,,
label,"VERIFYING DOCUMENT: SWMS, Vehicle and Mobile Pre-Acceptance Check List, Induction ID VicRoads 177, VicRoads 160, VicRoads 168",,,,,,,
label,KEY: HP MS R,,,,,,,
label,REP: PM PE SE S,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Quality Management (ITP'S),,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: HP: The Contractor shall submit proposed ITP’s to FH at least 14 days prior to their use.,,,,,,,
label,"○ The Contractor shall remain responsible for all Quality Assurance requirements as per VicRoads Section 160, inclusive of the submission of ITPs and completion of documentation.",,,,,,,
label,○ ITP includes all the Hold points required for each stage of the project.,,,,,,,
label,ACCEPTANCE CRITERIA: ITPs submitted and approved,,,,,,,
label,VERIFYING DOCUMENT: Contract Conditions and Specifications,,,,,,,
label,KEY: HP R,,,,,,,
label,REP: PM PE SE S,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Surface Preparation – Remove Bridge Joint Area,,,,,,,
label,"INSPECTION POINT: QUALITY CONTROL ACTIVITY: Silspec 900 PNS must be applied to clean, dry and sound surfaces for effective bond.",,,,,,,
label,○ Existing nosing material to be sawcut to depth of 40mm.,,,,,,,
label,○ All unsound material must be removed by handheld jack hammer or similar means.,,,,,,,
label,"○ All loose material must be removed by brushing, vacuuming or blowing.",,,,,,,
label,ACCEPTANCE CRITERIA: Depth of cutting existing nosing material – 40mm,,,,,,,
label,○ Signed ITP,,,,,,,
label,"VERIFYING DOCUMENT: VicRoads 660.04, VicRoads 689.08 Manufacture Specifications",,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Surface Preparation – Preparing the Bridge Joint Area,,,,,,,
label,"INSPECTION POINT: QUALITY CONTROL ACTIVITY: Grit blast the blockout so that all residue from the asphalt, and any other “old” or loose material is removed.",,,,,,,
label,○ Grit blast any exposed reinforcement to provide a clean surface.,,,,,,,
label,○ After grit blasting thoroughly sweep area and blow out the blockout so that there are no loose particles or dust left in the blockout that could prevent adhesion of the Silspec material.,,,,,,,
label,○ Whilst the Silspec can tolerate some moisture it is preferable to have the blockout as dry as possible – blow dry the surface to remove moisture.,,,,,,,
label,ACCEPTANCE CRITERIA: Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: Megapoxy P1 Manufacture Specifications,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.5 - Install Foam (Formwork) to Create Joint,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: Place formwork in the middle of the blockout to form the expansion joint gap to the desired expansion joint gap width.,,,,,,,
label,○ The upper surfaces of the joint shall be parallel with the longitudinal grade and cross- fall of the completed road or footpath surface.,,,,,,,
label,ACCEPTANCE CRITERIA: Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: VicRoads 660.04 Manufacture Specifications,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.6 - Adhesion of Exposed Reinforcement to Silspec & Protection from Corrosion,,,,,,,
label,"INSPECTION POINT: QUALITY CONTROL ACTIVITY: If Reinforcement is exposed after jack hammering, the following procedure will be carried out,",,,,,,,
label,○ MEGAPOXY P1 will be used for protection of reinforcing steel.,,,,,,,
label,○ Part “A” and Part “B” are thoroughly mixed before use with correct mixing ratio (1:1),,,,,,,
label,○ Applied to exposed Reinforcement using a paint brush before placing Silpsec,,,,,,,
label,ACCEPTANCE CRITERIA: Inspection by Supervisor of prepared surface,,,,,,,
label,VERIFYING DOCUMENT: Megapoxy P1 TDS,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.7 - Mix and Install Silspec,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: The expansion joint shall be installed in accordance with the supplier’s recommended procedure.,,,,,,,
label, — Silspec 900 PNS must be thoroughly combined prior to use in a separate container.,,,,,,,
label," — Mechanical mixing, using a heavy-duty low speed drill motor with paint-type paddle stirrers is recommended. Mixing time should not be less than 3 minutes.",,,,,,,
label," — The blended batch must be applied to the surface in 5-10 min. Once spread out, working time will be approximately 1/2 hour.",,,,,,,
label," — In cold weather, it is recommended that liquid and aggregate to be stored in a heated area until just prior to use.",,,,,,,
label,Installation Tolerances,,,,,,,
label,○ The following tolerances shall apply to joint installation:,,,,,,,
label, — joint gap  3 mm,,,,,,,
label, — deviation from plan alignment 5 mm maximum over the total length of the joint,,,,,,,
label, — the top surface of the joint shall be level with the adjacent road surface with a tolerance of 0 to 2 mm when measured with a 2.5 m straight edge at 90º to the joint.,,,,,,,
label,"○ HP: After concreting and prior to installation of the joint seal, the vertical face of the concrete under the full length of the joint shall be inspected for the presence of voids and other imperfections. If the joint or any of its component parts is damaged during construction, the Contractor shall repair the damage to the satisfaction of the Superintendent",,,,,,,
label,ACCEPTANCE CRITERIA: Joint gap tolerance ± 3 mm,,,,,,,
label,○ 150mm Minimum width of XJS Nosing when asphalt adjacent,,,,,,,
label,○ 100mm Minimum width of XJS Nosing when concrete adjacent,,,,,,,
label,○ Signed ITP,,,,,,,
label,"VERIFYING DOCUMENT: VicRoads 660.04, VicRoads 660.05 Manufacture Specifications",,,,,,,
label,KEY: HP V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.8 - Curing Silspec,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: Indirect heating system to be installed as per the attached drawing.,,,,,,,
label,○ Heating to be monitored and maintained during entire repair process (as practicable).,,,,,,,
label,○ The arrangement shouldn’t be removed until curing period of grout is achieved (As practical within the time frame),,,,,,,
label,○ Higher temperatures will shorten the cure while lower temperatures will lengthen the cure time.,,,,,,,
label,○ Temperature monitored using a Thermometer.,,,,,,,
label,ACCEPTANCE CRITERIA: 20°C for 3-4 hours (as practicable),,,,,,,
label,○ Signed ITP,,,,,,,
label,"VERIFYING DOCUMENT: Contract Conditions and Specifications, Manufacture Specifications",,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.9 - Chamfer Requirements,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: The edges of the gap should be ground (using an angle grinder) to form a 5mm x 5mm chamfer.,,,,,,,
label,ACCEPTANCE CRITERIA: Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: Manufacture Specifications,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.10 - Primer Application,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: Paint the Dow Corning P5200 primer on the sides of the gap using a small paint brush.,,,,,,,
label,○ The primer will only take a few minutes to dry.,,,,,,,
label,ACCEPTANCE CRITERIA: Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: Manufacture Specifications,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.11 - Install Backing Rod and Silicone Seal (Joint Seal),,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: The joint surfaces must be thoroughly dry and clean.,,,,,,,
label,"○ Remove all laitance, curing compounds, form release agents, loose materials and any contaminating foreign matter from joint faces.",,,,,,,
label,"○ Depending on the joint configuration, place with pressure fit, backing rod into the joint to support internal back of the sealant.",,,,,,,
label,○ Road seal is applied from 600 ml sausages or bulk containers into the joints using a suitablesealant gun.,,,,,,,
label,○ The Road seal does not require any tooling and the road can be opened to traffic soon after pouring and pack up.,,,,,,,
label,ACCEPTANCE CRITERIA: Backing rod to be pressure fit 25mm below the surface of joint.,,,,,,,
label,○ Silicone Seal minimum 12 mm below pavement surface.,,,,,,,
label,○ Signed ITP,,,,,,,
label,"VERIFYING DOCUMENT: VicRoads 660.04, VicRoads 660.05 Manufacture Specifications",,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.12 - Sign off Upon Completion,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: HP: Client Representative (FH) to sign off upon completion of works.,,,,,,,
label,ACCEPTANCE CRITERIA: Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: Contract Conditions and Specifications,,,,,,,
label,KEY: HP,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2 - EXPANSION JOINT REPAIR (PROVISIONAL ITEM),,,,,,,
checkpoint,2.1 - Concrete Spalling works under the Expansion Joint (If present & Method agreed by the Client) Mix and install,,,,,,,
label,INSPECTION POINT: QUALITY CONTROL ACTIVITY: The joint surfaces must be thoroughly dry and clean. Be sure repair area is not less than 5 mm deep.,,,,,,,
label,"○ Remove all laitance, curing compounds, form release agents, loose materials and any contaminating foreign matter from joint faces.",,,,,,,
label,○ Mechanically mix in an appropriately sized mortar mixer. Wet down all tools and mixer to be used.,,,,,,,
label,○ Start with 2.1 liters of water added to the mixing vessel. Add 1 bag of SikaQuick®- 2500 while continuing to mix. Add up to another 0.3 liters of water to achieve desired consistency. Do not over water.,,,,,,,
label,○ Overall Water used for mixing should be within 2.1 – 2.4 Liters per 20 Kg Bag,,,,,,,
label,"○ The prepared mortar must be scrubbed into the substrate. Be sure to fill all pores and voids. force materials against the edge of the repair, working towards the center. After filling the repair, screed of excess.",,,,,,,
label,"○ Allow concrete to set to desired stiffness, then finish.",,,,,,,
label,○ Open to Foot traffic in 45 Mins. (at 23 degrees Celsius),,,,,,,
label,○ Open to Vehicle Traffic in 1 Hour (at 23 degree Celsius),,,,,,,
label,ACCEPTANCE CRITERIA: Mortar Thickness is Min 5mm and Maximum 150mm.,,,,,,,
label,"○ Mixing, placing and finishing should not exceed 15 Minutes Maximum.",,,,,,,
label,○ Curing Temperature 23°C for 30 mins – 1 hour (as practicable),,,,,,,
label,○ Manufacturer Specification.,,,,,,,
label,○ Inspection by Supervisor of prepared surface,,,,,,,
label,○ Signed ITP,,,,,,,
label,VERIFYING DOCUMENT: VicRoads 660.04 Manufacture Specifications,,,,,,,
label,KEY: V,,,,,,,
label,REP: PM SE S,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,Final Inspection,,,,,,,
note,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,
