"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-sectioned",,"","checklist","Window Checklist","",,,464,"Yes","Window Checklist","1b6078ea-84ad-426b-94ea-99c2559119c4"
"checkpoint-group",,"","section","Subframe Installation"
"checkpoint-status",,"","checkpoint","Sub frame material delivered to site free of defects"
"checkpoint-status",,"","checkpoint","Check Grid references, setouts etc for correct installation location"
"checkpoint-status",,"","checkpoint","Opening accepted as ""ready for subframe installation"" i.e. waterproofed, water stop angles, plinths etc"
"checkpoint-status",,"","checkpoint","Reference shop drawings for correct subframing material, fixing type & spacings and FFLs where there is zero clearance to sliding doors."
"checkpoint-status",,"","checkpoint","Overseal sill fixings, install end dams and carry out flood test"
"checkpoint-group",,"","section","Frame Installation"
"checkpoint-status",,"","checkpoint","Frames are free of defects with protection tape applied"
"checkpoint-status",,"","checkpoint","Handing's of unit are correct as per shop drawing"
"checkpoint-status",,"","checkpoint","Drainage weep holes are free of any debris"
"checkpoint-status",,"","checkpoint","Ensure frames to be assembled onsite are square, sealed and all components are installed."
"checkpoint-status",,"","checkpoint","External angle trims installed"
"checkpoint-status",,"","checkpoint","Locks/hardware installed"
"checkpoint-group",,"","section","Glass Installation"
"checkpoint-status",,"","checkpoint","Ensure Glass is free from defects (report glass defects to the PM immediately)"
"checkpoint-status",,"","checkpoint","Ensure glass and frame components are free from contaminating material/substances"
"checkpoint-status",,"","checkpoint","Setting blocks installed to support full weight of glass"
"checkpoint-status",,"","checkpoint","Gaskets and seals are installed where needed"
"checkpoint-group",,"","section","Commissioning"
"checkpoint-status",,"","checkpoint","General inspection to ensure units are clean, operational and free from defects."
"checkpoint-status",,"","checkpoint","Flyscreens, flydoors, security doors installed where applicable"
"checkpoint-status",,"","checkpoint","Decals installed where applicable"

"checklist-sectioned",,"","checklist","Window Checklist","",,,0,"Yes","Window Checklist v2","470a7558-f0a3-4107-81db-41997665ef95"
"checkpoint-group",,"","section","Subframe installation"
"checkpoint-status",,"","checkpoint","Opening accepted"
"checkpoint-status",,"","checkpoint","Subframe installed, fixings at correct centres and over sealed, end damns installed and sealed - Photo required"
"checkpoint-group",,"","section","Frame Installation"
"checkpoint-status",,"","checkpoint","Drainage weep holes are free of any debris"
"checkpoint-status",,"","checkpoint","Frame Installed - Photo required"
"checkpoint-group",,"","section","Glass"
"checkpoint-status",,"","checkpoint","Glass installed and rubbered where applicable - Photo required"
"checkpoint-group",,"","section","Commissioning"
"checkpoint-status",,"","checkpoint","General inspection to ensure Units are clean, operational and free from defects."

"checklist-flat",,"","checklist","Floor Plan","",,,17,"Yes","Floor Plan","730150e8-b7f4-455b-984e-69d4141c98e3"
"checkpoint-status",,"","checkpoint","Floor plan attached"

