Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
QA - Reinforcing (Detailed),,,,,
,Scope,,,Reinforcing QA,
,Rows,,,,
,,Ground level,dynamic,Ground level,Reinforcing QA
,,Level 1,dynamic,Level 1,Reinforcing QA
,,Level 2,dynamic,Level 2,Reinforcing QA
,,Level 3,dynamic,Level 3,Reinforcing QA
,,Level 4,dynamic,Level 4,Reinforcing QA
,,Level 5,dynamic,Level 5,Reinforcing QA
,,Level 6,dynamic,Level 6,Reinforcing QA
,,Level 7,dynamic,Level 7,Reinforcing QA
,,Level 8,dynamic,Level 8,Reinforcing QA
,,Level 9,dynamic,Level 9,Reinforcing QA
,,Level 10,dynamic,Level 10,Reinforcing QA
,Columns,,,,
,,Work area ready,,Work area ready,
,,Latest drawings available,,"Latest drawings available, checked and referenced",
,,Correct product delivered,,"Correct product delivered, reviewed & approved",
,,Correct size & type installed,,Correct size & type installed as per design,
,,Reinforcing spacing & location,,Reinforcing spacing and location correct,
,,Specified covers checked,,Specified covers checked/correct,
,,Laps correct per size of bar,,Laps correct per size of bar,
,,Starter bars installed correctly,,"Any starter bars are installed correctly (location, size and spacing)",
,,All bars fixed appropriately,,All bars fixed appropriately,
,,Couplers installed at correct height,,Couplers installed at correct height,
,,Cast in plates installed,,Cast in plates installed correctly,
,,Any additional items considered,,"Any additional items considered, installed & completed e.g. trimmer bars, reid bar couplers, foot plates, drag bars",
,,Excess reinforcing & debris removed,,All excess reinforcing and debris removed - clean & tidy,
,,Reinforcing install completed,,Reinforcing install completed & ready for review,
