"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9c88b528-0692-4bc8-a28f-c7f7cd85835a","","fail","","folder","TRUE","FALSE","Site QA"
"e37dc6a0-eb32-42fd-8e7c-52ea3d315988","","pass","","folder","TRUE","FALSE","Site QA","Rough In"
"a3876561-609d-4987-8594-95d86346215b","","pass","","folder","TRUE","FALSE","Site QA","Rough In","B4"
"24ec4b96-8780-51a2-9553-788135dcd05c","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","B4","In Slab Conduit"
"13091fb6-9d27-4993-bdfa-848c2f6f53c1","","pass","","folder","TRUE","FALSE","Site QA","Rough In","B3"
"3a6f286f-b84a-5849-8bad-caf51e8e46ce","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","B3","In Slab Conduit"
"a5bf0f37-cddc-437a-bbe9-6c64d25a69a4","","pass","","folder","TRUE","FALSE","Site QA","Rough In","B2"
"7c2ff0e1-b9b3-5625-8b49-28649c1c4c35","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","B2","In Slab Conduit"
"51609965-2f47-4a6f-b919-130ac3cda943","","pass","","folder","TRUE","FALSE","Site QA","Rough In","B1"
"652b7524-4c8a-51a4-84a6-d19b202f7aeb","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","B1","In Slab Conduit"
"8710513e-c826-49d7-92da-aaaa90f7fd50","","pass","","folder","TRUE","FALSE","Site QA","Rough In","G"
"18e58d9c-ceed-5f04-acd7-fa35c335d120","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","G","In Slab Conduit"
"c4bed6ff-3b47-5c61-bfea-fb5fa92778f7","","pass","ITR No. 05 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","G","Hallway"
"94eba0a2-149f-48a1-b146-8e21c105f2f8","","pass","ITP No. 02 Rough In Sub Circuting Cabling","checklist","FALSE","FALSE","Site QA","Rough In","G","Ground entry lobby + Building manager office"
"f2bd3e2f-8066-4c90-b0a4-9a0bcaf72ede","","pass","","folder","TRUE","FALSE","Site QA","Rough In","L1"
"373530f6-1492-5f46-8840-95954400604e","","pass","ITP No. 01 Conduit in Slab","checklist","FALSE","FALSE","Site QA","Rough In","L1","In Slab Conduit"
"8cdaa9d2-8cd7-5771-b434-8e1eb0965624","","pass","ITR No. 05 Hallway Rough In","checklist","FALSE","FALSE","Site QA","Rough In","L1","Hallway"
