Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,grouping,Site QA,
,,L28,,L28,
,,L29,,L29,
,Columns,,,,
,,"Is the area clean, & cleared, ready for necessary prep",,"Is the area clean, and cleared, ready for necessary preparation",
,,Are flanges installed at correct depth in accordance with spec. wastes,,Are flanges installed at correct depth in accordance with specified wastes,
,,Has screeding been completed to shower at correct height & falls with correct product,,Has screeding been completed to shower at correct height and falls with correct product,
,,"All falls to shower base, or outside shower are correct & signed off by TAL Tiling manager",,"All falls to shower base, or outside shower are correct and signed off by TAL Tiling manager",
,,"Grinding, if req., completed before/after works",,"Grinding, if required, completed before works (photo required) after works (photo required)",
,,Floor levelling completed & applied as per reqs. (m2 rate),,Floor levelling completed and applied as per requirements. (m2 rate),
,,Floor levelling completed - hours & bags used to be recorded (if per bag/labour rate),,Floor levelling completed - hours and bags used to be recorded (if per bag/labour rate),
,,Substrate to receive waterproofing has slimline installed to any corners & has been gib stopped,,Substrate to receive waterproofing has slimline installed to any corners and has been gib stopped,
,,Gaskets have been installed to floor flange & wall plumbing fittings ,,Gaskets have been installed to floor flange and wall plumbing fittings ,
,,Correct waterproofing is supplied as per project spec.,,Correct waterproofing is supplied as per project specification. ,
,,"Waterproofing coat # 1 applied to floors, upstand & walls",,"Waterproofing coat # 1 applied to floors, upstand and walls (take photos)",
,,Waterproofing coat # 2 applied 90 degrees to 1st coat,,Waterproofing coat # 2 applied 90 degrees to 1st coat (take photos),
,,"Flood tests, if req., undertaken & photos provided. ",,"Flood tests, if required, undertaken and photos provided. ",
,,Tiles set out according to latest drawing - always check revisions on site,,Tiles set out according to latest drawing - always check revisions on site,
,,spec. product used with notched trowel or req. product,,Specified product used with notched trowel or required product,
,,Correct spacer size used for spacing as per specs & tile lipping within BRANZ tolerances,,Correct spacer size used for spacing as per specs and tile lipping within BRANZ tolerances,
,,"Floor/Wall substrate straight, signed off by MC & ready for install",,"Floor/Wall substrate straight, signed off by MC, and ready for installation. (insert notes for remediation if required)",
,,Install tiles to floors as per drawings to amenity floors,,Install tiles to floors as per drawings to amenity floors,
,,Install tiles to floors as per drawings to floors near staff lounge,,Install tiles to floors as per drawings to floors near staff lounge,
,,Install skirting tiles to amenity perimeter ,,Install skirting tiles to amenity perimeter ,
,,Wall tiles set out to match floor grout lines or as per drawings,,Wall tiles set out to match floor grout lines or as per drawings. (Provide explanation if changed),
,,Install tiles to walls as per elevations ,,Install tiles to walls as per elevations ,
,,Install tiles to walls to wellness room ,,Install tiles to walls to wellness room ,
,,Grout nominated is the correct colour & applied evenly & correctly,,Grout nominated is the correct colour and applied evenly and correctly,
,,Grout is consistent throughout & no missing grout. ,,Grout is consistent throughout and no missing grout. ,
,,"Tiling completed, checked & Supervisor signoff",,"Tiling completed, checked and Supervisor sign off",
,,Silicone is completed to all tile junctions where req.,,Silicone is completed to all tile junctions where required,
,,Sealer to all stone on L28 & L29 ,,Sealer to all stone on L28 and L29 ,
,,Area left clean & tidy,,Area left clean & tidy,
,,Builders clean completed,,Builders clean completed,
,,Install tiles to floors as per drawings to floors in kitchenette,,Install tiles to floors as per drawings to floors in kitchenette,
,,Install skirting tiles to amenity perimeter,,Install skirting tiles to amenity perimeter,
,,Install tiles to walls as per drawings,,Install tiles to walls as per drawings,
,,Change of details & or instructions,,Change of details and or instructions ,
,,Site specific details to be added,,Site specific details to be added ,
,,Material Details - Notes to be added of materials used on site,,Material Details - Notes to be added of materials used on site,
,,"No items are left on fail. If so, provide reasons why before invoiced out",,"No items are left on fail. If so, provide reasons why before invoiced out. ",
