Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Delivery Report - Matrix,,,,,
,Scope,,,Manufacture QA,
,Rows,,,,
,,Panel ID No.,dynamic,Manufacture QA,
,Columns,,,,
,,Weight (Tonnes),Weight,Details,Pre-Pour Checklist 1
,,Length (MM),length,Check Length,Pre-Pour Checklist 1
,,Width (MM),width,Check Width,Pre-Pour Checklist 1
,,Thickness (MM),thickness,Check Thickness,Pre-Pour Checklist 1
,,Lifter Type,Lifter Type,Lifter Type correct,Pre-Pour Checklist 1
,,Inspector Sign Off Attached Below?,,Inspector sign off attached below,Pre-Pour Checklist 1
,,Pour Date,Pour Date,Details,Concrete Delivery Checklist
,,Time Batched,Time Batched,Details,Concrete Delivery Checklist
,,Strength (MPA),Concrete Strength,MPa match the order sheet,Concrete Delivery Checklist
,,Inspector Sign Off Attached Below?,,Inspector sign off attached below,Concrete Delivery Checklist
,,,,,
Overall Progress,,,,,
,Scope,,,Manufacture QA,
,Rows,,,,
,,BW.1 -1,,BW.1 -1,Manufacture QA
,,BW.1 -2,,BW.1 -2,Manufacture QA
,,BW.1 -3,,BW.1 -3,Manufacture QA
,,BW.1 -4,,BW.1 -4,Manufacture QA
,,BW.1 -5,,BW.1 -5,Manufacture QA
,,BW.1 -6,,BW.1 -6,Manufacture QA
,,BW.1 -7,,BW.1 -7,Manufacture QA
,,BW.1 -8,,BW.1 -8,Manufacture QA
,,BW.1 -9,,BW.1 -9,Manufacture QA
,,BW.1 -10,,BW.1 -10,Manufacture QA
,,BW.1 -11,,BW.1 -11,Manufacture QA
,,BW.1 -12,,BW.1 -12,Manufacture QA
,,BW.1 -13,,BW.1 -13,Manufacture QA
,,BW.1 -14,,BW.1 -14,Manufacture QA
,,BW.1 -15,,BW.1 -15,Manufacture QA
,,BW.1 -16,,BW.1 -16,Manufacture QA
,,BW.1 -17,,BW.1 -17,Manufacture QA
,,BW.1 -18,,BW.1 -18,Manufacture QA
,,BW.1 -19,,BW.1 -19,Manufacture QA
