type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP050 - ALER 3 Communications,itp,,,,,FH-ZU2-QU-ITP050 - ALER 3 Communications - Rev 0,
section,"1.0 - Preliminary Activities – Permits, Documentation, Approvals, Survey Documentation",,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,,,,,
label,— using the correct and complete set of drawings.,,,,,,,
label,— all drawings are the latest revision.,,,,,,,
label,Reference Documents - Drawings / Aconex Register,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Drawings and drawing registers,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls being implemented, that is PSP, EMP, TMP, SWMS & WP.",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection/Test Method - Visual inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Submission & approval of shop drawings,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - HOLD POINT,,,,,,,
label,Submit shop drawings to the principal’s representative for approval prior to fabrication commencement.,,,,,,,
label,Items to include but not limited to:,,,,,,,
label,○ Netshelter Comms Racks,,,,,,,
label,○ Power Rails,,,,,,,
label,○ UPS,,,,,,,
label,○ Loaded Patch panels,,,,,,,
label,○ Additional Battery Pack to suit UPS,,,,,,,
label,○ Hard wired input and output for downstream switchboard,,,,,,,
label,Reference Documents - ZULU-BECA-001-SPC-00005-C3500.2 Drawings,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex Reference,,,,,,,
label,HP,,,,,,,
label,Responsibility - Project Engineer / Site Engineer / Principals Representative,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Material Submissions,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - HOLD POINT,,,,,,,
label,Provide technical datasheets and compliance certifications for all ICT materials. This includes but not limited to:,,,,,,,
label,○ OS2 G.652D fibre optic cable (12-core microblown),,,,,,,
label,○ TE Connectivity or equivalent FOBOTS and patch cords,,,,,,,
label,○ Cat6A UTP/FTP cable and modules,,,,,,,
label,○ LC duplex connectors (blue or green coded),,,,,,,
label,○ Critchley label sleeves or heat-shrink tubing,,,,,,,
label,"○ Fibre warning labels, jumper rings, dust caps, cable markers",,,,,,,
label,○ Cable trays: pre-galvanised/hot dip (min. 42μm),,,,,,,
label,○ UPS APC Smart-UPS 3 kVA,,,,,,,
label,Reference Documents - ZULU-BECA-001-SPC-00005-C3500.2 Drawings AS/NZS 1252.2,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex Reference,,,,,,,
label,HP,,,,,,,
label,Responsibility - Project Engineer / Site Engineer / Principals Representative,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2.0 - Construction,,,,,,,
