type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP028 - AGL Luminaires,itp,,,,,FH-ZU2-QU-ITP028 - AGL Luminaires - Rev 0,
section,1.0 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing any activity,,,,,,,
label,Acceptance Criteria - Ensure that all employees and subcontractors are using the latest and complete set of drawings,,,,,,,
label,Reference Documents - IFC Drawings,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Drawings,,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to commencing any activities,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls are being implemented, that is PSP, EMP, TMP, SWMS & WP.",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Site and office Inspection,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Site Supervisor,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Material/Equipment Approvals,,,,,,,
label,Frequency - Prior to start,,,,,,,
label,Acceptance Criteria - All materials shall be proven to meet contractual requirements prior to acceptance.,,,,,,,
label,– MAGS shall be from ATG Airfield guidance signs range,,,,,,,
label,– Taxiway centre lights shall be from the ADB Safegate range only,,,,,,,
label,– Runway guard lights shall be from ADB Safegate only.,,,,,,,
label,– Intermediate hold position lights shall be from the ADB Safegate range only,,,,,,,
label,– Stop Bar Lights shall be from the ADB Safegate,,,,,,,
label,– IWDI shall be from ALS,,,,,,,
label,○ Any deviation from the above suppliers shall be submitted to the Contract Administrator for approval prior to ordering.,,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 2.3,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex reference(s),,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2.0 - Installation of AGL Base,,,,,,,
checkpoint,2.1 - MAG Sign Base,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Position of rectangular base to be as per set out coordinated listed in MAGS schedules.,,,,,,,
label,○ 150mm thick class 2 crushed rock base layer compacted to 98% STD on prepared subgrade,,,,,,,
label,○ 50mm blinding concrete between subgrade and foundation,,,,,,,
label,○ Slab thickness to be 300mm for all,,,,,,,
label,○ H<900mm signs (signage outside this range will require additional design),,,,,,,
label,○ N12-200 top and bottom reinforcing bars with minimum 50mm cover from edge of concrete.,,,,,,,
label,○ Sign mounting brackets and frangible coupling as per manufacturers guidelines,,,,,,,
label,Reference Documents - ZULU-BECA-023- DWG-07502,,,,,,,
label,"Inspection/Test Method - Visual Inspection	",,,,,,,
label,"Record of conformity - This ITP signed, Avionics Installation of New MAG Slab and Sign checklist",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Inset Luminaire Base,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Installed and backfilled in accordance with drawings.,,,,,,,
label,○ Reinstatement in Flexible Pavement,,,,,,,
label,"– 500mm deep circular concrete block (500mm diameter for 8” cans, 600mm diameter for 12” cans).",,,,,,,
label,– Core depth and pavement embedment for can as per can/fitting manufacturers recommendation.,,,,,,,
label,– Epoxy sealant as per can/fitting manufacturer’s specifications,,,,,,,
label,– DOWSIL 890SL to gap between AGL can and pavement.,,,,,,,
label,○ Deep Can Installation for Rigid Pavement,,,,,,,
label,– Concrete encasement for electrical conduit shall have 75mm minimum cover,,,,,,,
label,– 700mm diameter concrete foundation,,,,,,,
label,– Minimum 200mm from bottom of can to bottom of foundation,,,,,,,
label,– Concrete for deep base can foundation to be strength grade N32,,,,,,,
label,– N12 reinforcement cage to be installed as per AGL details,,,,,,,
label,– Epoxy to manufacturers specifications,,,,,,,
label,"Reference Documents - ZULU- BECA-024- DWG- 07501, ZULU- BECA-024- DWG- 07506-8",,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,"Record of conformity - This ITP signed, Avionics Shallow Canister Installation checklist / Avionics Base Canister Installation checklist / Avionics Top Canister Installation checklist",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.3 - Elevated Luminaire Base,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Installed and backfilled in accordance with drawings.,,,,,,,
label,○ One-piece L867 can to be installed,,,,,,,
label,○ Min 500mm cover from finished surface to top of conduit,,,,,,,
label,○ Can to be fitted with frangible coupling and FAA type/secondary socket retaining arrangement plug and socket,,,,,,,
label,○ Foundation and reinforcement installation to match Deep Can Installation for Rigid Pavement,,,,,,,
label,Reference Documents - ZULU- BECA-024- DWG- 07507,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,"Record of conformity - This ITP signed, Avionics Base Canister Installation checklist",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer / Site Supervisor,,,,,,,
date,Date Completed:,,,,,,,
section,3.0 - Installation of AGL Luminaires,,,,,,,
checkpoint,3.1 - Setting out for Airfield Luminaires,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Acceptance Criteria - The Contractor shall survey the proposed light locations in conjunction with the new and existing linemarking to set out the proposed lights. A schedule of the proposed lights shall be produced by the,,,,,,,
label,○ Contractor with the following details:,,,,,,,
label,"– Surveyed location, with coordinates to the APAM database system.",,,,,,,
label,– Orientation including any additional deviation angle from any tangents.,,,,,,,
label,– Colour,,,,,,,
label,– Circuitry,,,,,,,
label,– Labelling,,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 5.4,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex reference,,,,,,,
label,HP,,,,,,,
label,Responsibility - Project Engineer / Beca,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.2 - Elevated Light Installation,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Components of elevated lights shall:,,,,,,,
label,○ Be less than 360mm above the pavement level including the frangible coupling.,,,,,,,
label,○ Be suitable for installation on a threaded connection when installed.,,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 4.4.4.1,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.3 - Inset Light Installation,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Components of inset lights shall:,,,,,,,
label,○ Be less than 13mm height above the surrounding surface.,,,,,,,
label,○ Have a slope of surface of the unit to be less than 20º (not including any recesses).,,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 4.4.4.3,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,"Record of conformity - This signed ITP, ADBSG Installation of Inset Light Fittings checklist",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.4 - Series Isolation transformer,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - SITs shall be installed in specified deep base cans or pits.,,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 4.3,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,"Record of conformity - This ITP signed, ADBSG Installation of Series Isolating Transformer (SIT)",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.5 - Luminaire Circuit,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Each luminaire fitting shall be installed on the appropriate circuit as specified in the AGL schedule.,,,,,,,
label,Reference Documents - ZULU- BECA-024- DWG- 09001-16,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,"Record of conformity - This ITP signed, As-Built Documentation",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.7 - MAG Sign Face,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - The proposed location for MAGS are to be as indicated on the Drawings.,,,,,,,
label,○ All MAGS that are to be mounted on frangible couplings. The provision of internal illumination of the MAGS shall be as detailed on the Drawings.,,,,,,,
label,"○ Where multiple panels are required, the inscription shall appear continuous over any joint and shall only include a bar if the bar is part of the inscription.",,,,,,,
label,Reference Documents - ZULU- BECA-001- SPC-00003 cl 4.7.1,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,"Record of conformity - This ITP signed, Avionics Installation of New MAG Slab and Sign checklist",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,4.0 - Post Construction,,,,,,,
checkpoint,4.1 - As-Built,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Acceptance Criteria - Submission of surveyed luminaire position to superintendent prior to practical completion,,,,,,,
label,Reference Documents - WP-001-09,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - SCP,,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,Final Inspection,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the Fulton Hogan’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,
text,Print Name:,,,,,,,
text,Position:,,,,,,,
date,Work Completed On:,,,,,,,
date,Date:,,,,,,,
