type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Piling Records ITC / R,,,,,,Piling Records ITC / R
checkpoint,Pile Drilling Sequence,,,,,,
textbox,Platform Level (RL m),,,,,,
textbox,Diameter (mm),,,,,,
textbox,Concrete Grade (MPa),,,,,,
textbox,Drill Depth (m),,,,,,
textbox,Founding Depth Material,,,,,,
textbox,Socket Length (m),,,,,,
textbox,Top of Concrete (RL m),,,,,,
textbox,Concrete Volume (m3),,,,,,
checkpoint,Reinforcement - Cage,,,,,,
textbox,Top of Cage (RL m),,,,,,
textbox,Bars xNyy,,,,,,
textbox,Spiral Size (mm),,,,,,
textbox,Spiral Pitch (mm),,,,,,
textbox,Length (m),,,,,,
checkpoint,Reinforcement,,,,,,
dropdown,Coupling Bars Included?,"Yes,No",,,,,
textbox,Bars xNyy,,,,,,
textbox,Length (m),,,,,,
checkpoint,Final,,,,,,
textbox,Verticality (mm / m),,,,,,
textbox,Offsets (mm / direction),,,,,,
textbox,Cover Achieved (mm),,,,,,
button,Concrete Test,"Yes,No",,,,,
textbox,Concrete Test Result,,,,,,
checkpoint,Keller Superviser Sign Off / Handover,,,,,,
checkpoint,Delta Group Sign Off,,,,,,
,,,,,,,
checklist,Foundation Pile ITP,,,,,,Foundation Pile ITP
section,Documentation & Setout,,,,,,
checkpoint,Documentation,,,,,,
textbox,Drawing and Revision Number,,,,,,
checkpoint,Survey Set out – Check Position,,,,,,
section,Foundation Pile Information,,,,,,
checkpoint,Pile Diameter,,,,,,
textbox,Diameter (mm),,,,,,
checkpoint,Approval of Socket,,,,,,
textbox,Designed Pile Socket Length (mm),,,,,,
textbox,Actual Pile Socket Length (mm),,,,,,
textbox,Founding Depth Material,,,,,,
checkpoint,Pile Details,,,,,,
textbox,Top of Steel RL (m),,,,,,
textbox,Length of Pile (m),,,,,,
textbox,Top of Concrete RL (m),,,,,,
checkpoint,Check of excessive water in hole,,,,,,
section,Pile Reinforcement & Pre Pour,,,,,,
checkpoint,Reinforcement information,,,,,,
textbox,Main Bars (e.g 6N24),,,,,,
textbox,Ligs (e.g N12-300),,,,,,
textbox,Cage Length,,,,,,
note,Attach photos of pile reinforcement,,,,,,
checkpoint,Sign off Required,,,,,,
button,Engineer/Building Surveyor Sign off,"Yes,No",,,,,
checkpoint,Commencement of Pour – Ok to pour,,,,,,
button,Delta Group Representative Signed,"Yes,No",,,,,
button,Besix Watpac Representative Signed,"Yes,No",,,,,
section,Pile Concrete Placement,,,,,,
checkpoint,Date of Pour,,,,,,
textbox,Date:,,,,,,
checkpoint,Concrete Delivery Docket,,,,,,
textbox,Docket Number:,,,,,,
note,Attach photos of Concrete Dockets,,,,,,
checkpoint,Pile Concrete Details,,,,,,
textbox,Concrete Strength (MPA),,,,,,
textbox,Cover (mm),,,,,,
checkpoint,Mud Map (Indicate date and location),,,,,,
note,Attach the Mud map,,,,,,
section,Pile Post Pour- Sign off,,,,,,
checkpoint,Post Pour requirement,,,,,,
textbox,Concrete Test Certificate number,,,,,,
textbox,28 /56-day Concrete Compressive Strength (MPA),,,,,,
note,Attach photos of Concrete Crack Test,,,,,,
checkpoint,Post Pour Signed off,,,,,,
button,Browns Piling Representative Signed,"Yes,No",,,,,
button,Delta Group Representative Signed,"Yes,No",,,,,
button,Besix Watpac Representative Signed,"Yes,No",,,,,
