type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,POST - S - Glue-Down/Floating Timber Flooring,,,,,,,
section,Details,,,,,,,
checkpoint,Substrate acceptable - free of dust and construction waste,,,,,,,
checkpoint,Light grind completed,,,,,,,
checkpoint,Specified vapour barrier shield applied,,,,,,,
checkpoint,Apply specified adhesive and lay flooring,,,,,,,
checkpoint,Vinyl skirting laps 150mm onto the wall lining,,,,,,,
checkpoint,Minimum 10mm perimeter gap between flooring and wall,,,,,,,
checkpoint,Coving bead and capping installed to vinyl coving,,,,,,,
checkpoint,Trim bar finish applied to carpet to vinyl transition areas,,,,,,,
checkpoint,Clean finished surface - Completed to specification,,,,,,,
checkpoint,Inspections completed and issued to Foreman,,,,,,,
holdpoint,CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS,,,,,,,
