type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-239-CIV-HOP-Stormwater Drainage Pits-Headwalls Supply and Installation,itp,,,,,ITP-239-CIV-HOP-Stormwater Drainage Pits-Headwalls Supply and Installation Rev 2,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,
label,Document Title: ITP-238-CIV-HOP-Stormwater Drainage Pits Supply and Installation,,,,,,,
label,ITP Description: HOP-Stormwater Drainage Pits Supply and Installation,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 238-CIV,,,,,,,
label,Revision Number: 2,,,,,,,
label,Revision Date: 6/08/2025,,,,,,,
label,ITP created by: Cedric Guico,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,
label,1.1 - Non Dependent,,,,,,,
label,Reference - VR 701,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.3 - Precast Drainage Pit,,,,,,,
label,"Reference - Section 705.07, Section 705.04, Section 705.09",,,,,,,
label,"Acceptance Criteria - Precast steel reinforced concrete drainage pits shall be manufactured, supplied and installed in accordance with Section 705.07 & 705.09",,,,,,,
label,○ All concrete shall be manufactured to the concrete mix design registered by VicRoads and comply with the requirements of Section 705.04. Concrete grades shall comply with Table 705.041,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - Teambinder Material Approval,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.4 - Precast Headwall,,,,,,,
label,Reference - Section 701,,,,,,,
label,○ Section 703,,,,,,,
label,○ Section 610,,,,,,,
label,○ Standard Drawing 1941C,,,,,,,
label,○ Standard Drawing 1921C,,,,,,,
label,○ Standard Drawing 1992A ,,,,,,,
label,○ Standard Drawing 1991A,,,,,,,
label,"Acceptance Criteria - Precast headwalls shall be manufactured, supplied and installed in accordance with Sections 701, 703, 610 and relevant standard drawings as per the IFC package",,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - Teambinder Material Approval,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.5 - Cast in Place Drainage Pit / Headwall,,,,,,,
label,Reference - Section 705.06 IFC Drawings,,,,,,,
label,Acceptance Criteria - Cast in place drainage pits shall be constructed in accordance with the requirements of Section 705.06 and at the locations and to the dimensions shown on the drawings.,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - Teambinder Material Approval,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.6 - Drainage Pit - Step Irons,,,,,,,
label,"Reference - Section 705.04, Section 705.12",,,,,,,
label,Acceptance Criteria - Step irons shall be manufactured by 13mm steel bar covered with polypropylene plastic in accordance with 705.04,,,,,,,
label,○ Drainage pits greater than 1.0 m deep shall be fitted with step irons in accordance with Section 705.12,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - Teambinder Material Approval,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,
checkpoint,3.1 - Subcontractor QA Submissions and ITP,,,,,,,
label,Reference - VR 701,,,,,,,
label,Acceptance Criteria - Subcontractor ITP shall conform with the IFC Drawings & Relevant Standards & Specifications..,,,,,,,
label,○ ATTACH: Subcontractor Signed ITP,,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Each Lot (in case undertaken by subcontractor),,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - SE,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,
date,Date Completed:,,,,,,,
section,5. Construction Activities,,,,,,,
checkpoint,3.1 - Survey Set Out,,,,,,,
label,Reference - VR 701.10,,,,,,,
label,"Acceptance Criteria - Survey activities undertaken to ensure and validate the plan location, height and line of pits in accordance with design documentation and 701.10",,,,,,,
label,Method - Visual inspection,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Category - HP*,,,,,,,
label,Responsibility - SE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.2 - Pit Excavation,,,,,,,
label,Reference - VR 705.05,,,,,,,
label,Acceptance Criteria - Excavation shall be to the depth indicated on the design documentation. Precast pits must have a clearance of 400mm from excavation face and external face of pit.,,,,,,,
label,Method - Visual inspection,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.3 - Excavation Foundation,,,,,,,
label,Reference - VR 705.05,,,,,,,
label,"Acceptance Criteria - Bedding conforming to to 710.09 shallbe supplied, placed and compacted to a thickness:",,,,,,,
label,○ > 80mm for clay foundations,,,,,,,
label,○ > 150mm for rock foundations,,,,,,,
label,Method - Visual inspection,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3.4 - Jointing,,,,,,,
