type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - Bituminous Seal Coat,itp,,,,,ITP - Bituminous Seal Coat,
section,Sealing,,,,,,,
checkpoint,7 - Seal Design(s),,,,,,,
label,Detail of Activity - Seal designs for Chipseal Membrane,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 1 seal design per seal application type for the project",,,,,,,
label,Inspection / Test method - Review and acceptance by Client Rep,,,,,,,
label,Acceptance Criteria - Membrane requirements as per project specifications and NZTA specifications,,,,,,,
label,Record documents - Seal Design Report/ Statement justifying stone size and residual binder rate,,,,,,,
label,Responsibility - Designer/Colas,,,,,,,
label,"Comments - As per drawings and specifications usually but if not specified Colas to justify design chip size and application rate, as per NZTA M10 minimum 1 l/m2 residual but used G5 not G4",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.1.1 - Check raw materials,,,,,,,
label,Detail of Activity - Sealing Aggregates,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 1 per source stockpile",,,,,,,
label,Inspection / Test method - Source Properties,,,,,,,
label,Acceptance Criteria - NZTA M06 / RNZ 9805:2009 as per G5,,,,,,,
label,Record documents - Certificate in contractor's site folder,,,,,,,
label,Responsibility - Colas/ Quarry,,,,,,,
label,Comments - Test certificates issued to the Designer at least 10 days prior to sealing,,,,,,,
checkpoint,7.1.2 - Check raw materials,,,,,,,
label,Detail of Activity - Sealing Aggregates,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 1 per source stockpile",,,,,,,
label,Inspection / Test method - Production Properties,,,,,,,
label,Acceptance Criteria - NZTA M06 / RNZ 9805:2009 as per G5,,,,,,,
label,Record documents - Certificate in contractor's site folder,,,,,,,
label,Responsibility - Colas/ Quarry,,,,,,,
checkpoint,7.1.3 - Check raw materials,,,,,,,
label,Detail of Activity - Adhesion Agents,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Prior to use",,,,,,,
label,Acceptance Criteria - NZTA M06 / NZTA M13,,,,,,,
label,Record documents - Certificate in contractor's site folder,,,,,,,
label,Responsibility - Colas/ Bitumen Supplier,,,,,,,
label,Comments - Only required if adhesion agent used.,,,,,,,
checkpoint,7.1.4 - Check raw materials,,,,,,,
label,Detail of Activity - Audit samples taken from truck on site,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 20 kg for each sealing day for each chip size used",,,,,,,
label,Inspection / Test method - N/A,,,,,,,
label,Acceptance Criteria - Stored in a sealed plastic bag in a covered environment,,,,,,,
label,Record documents - Labelled bags date/time sampled and location and chip type,,,,,,,
label,Responsibility - Colas,,,,,,,
label,Comments - Retain for testing if required,,,,,,,
checkpoint,7.2.1 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Weather suitable for sealing,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - The day before sealing and 2 hours prior to sealing",,,,,,,
label,Inspection / Test method - Contractor visual on site and weather forecasts,,,,,,,
label,Acceptance Criteria - Confirm weather conditions are free of rain during sealing and for next 24 hours and surface to be sealed is visually dry and free of surface water',,,,,,,
label,Record documents - Contractor's site diary and email or verbal confirmation weather ok for sealing,,,,,,,
label,Responsibility - Contractor,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.2.2 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Sweep and clean finished basecourse surface prior to sealing,,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 100% of area swept and cleaned",,,,,,,
label,Inspection / Test method - Observation area was swept,,,,,,,
label,"Acceptance Criteria - Surface is broomed and clean of all dirt, dust, aggregate fines, surface should present a tight mosaic pattern of large aggregate tightly bonded",,,,,,,
label,Record documents - Site diary and photos,,,,,,,
label,Responsibility - Colas,,,,,,,
checkpoint,7.2.3 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Visual inspection of surface to be sealed,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - per sealing schedule.",,,,,,,
label,○ 1 Lot = 1 day's production and < 1500m2,,,,,,,
label,Inspection / Test method - Visual Inspection,,,,,,,
label,Acceptance Criteria - NZTA B02 - a tight mosaic pattern of large aggregate tightly bonded,,,,,,,
label,"Record documents - Contractor's site diary, Photos of site every 20meters",,,,,,,
label,Responsibility - Contractor/Clients Rep,,,,,,,
label,"Comments - The surface finish, line and level is checked by Contractor/Designer and approved by Client Rep immediately prior to sealing, for surface levels important there is room for asphalt surface taking into account a 5mm thick chipseal and top of kerb",,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.2.4 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Surface Shape,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - every 20m",,,,,,,
label,Inspection / Test method - Measurement,,,,,,,
label,Acceptance Criteria - < 5mm using 5m straight edge and no areas that can pond water,,,,,,,
label,Record documents - Worksheet,,,,,,,
label,Responsibility - Colas,,,,,,,
label,Comments - Agree with Contractor and Client Rep on expected finished asphalt surface smoothness based on surface smoothness prior to sealing on granular base,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.2.5 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Surface Levels,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - every 20m",,,,,,,
label,Inspection / Test method - Measurement,,,,,,,
label,"Acceptance Criteria - +5mm, - 10mm",,,,,,,
label,Record documents - Survey,,,,,,,
label,Responsibility - Colas,,,,,,,
label,Comments - Agree with Contractor and Client Rep on expected finished asphalt surface smoothness based on surface smoothness prior to sealing on granular base,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.2.6 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - Dry back Moisture Content,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 9 per Lot",,,,,,,
label,Inspection / Test method - NZS 4407.4.2.1,,,,,,,
label,Acceptance Criteria - DOS ≤ 80% preferably ≤ 70% as per NTZA B:02 spec using NDM,,,,,,,
label,Record documents - IANZ Report,,,,,,,
label,Responsibility - Contractor/Clients Rep,,,,,,,
label,Comments - Check moisture content of granular base - Will be completed by Main Contractor whom will have Enginners approval sealing can proceed,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.2.7 - Pre-Seal requirements,,,,,,,
label,Detail of Activity - E/2 Certificate Bitumen Sprayer,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Once per project",,,,,,,
label,Inspection / Test method - RNZ E/2,,,,,,,
label,Acceptance Criteria - Current compliant E/2 certificate from CCNZ less than 12 months old,,,,,,,
label,Record documents - E/2 Cert,,,,,,,
label,Responsibility - Colas,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,7.3.1 - Sealing,,,,,,,
label,Detail of Activity - Bitumen / Bitumen Emulsion for Chip Sealing,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Tested per batch at manufacturing location prior to delivery (test cert for tanker load of bitumen)",,,,,,,
label,Inspection / Test method - Penetration grade testing,,,,,,,
label,"Acceptance Criteria - NZTA M01 - Tables 1, 2, 3 and 5",,,,,,,
label,Record documents - Certificate in contractor's site folder,,,,,,,
label,Responsibility - Colas/ Bitumen Supplier,,,,,,,
label,"Comments - Bitumen supplier to supply batch number and test certificate for compliance, for this project note batch number used.",,,,,,,
checkpoint,7.3.2 - Sealing,,,,,,,
label,Detail of Activity - Bitumen / Bitumen Emulsion for Chip Sealing,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Tested per batch at manufacturing location prior to delivery (test cert for tanker load of bitumen)",,,,,,,
label,Inspection / Test method - Durability,,,,,,,
label,Acceptance Criteria - NZTA M01 - Table 5,,,,,,,
label,Record documents - Certificate in contractor's site folder,,,,,,,
label,Responsibility - Colas/ Bitumen Supplier,,,,,,,
label,"Comments - Bitumen supplier to supply batch number and test certificate for compliance, for this project note batch number used.",,,,,,,
checkpoint,7.3.3 - Sealing,,,,,,,
label,Detail of Activity - Spraying Temperature (Bitumen only),,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Ongoing with non-going heat sensing gauge",,,,,,,
label,Inspection / Test method - Non-contact heat sensing gun,,,,,,,
label,Acceptance Criteria - NZTA P03 - Table 2,,,,,,,
label,Record documents - ITP,,,,,,,
label,Responsibility - Colas,,,,,,,
label,Comments - Infrared guage record in notebook on site,,,,,,,
checkpoint,7.3.4 - Sealing,,,,,,,
label,Detail of Activity - Residual Bitumen Application Rate,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Reconcile day's production",,,,,,,
label,Inspection / Test method - Dockets vs Area,,,,,,,
label,Acceptance Criteria - ± 0.1 L/m2,,,,,,,
label,Record documents - Site diary,,,,,,,
label,Responsibility - Colas,,,,,,,
label,Comments - Need record for each run and include design target,,,,,,,
checkpoint,7.3.5 - Sealing,,,,,,,
label,Detail of Activity - Chip Application Rate,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Each Days Sealing visual 100% of Area",,,,,,,
label,Inspection / Test method - Visual Inspection,,,,,,,
label,"Acceptance Criteria - For single coat seals the spread rate of the chips shall be such that when fully rolled it will be one stone thick, closely packed shoulder to shoulder, with the individual stones lying flat",,,,,,,
label,Record documents - Site diary/ Photos,,,,,,,
label,Responsibility - Colas / Client's Rep,,,,,,,
label,"Comments - Visually ok no excess chip, better to be slightly less than too much",,,,,,,
checkpoint,7.3.6 - Sealing,,,,,,,
label,Detail of Activity - Rolling - Pneumatic,,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Activity over 100% of area",,,,,,,
label,Inspection / Test method - Observe,,,,,,,
label,Acceptance Criteria - Confirm minimum two passes of pneumatic roller of chipseal completed and chips lying flat firmly in place,,,,,,,
label,Record documents - Site diary,,,,,,,
label,Responsibility - Colas,,,,,,,
checkpoint,7.3.7 - Sealing,,,,,,,
label,Detail of Activity - Sweeping,,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Activity over 100% of area",,,,,,,
label,Inspection / Test method - Observe,,,,,,,
label,Acceptance Criteria - Confirm area swept and cleaned of no loose chip and remove chip outside areas,,,,,,,
label,Record documents - Site diary,,,,,,,
label,Responsibility - Colas,,,,,,,
checkpoint,7.4 - Approval of the days sealing and amendments to sealing method/design if required,,,,,,,
label,"Detail of Activity - Client Rep approves the days sealing and agrees a revised dealing design/methodology or Holds /Stops sealing until any concerns, issues and non-comformances are corrected",,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Each days sealing",,,,,,,
label,Inspection / Test method - Review of the days results and sealing activity plus visual inspection,,,,,,,
label,Acceptance Criteria - Acceptance by Designer and Client Rep,,,,,,,
label,Record documents - Daily work Log,,,,,,,
label,Responsibility - Contractor/ Client Rep,,,,,,,
label,Comments - This item is to sign and agree the days sealing is acceptable and if necessary stop sealing until issues and non-conformances are resolved with the Client Rep before proceeding to the next days sealing.,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,,,,,,,
textbox,Contractor's Rep Name:,,,,,,,
textbox,Designer's Rep Name:,,,,,,,
textbox,Client's Rep. Name:,,,,,,,
date,Date:,,,,,,,
signoff,Sign ITP,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
checklist,ITP - AC Mix Design,itp,,,,,ITP - AC Mix Design,
section,8.0 - Asphalt Constituents,,,,,,,
checkpoint,8.0.1 - Course Aggregates,,,,,,,
label,Detail of Activity - Crushing resistance,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Last three results with one test < 3 months old",,,,,,,
label,Inspection / Test method - NZS 4407 Test 3.10,,,,,,,
label,Acceptance Criteria - ≥ 200kN [NZTA M/10],,,,,,,
label,Record documents - IANZ accredited test cert,,,,,,,
label,Responsibility - Colas/ Quarry Owner,,,,,,,
checkpoint,8.0.2 - Course Aggregates,,,,,,,
label,Detail of Activity - Weathering Quality Index,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Last three results with one test < 3 months old",,,,,,,
label,Inspection / Test method - NZS 4407 Test 3.11,,,,,,,
label,Acceptance Criteria - AA or BA [NZTA M/10],,,,,,,
label,Record documents - IANZ accredited test cert,,,,,,,
label,Responsibility - Colas/ Quarry Owner,,,,,,,
checkpoint,8.0.3 - Course Aggregates,,,,,,,
label,Detail of Activity - Single Broken Faces,,,,,,,
