type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,FM 13 - ITP - Concrete,,,,,Yes,FM 13 - ITP - Concrete,b87615e5-0fc1-49d3-89c3-4b12cef2e737
checkpoint-group,Formwork,,,,,,,
checkpoint-status,Formwork ITP completed and sighted,,,,,,,
checkpoint-group,Vesta Pre-pour Check,,,,,,,
checkpoint-status,Steel has been inspected and has been installed as per the latest structural drawings. Eg. Ligatures and Bars positioned correctly,,,,,,,
checkpoint-status,"All Cast in Elements installed and to the correct locations. Eg. Threaded Couplers, and Cast in Items installed to correct spec and location, RL.",,,,,,,
checkpoint-status,"Provide adequate cover to beam, top and bottom reinforcement of slab.",,,,,,,
label,-Measure and check cover of reinforcement against formwork is as specified,,,,,,,
label,-Minimum cover to elements as per point 9 of the concrete notes on drawing S001 Stage C.,,,,,,,
checkpoint-status,Ensure reinforcement has been properly tied and structure is rigid as per specifications,,,,,,,
label,- Tie wire to be Annealed steel 1.25 mm diameter (minimum),,,,,,,
label,- Reinforcement Bar Correct Size,,,,,,,
checkpoint-status,"Steel surface condition free from thick rust, grease, mud etc.",,,,,,,
checkpoint-status,Ensure reinforcement has been properly tied and the below lap lengths maintained.,,,,,,,
checkpoint-status,Concrete pour area cleaned of steel fixers off-cuts and other steel fixers rubbish,,,,,,,
holdpoint,SIGN OFF,,,,,,,
checkpoint-group,"Services, Builder to confirm (HOLD POINT)",,,,,,,
checkpoint-status,Plumbing inserts etc. installed - tape ends,,,,,,,
checkpoint-status,Electrical conduits in place - tape ends,,,,,,,
checkpoint-status,"Penetrations, setdowns and inserts installed",,,,,,,
checkpoint-status,Voids and penetrations,,,,,,,
checkpoint-status,Services and conduits,,,,,,,
holdpoint,SIGN OFF,,,,,,,
checkpoint-group,Concrete Pre-pour Inspections,,,,,,,
checkpoint-status,Finished Concrete Level,,,,,,,
text,RL:,,,,,,,
checkpoint-status,"Concrete Strength, Aggregate,Slump",,,,,,,
text,Mix:,,,,,,,
checkpoint-status,Waterproofing Additives / Waterstop,,,,,,,
checkpoint-status,The Curing required,,,,,,,
checkpoint-status,The Testing required,,,,,,,
label,AS3600,,,,,,,
checkpoint-status,The Finish required,,,,,,,
text,Type:,,,,,,,
checkpoint-group,Handover,,,,,,,
checkpoint-status,Concrete dockets copied and attached,,,,,,,
checkpoint-status,Work area is clean,,,,,,,
checkpoint-status,Spot level checks performed,,,,,,,
checkpoint-status,QA documents submitted to Builder,,,,,,,
checkpoint-status,Test results to be forwarded once received,,,,,,,
,,,,,,,,
checklist-flat,FM 08 - Pre Pour Inspection - (METAL DECK KF57) p2,,,,,Yes,FM 08 - Pre Pour Inspection - (METAL DECK KF57) p2,ab4b8425-e8f1-44df-9c7d-dd7733d6aec5
checkpoint,Sole Boards,,,,,,,
checkpoint,Base Plates,,,,,,,
checkpoint,Frame spacing,,,,,,,
checkpoint,Frame bracing,,,,,,,
checkpoint,Frame extensions,,,,,,,
checkpoint,Location pins (telescopic inner) Bearer size & spacing,,,,,,,
checkpoint,Joist size & spacing Canter levering supports Prop spacing,,,,,,,
checkpoint,Prop bracing,,,,,,,
checkpoint,Eccentric loading,,,,,,,
checkpoint,Prop inclination,,,,,,,
checkpoint,Timber condition,,,,,,,
checkpoint,Steel condition,,,,,,,
checkpoint,Nails in plates as req'd,,,,,,,
signoff,SIGN OFF,,,,,,,
,,,,,,,,
checklist-flat,FM 14 - Pre Pour Inspection - (prefab column tubes).,,,,,Yes,FM 14 - Pre Pour Inspection - (prefab column tubes).,f6e49165-2e1b-4ce4-af34-8576dbe3fd3f
checkpoint,1. Manufacturer recognised quality check is clearly visible on the external of the column tube,,,,,,,
checkpoint,2. Tube Damage - External liner,,,,,,,
checkpoint,3. Tube Damage - Internal liner,,,,,,,
checkpoint,"4. Column end tape in position,secure and free from deterioration",,,,,,,
checkpoint,5. Stripping tape - long section to the top & short section at the base of the column,,,,,,,
checkpoint,6. Stripping tape orientation facing internal of the building (where possible - subject to architectural requirement!),,,,,,,
checkpoint,7. Column base support / plywood yolks in position & secure - column tube captive,,,,,,,
