type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,CC0394 - ITP-009 - Fire Service Installation & Commissioning,itp,,,,,CC0394 - ITP-009 - Fire Service Installation & Commissioning REV1,
section,Lot Conformance.,,,,,,,
checkpoint,Lot Conformance,,,,,,,
select,Lot Status,"Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,,,,,
text,Lot opened date:,,,,,,,
text,Lot opened by:,,,,,,,
text,Date lot closed:,,,,,,,
button,NCR raised?,"Yes, No",,,,,,
text,NCR Raised Date:,,,,,,,
button,NCR closed?,"Yes, No",,,,,,
text,NCR Closed Date:,,,,,,,
text,NCR Number:,,,,,,,
text,Comments,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Determine Lot Size,,,,,,,
label,Ref docs - AS3500,,,,,,,
label,Acceptance criteria - ,,,,,,,
textbox,Pipe / lot length:,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,See Work Lot Map,,,,,,,
label,Resp - SE,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Work Lot Map,,,,,,,
checkpoint,1.2 - Survey Set-out,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,
label,"Acceptance criteria - Prior to excavations being carried out, the contractor shall engage a suitably qualified surveyor to set out all fire lines including hydrants and risers.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - W,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,1.3 - Approved Material Type ,,,,,,,
label,Ref docs - IFC Drawings AS3500,,,,,,,
label,Acceptance criteria - All materials selected in accordance with AS4130 and RJE civil specification and drawings.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
section,2.0 In Process Works,,,,,,,
checkpoint,2.1 - Excavation,,,,,,,
label,"Ref docs - IFC Drawings AS3500, Excavation permit",,,,,,,
label,Acceptance criteria - All excavations subject to inspection prior to the installation of services and throughout the duration of the excavation.,,,,,,,
label,"○ Excavate to the lines, levels and grades as required for in ground services specified in accordance with the requirements of AS 3500.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
