Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
59740568-c7a3-450f-8aea-be2af74d63d5,checklist,*Standard ITP - Aus Standards - Wet Area Waterproofing WP-05 - 01 - Waterproof Ensuite Base,,*Standard ITP - Aus Standards - Wet Area Waterproofing WP-05 - 01 - Waterproof Ensuite Base,,
933d8624-d86f-438b-a664-4b7d8a51e313,section,2 - Construction Inspections,,,,
86840d61-1425-40c6-8981-478123887092,checkpoint,Inspection Details,,,,
cab155b4-74d4-5342-ae84-c217811c4561,textbox,Level:,,,,
d278206d-34b9-5c5b-af74-7bcce90290cb,textbox,Zone:,,,,
b37b6a11-d6db-4494-bffd-7d7d5039d854,checkpoint,2.1 - Concrete moisture content check - measure moisture content of concrete substrate - note details on checklist with photo of readout,,,,
7dae2d54-b4c3-5662-b25f-58440329b49b,note,"Specification Reference - ASTM F2170, AS3740 cl 4.4.3 / GBA-SPE-AR-AS-0001",,,,
9a44f26b-9c94-591a-a0df-0ae149ba1df5,note,Acceptance Criteria - Moisture content in the concrete must be lower than 4.5% as measured using a Tramex CME Moisture Meter,,,,
a02612c5-d492-5064-8ec9-131dbdb74f0f,textbox,Test/ Inspection - Measurement,,,,
5a0ebc78-8e58-5712-a893-4d8b125b2d4d,note,"Test/Inspection Frequency - Each wet area, every 20m2",,,,
bbd5f677-061e-505a-9bac-7dcc1dae9a0c,note,Inspection: Subcontractor - WS (I),,,,
98053fc2-c300-5985-bc3c-02b3564a5c9f,note,Inspection: John Holland - PE (S),,,,
9f7fe22a-d79a-4077-b495-080430b4cc39,checkpoint,2.2 - Drainage installation - puddle flange installation,,,,
69ce85fd-c696-5026-aade-b1033defe3b4,note,Specification Reference - AS3740 fig 4.3.1 / GBA-SPE-AR-AS-0001,,,,
93278d6a-b2d4-52b3-a12b-67f0d71ab7b9,note,"Acceptance Criteria - Installed rebated in substrate, undamaged, capped to prevent ingress of debris",,,,
55817f8e-9d79-5428-b997-11ff375e6842,note,Test/ Inspection - Installation and Inspection,,,,
ce639751-bbf8-5257-9377-888466c52b2c,note,Test/Inspection Frequency - Each wet area,,,,
2c71b00b-4ada-5ec6-979c-885132fae44b,note,Inspection: Subcontractor - HS (I),,,,
da96cfab-912c-5f1b-86d2-738b2ca57b99,note,Inspection: John Holland - PE (S),,,,
84c29cbe-b312-42d4-a52d-7685891b4eb8,checkpoint,2.3 - Substrate condition Inspection,,,,
ec3ed5f6-f743-5233-8375-3ada45fc3f2d,note,"Specification Reference - AS3740 cl 4.4.1, JHG ETN-00006 3.4 / GBA-SPE-AR-AS-0001",,,,
ae5ab77f-512d-5734-a601-6f14b3ab51aa,note,"Acceptance Criteria - Clean and free of laitence/debris, holes patched",,,,
0bf076fd-0d42-5659-a561-e4362fb7d767,note,Test/ Inspection - Inspection,,,,
92cc4c40-15e7-55d2-a78b-d18290925495,note,Test/Inspection Frequency - Each wet area,,,,
d024a955-68a0-552f-b99e-33bbd31b3dde,note,Inspection: Subcontractor - WS (I),,,,
c86b420d-986b-5c90-a645-20cf2ba319c0,note,Inspection: John Holland - PE (S),,,,
61d41109-867d-4b1a-bd58-cb82845611ca,checkpoint,"2.4 - Substrate falls - measurement - note actual fall on checklist, take photos",,,,
40520f26-64f6-5c0f-b638-6cd1a4dff83f,note,Specification Reference - AS3740 cl 2.3.1 / 2.3.2,,,,
d4b1eef4-f45d-5b24-9ede-c2c07349738e,note,"Acceptance Criteria - Falls are to the drain - min 1:80 in shower area, otherwise 1:100",,,,
069d8f0a-5124-51e1-8fc0-66115823cb52,note,Test/ Inspection - Measurement,,,,
519ef3a0-bb52-5229-a7ad-c8ad588713bf,note,Test/Inspection Frequency - Each wet area,,,,
ca1c2cc5-27d8-5966-b8d4-2c40dbc7b5d4,note,Inspection: Subcontractor - WS (I),,,,
3598ad4b-457a-5843-ab58-69c152123627,note,Inspection: John Holland - PE (S),,,,
315be017-08d2-4b83-a1cd-c4ce1ca24d05,checkpoint,"2.5 - HOLD POINT: Waterbars installed to edge of shower area and at door openings, waterbars installed to in-wall tap and shower rose surrounds - attach photos of correct installation.",,,,
cc3d2b9a-dc72-552a-a9a3-31187f762a47,note,"Specification Reference - AS3740 4.5.3, 4.8, 4.9, 4.12 / GBA-SPE-AR-AS-0001",,,,
4e2c9c9d-5e67-5e32-a66f-1d857a53105e,note,Acceptance Criteria - Waterbars in line with approved shop drawings and AS3740 requirements.,,,,
8f156b79-6ffc-5f9f-b88a-1a0b823e971f,note,Test/ Inspection - Installation and Inspection,,,,
aa933a73-4d8a-5d2a-9010-05ae22a86a2c,note,Test/Inspection Frequency - Each wet area,,,,
