resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Building B05,,,,,,,,
,step,,,,Brick works,,,,,,,
,step,,,,,Façade,,,,,,
,step,,,,,,North Elevation,,,,,
FC - S - Brick Works,checklist,,,,,,,Ground Floor,,,,
FC - S - Brick Works,checklist,,,,,,,Level 1,,,,
,step,,,,,,South Elevation,,,,,
FC - S - Brick Works,checklist,,,,,,,Ground Floor,,,,
FC - S - Brick Works,checklist,,,,,,,Level 1,,,,
,step,,,,,,East Elevation,,,,,
FC - S - Brick Works,checklist,,,,,,,Ground Floor,,,,
FC - S - Brick Works,checklist,,,,,,,Level 1,,,,
,step,,,,,,West Elevation,,,,,
FC - S - Brick Works,checklist,,,,,,,Ground Floor,,,,
FC - S - Brick Works,checklist,,,,,,,Level 1,,,,
CST - S - Completion Documents,checklist,,,,,Completion Documents,,,,,,
,step,,,,Block works,,,,,,,
Pre-Commencement Checks,CHECKLIST,,,,,Pre-Commencement Checks,,,,,,
,step,,,,,Building B05 - On Site QA ,,,,,,
,step,,,,,,Ground Level,,,,,
ST - S - Blockwork,checklist,,,,,,,Blockwork-Grid Line A-C and 1-3,,,,
ST - S - Blockwork,checklist,,,,,,,Blockwork-Grid Line A-E and 3-5,,,,
,step,,,,,,Level 1,,,,,
ST - S - Blockwork,checklist,,,,,,,Blockwork-Grid Line A-C and 1-3,,,,
ST - S - Blockwork,checklist,,,,,,,Blockwork-Grid Line A-E and 3-5,,,,
Completion documents,checklist,,,,,Completion documents,,,,,,
