"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"110b12e9-485f-46be-aa4a-5d727e63ad1f","","work-in-progress","","folder","TRUE","FALSE","Chipseal"
"efeea3cb-477f-4c82-8e60-950656513155","","not-started","Approved Design Report","checklist","FALSE","FALSE","Chipseal","Approved Design Report"
"879c4486-2654-58f7-98f1-ed71de8dd6e0","","not-started","Approved Design Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Chipseal","Approved Design Report","Details"
"bde630e1-2307-50e5-b9b9-1423a9d0641b","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Approved Design Report","Details","Approved Design Report"
"8798b40b-e6ae-4dc1-8a16-6f119eb57a0d","","not-started","Production and Testing ITPs","checklist","FALSE","FALSE","Chipseal","Production and Testing ITPs"
"65a8095c-ac08-58be-94e1-8345aac7e9eb","","not-started","Production and Testing ITPs:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Chipseal","Production and Testing ITPs","Details"
"a7745ee4-77f7-5954-8df4-d0f7deca4304","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Production and Testing ITPs","Details","Production and Testing ITPs"
"cb9733c3-f549-4255-8563-ff73e47654ae","","not-started","QMP","checklist","FALSE","FALSE","Chipseal","QMP"
"d5b4d0b7-0390-567c-87c4-54968090a0bc","","not-started","QMP:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Chipseal","QMP","Details"
"03060331-f24d-5889-9561-964146118af2","","not-started","","checkpoint","TRUE","TRUE","Chipseal","QMP","Details","QMP"
"c046eb86-b042-4359-a70b-b166d756d8bf","","not-started","Verified Program","checklist","FALSE","FALSE","Chipseal","Verified Program"
"ad970246-4acf-5212-ad99-7b22f47749c5","","not-started","Verified Program:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Chipseal","Verified Program","Details"
"3ae80f24-1b42-525a-b130-11144b0cfb54","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Verified Program","Details","Verified Program"
"ee603464-8109-41b8-bcf6-5df87e028da8","","work-in-progress","Chipseal ITP","checklist","FALSE","FALSE","Chipseal","Raukokere Hill III A"
"4b0a3f75-9367-5788-8a22-608e89d2b875","","work-in-progress","","section","FALSE","FALSE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)"
"0fe665ec-9615-5fce-89ea-4d9f0c2e81b0","","work-in-progress","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Binder Penetration Grade"
"79035a9b-b41f-5196-aab0-8fb7bde49904","","work-in-progress","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Production Property - Cleaness Value"
"59124505-7031-5faa-915d-4661999023ce","","work-in-progress","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"328d262a-b85f-5fa9-97e1-b695ab33a4cd","","work-in-progress","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","HOLD POINT"
"3aac4d2e-c996-5be8-b91d-2b2a80212dd2","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"9ee2acfe-d18f-5d91-973a-c44086e9a573","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","HOLD POINT"
"8b75c97a-dfb9-5b1f-8547-031ac407a6a1","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"5e201852-6bfb-5fd1-98f8-0212a15f5a13","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","HOLD POINT"
"9f6ea5f3-0341-546a-b2f0-187e5ace6e8b","","work-in-progress","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"4a084171-6133-548c-a3a9-a529c6398f65","","work-in-progress","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"2c0206b1-c7b7-5601-b396-5b2ec7d54a1b","","work-in-progress","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","1.0 Pre-Works (Off Site)","HOLD POINT"
"2d26ef8c-825a-5e18-9c93-cbd7e8f73830","","not-started","","section","FALSE","FALSE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)"
"5f2ae59e-a2c2-5ec4-a299-c546c05be7ca","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"87a12b20-20db-5d77-96a4-611aa4febb49","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"abad296d-3f10-5c68-b3f8-8738e1728957","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"013155f5-f389-5f1a-8c63-1bdd52aa8b99","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"ee810122-068f-5084-813b-c872a1607006","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"2bfaa963-86d1-5114-83fd-08144c44212a","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"773bb25c-00b4-52ad-9546-7f38afe01952","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"03483ec2-ff24-550c-8a4f-6f5b3ac4a596","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"89a606d0-d155-5e59-a3a9-346d2cabedb9","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"41b55387-88c0-5537-82a0-38a21ed2446d","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"6971629f-8e2b-5833-bc39-e9fa97884918","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"6a51b211-206f-5a7b-8ea1-e873b3d6bcc5","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","HOLD POINT"
"b65b38b7-400c-5744-a009-fd29480d44b6","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"ab1e2fe7-ab65-5ce4-893f-9ef8366b1d60","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Binder application rate"
"9ed08ade-5d24-534b-84f5-e63ab594cf47","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"3219eaea-4b27-5ce2-ab86-233a5c7f2685","","not-started","","section","FALSE","FALSE","Chipseal","Raukokere Hill III A","3.0 Construction"
"f0ac05ba-dcb8-5830-bc9e-cb26d51c7d6f","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Start spraying Temp >10°C"
"af4480a2-1a23-5c67-9882-4e52e4a75b31","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Binder application variation"
"932f40bc-3310-5b45-b1f0-b1160dec3e61","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Sealing chip application"
"04427013-b286-5c1a-bc24-c643368ffb4a","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","PTR Rolling pattern"
"4bad981b-d662-5dd8-b8ef-e8e8bcbc172a","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Traffickating"
"0b66c113-ea3c-5519-b394-6ee49dcf9024","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Traffickating"
"fca568de-4300-53a0-b747-73e438fcd154","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Tagging for line marking"
"5249c8b4-e033-5458-9ead-088aae44c45b","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","3.0 Construction","Post-Sealing Surfacing Condition"
"5df10e35-49a5-5213-b52f-a93a89ec5998","","not-started","","section","FALSE","FALSE","Chipseal","Raukokere Hill III A","4.0 Post-Construction"
"62b4143b-3b18-54eb-9b59-207ef3f3ac81","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","Linemarking and RRPM Reinstated: Matches previous linemarking - within 48 hours of sealing"
"6c9d5ffc-2bcd-57ad-9151-4854205462dc","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","HOLD POINT"
"ae3d16f5-ec69-5fa1-8b8e-4501412f4028","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"e1abc290-51cf-571c-ae39-ad184a0e114d","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","HOLD POINT"
"17bbd9c8-886d-5b03-bbf3-aa899f114217","","not-started","","checkpoint","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","Collect & Upload RAMM data"
"715230f7-7754-5055-ad13-373d0a3af74e","","not-started","","signoff","TRUE","TRUE","Chipseal","Raukokere Hill III A","4.0 Post-Construction","HOLD POINT"
