type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,MWTP-QA-6006 - PCP Foundation Pads,itp,,,,,MWTP-QA-6006 - PCP Foundation Pads Rev 1,
section,PCP Foundation Pads,,,,,,,
checkpoint,1 - Design,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - IFC Drawings,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Document Review",,,,,,,
label,Conformance Criteria - Ensure that Design is approved and Drawings are of the latest revision,,,,,,,
label,Records - Check Drawing Register,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Set Out Survey,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Arrange for a survey of extents to be carried out,,,,,,,
label,Frequency - Prior to Commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Survey",,,,,,,
label,Conformance Criteria - As per construction drawings.,,,,,,,
label,Records - Survey receipt,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Material Supply (1),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Steel supply,,,,,,,
label,Frequency - Ongoing,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection/Review",,,,,,,
label,"Conformance Criteria - Detailed and Delivered in accordance with drawings. Check delivery dockets when steel is delivered to site ensure that the correct materials have been delivered. On delivery to the site, steel reinforcement shall be stored on supports clear of the ground.",,,,,,,
label,Records - Delivery Dockets,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Material Supply (2),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Steel strength,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Inspection/Review",,,,,,,
label,"Conformance Criteria - D & R reinforcing shall be grade 300 E bars, HD & HR Reinforcing shall be grade 500 E bars unless otherwise shown. Wire mesh shall be in accordance with AS/NZS 4671, to a minimum grade of 500 MPa.",,,,,,,
label,Records - Delivery Dockets,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Material Supply (3),,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Concrete mix,,,,,,,
label,Frequency - Once,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Review",,,,,,,
label,Conformance Criteria - Concrete mix & compessive strength,,,,,,,
label,Records - Concrete docket,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Subgrade,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Confirm subgrade has adequate bearing capacity under foundtions,,,,,,,
label,Frequency - Once,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Geotechnical Engineer Inspection & testing",,,,,,,
label,Conformance Criteria - Geotechnical Engineer visual inspection of subgrade.,,,,,,,
label,○ SPT to be undertaken on subgrade along footings. Test results shall be >150 kPa bearing capacity unless otherwise approved by the design engineer.,,,,,,,
label,Records - Inspection & test results,,,,,,,
