"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"ACE Civil - No. 1 Piling Progress"
,"Scope",,,"ace civil - stockland's epping"
,"Rows"
,,"Foundation Piles - Parish Hall","grouping","ace civil - stockland's epping","foundation piles"
,,"Ground Level Foundation Piles",,"ace civil - stockland's epping","parish hall","foundation piles","ground level foundation piles"
,,"First Level Foundation Piles",,"ace civil - stockland's epping","parish hall","foundation piles","first level foundation piles"
,,"Foundation Piles - School","grouping","ace civil - stockland's epping","foundation piles"
,,"Ground Level Foundation Piles",,"ace civil - stockland's epping","foundation piles","school","ground level foundation piles"
,,"First Level Foundation Piles",,"ace civil - stockland's epping","foundation piles","school","first level foundation piles"
,,"Shoring Works - Shoring Piles","grouping","ace civil - stockland's epping","shoring works"
,,"E1",,"ace civil - stockland's epping","shoring works","shoring piles","e1"
,,"E2",,"ace civil - stockland's epping","shoring works","shoring piles","e2"
,,"E3",,"ace civil - stockland's epping","shoring works","shoring piles","e3"
,,"E4A",,"ace civil - stockland's epping","shoring works","e4a","shoring piles"
,,"E4B",,"ace civil - stockland's epping","shoring works","e4b","shoring piles"
,,"E5",,"e5","ace civil - stockland's epping","shoring works","shoring piles"
,,"E6",,"e6","ace civil - stockland's epping","shoring works","shoring piles"
,,"E7A",,"ace civil - stockland's epping","shoring works","shoring piles","e7a"
,,"E7B",,"e7b","ace civil - stockland's epping","shoring works","shoring piles"
,,"E7C",,"e7c","ace civil - stockland's epping","shoring works","shoring piles"
,,"E8",,"ace civil - stockland's epping","shoring works","e8","shoring piles"
,,"E9",,"ace civil - stockland's epping","shoring works","shoring piles","e9"
,,"E10",,"ace civil - stockland's epping","shoring works","shoring piles","e10"
,,"E11A",,"ace civil - stockland's epping","shoring works","e11a","shoring piles"
,,"E11",,"ace civil - stockland's epping","shoring works","shoring piles","e11"
,,"E12",,"ace civil - stockland's epping","shoring works","shoring piles","e12"
,,"E13",,"ace civil - stockland's epping","shoring works","shoring piles","e13"
,,"E14",,"ace civil - stockland's epping","shoring works","e14","shoring piles"
,,"E15A",,"ace civil - stockland's epping","shoring works","shoring piles","e15a"
,,"E15B",,"ace civil - stockland's epping","shoring works","shoring piles","e15b"
,"Columns"
,,"Submissions",,"ace civil - stockland's epping","submissions"
,,"Services",,"ace civil - stockland's epping","services"
,,"Commencement of Works - Planning / Product Approvals",,"ace civil - stockland's epping","commencement of works - planning / product approvals"
,,"Set Out of Piers",,"ace civil - stockland's epping","set out of piers"
,,"Pile Diameter",,"ace civil - stockland's epping","pile diameter"
,,"Piling Platform Installation",,"ace civil - stockland's epping","piling platform installation"
,,"Drill Piers",,"ace civil - stockland's epping","drill piers"
,,"Monitor Piling",,"ace civil - stockland's epping","monitor piling"
,,"Reinforcement",,"ace civil - stockland's epping","reinforcement"
,,"Concrete Testing",,"ace civil - stockland's epping","concrete testing"
,,"Place Concrete in Piers",,"ace civil - stockland's epping","place concrete in piers"
,,"Final Inspection",,"final inspection","ace civil - stockland's epping"

"ACE Civil - No.2 Capping Beam Progress"
,"Scope",,
,"Rows"
,,"Shoring Works - Capping Beam","grouping","capping beam"
,,"E1",,"ace civil - stockland's epping","shoring works","capping beam","e1"
,,"E2",,"ace civil - stockland's epping","shoring works","capping beam","e2"
,,"E3",,"ace civil - stockland's epping","shoring works","capping beam","e3"
,,"E4A",,"ace civil - stockland's epping","shoring works","capping beam","e4a"
