type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP - WRSB Installation,itp,,,,,ITP - WRSB Installation Rev 0,
section,1.0. GUARDRAIL HARDWARE ACCEPTANCE ,,,,,,,
checkpoint,1.01 - Guardrail Hardware,,,,,,,
label,Detail of Activity / Test - MASH Tested,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 1 Test per material per source",,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - AS/NZS3845,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Data Sheet / Delivery docket,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.02 - Labelling,,,,,,,
label,Detail of Activity / Test - All components labelled with AS/NZS3845,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - 1 Test per material per source",,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - AS/NZS3845,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Product/ supplier certification,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2.0. CONSTRUCTION,,,,,,,
checkpoint,2.01 - Leading and trailing treatments,,,,,,,
label,Detail of Activity / Test - Start and End locations marked out,,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - All barrier lengths",,,,,,,
label,Inspection / Test method - Visual,,,,,,,
label,Acceptance Criteria - Positions in agreed marked out location,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Check sheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,"Project Specific Notes / Instructions - Note: Terminal excavation measured for acceptance against supplier diagram, Anchor bracket installed as per supplier specification and Concrete poured and screened flush or slightly proud of seal.",,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.02 - Leading and trailing treatments,,,,,,,
label,Detail of Activity / Test - Correct type,,,,,,,
label,"Action (Hold, Monitor, Witness) - W",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - All barrier lengths",,,,,,,
label,Inspection / Test method - Visual,,,,,,,
label,Acceptance Criteria - Types as specified on drawings,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Check sheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.03 - Excavate WRSB Post Holes,,,,,,,
label,Detail of Activity / Test - Excavate post holes to a depth as specified in the design drawing,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Where every post will be installed",,,,,,,
label,Inspection / Test method - Measure,,,,,,,
label,Acceptance Criteria - Site Engineers Approval,,,,,,,
label,Record documents (QCP - Quality Control Portal) - Photo / Measurement Sheet,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Project Specific Notes / Instructions - Sides of excavation shall be parallel and not collapsing,,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.04 - Cast concrete into WRSB pile,,,,,,,
label,Detail of Activity / Test - Check condition of finished pile,,,,,,,
label,"Action (Hold, Monitor, Witness) - M",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - All piles",,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Top of pile is level and Flush with ground at front face of pile,,,,,,,
label,Record documents (QCP - Quality Control Portal) - As per manufacturer's checklist,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Site Engineer - A,,,,,,,
label,Eng. Rep / NZTA - I,,,,,,,
label,Contractor - R,,,,,,,
checkpoint,2.05 - Install WRSB,,,,,,,
label,Detail of Activity / Test - Install MashFlex post at a depth specified in the design drawing and above finished road level,,,,,,,
label,"Action (Hold, Monitor, Witness) - H",,,,,,,
label,"Minimum Test Frequency (Lot = 1 day’s production or 1,500m2) - Where every post will be installed",,,,,,,
label,Inspection / Test method - Visual / Photo,,,,,,,
label,Acceptance Criteria - Site Engineers Approval,,,,,,,
label,Record documents (QCP - Quality Control Portal) - As per manufacturer's checklist,,,,,,,
label,Responsibility - Contractor,,,,,,,
label,Site Engineer - I,,,,,,,
label,Eng. Rep / NZTA - A,,,,,,,
label,Contractor - R,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.06 - Install WRSB,,,,,,,
