type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,DTM-ITP-008- Stormwater Drainage,itp,,,,,DTM-ITP-008- Stormwater Drainage Rev0,
section,1 - Preliminary Works,,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
label,– using the correct and complete set of drawings ,,,,,,,
label,– all drawings are the latest revision,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP",,,,,,,
label,"REFERENCE DOCUMENTS: OHSMP, EMP, TMS, SWMS, WP",,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP Signed,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
section,2 - Procurement of Materials,,,,,,,
checkpoint,2.1 - Precast Reinforced Concrete Pipe Supply,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,
label,ACCEPTANCE CRITERIA: All portland cement-based precast reinforced concrete pipes shall be produced in accordance with AS4058. Rubber ring joints shall comply with the requirements of AS 1646.,,,,,,,
label,○ Pipes shall arrive onsite free from defect or deformity.,,,,,,,
label,"REFERENCE DOCUMENTS: 701.05, AS4058, AS1646",,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,"RECORD OF CONFORMITY: This ITP Signed, Recievable Inspection Checklist",,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.2 - Precast Reinforced Concrete Pit Supply and Inlet and Outlet Structure,,,,,,,
label,FREQUENCY: Prior to works commencing,,,,,,,
