type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,SYM-0388-ITP-010 Guardrail [B],itp,,,,,SYM-0388-ITP-010 Guardrail [B],
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Survey set-out,,,,,,,
note,Ref docs - Construction drawings,,,,,,,
note,Acceptance criteria - Has the work area been set out for line and level?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
section,2.0 Installation of guard rail,,,,,,,
checkpoint,2.1 - Location and length,,,,,,,
note,Ref docs - Construction drawings,,,,,,,
note,Acceptance criteria - Has length and location been confirmed with the Superintendent?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - H,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - H,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Material,,,,,,,
note,Ref docs - Construction drawings,,,,,,,
note,Acceptance criteria - Galvanised steel components are compliance with the requirements of AS/NZS 4680.,,,,,,,
note,• Manufacturer certificates are provided to the client.,,,,,,,
note,• Visual inspection.,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - W,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - W,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
tickbox,Material certificates,,,,,,,
checkpoint,2.3 - Install,,,,,,,
note,Ref docs - Construction drawings,,,,,,,
note,Acceptance criteria - Has the guard rail run been installed as per the relevant specifications and drawings?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - W,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - W,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
tickbox,Subcontractors ITP,,,,,,,
section,3.0 Completion,,,,,,,
checkpoint,3.1 - Tolerances,,,,,,,
note,Ref docs - TfNSW D&C R132,,,,,,,
note,Acceptance criteria - Has the guard rail been installed to the specified tolerances?,,,,,,,
note,(a) For height of barrier: ± 20 mm;,,,,,,,
note,(b) For line of safety barrier system: ± 20 mm in plan view; and,,,,,,,
note,(c) For departures from the upright axis (vertical or normal to the surface as applicable - see Clause 4.1): ± 15 mm at the top of the barrier.,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - H,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - H,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3.2 - Certificate of compliance,,,,,,,
note,Ref docs - TfNSW D&C R132,,,,,,,
note,Acceptance criteria - Has a safety barrier compliance audit taken place with records of findings available?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
tickbox,Compliance certificate,,,,,,,
checkpoint,Site acceptance - Symal Infrastructure,,,,,,,
textbox,Symal Infrastructure representative name:,,,,,,,
signoff,Symal Infrastructure representative signature,,,,,,,
checkpoint,Site acceptance - Shoalhaven City Council,,,,,,,
textbox,Shoalhaven City Council representative name:,,,,,,,
signoff,Shoalhaven City Council representative signature,,,,,,,
