type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,SYM-0388-ITP-001 Site Clearing [B],itp,,,,,SYM-0388-ITP-001 Site Clearing [B],
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Traffic management,,,,,,,
note,Ref docs - MoA,,,,,,,
note,Acceptance criteria - Has Traffic Management been installed in accordance with the MoA?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
checkpoint,1.2 - Limit of works,,,,,,,
note,Ref docs - Construction drawings,,,,,,,
note,Acceptance criteria - Have all areas required to be cleared/stripped been marked out onsite?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
checkpoint,1.3 - Excavation permit ,,,,,,,
note,Ref docs - Symal Infrastructure GPP,,,,,,,
note,"Acceptance criteria - Have services within the works area been identified and a group penetration permit covers the area, is current and signed onto by the works crew?",,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - H,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - H,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.4 - Tree protection,,,,,,,
note,"Ref docs - Construction drawings, Cultural Heritage Management Plan (CHMP), Protection of the environment policies (PEPs)",,,,,,,
note,Acceptance criteria - Have all trees / native flora and fauna been protected including the establishment of no go zones as indicated in the construction documentation?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - H,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - H,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,2.0 Clearing and grubbing,,,,,,,
checkpoint,2.1 - Notification of intention to clear,,,,,,,
note,Ref docs - TfNSW G40 CL.2.4,,,,,,,
note,"Acceptance criteria - Before clearing commences, identify the limits of clearing by clearly visible markers placed at 25 m intervals on each side of the road formation and bridges as shown on the Design Documentation drawings. Also provide a report which:",,,,,,,
note,(a) includes a statement from an Ecologist that identifies the species and location of any weeds growing anywhere in the road reserve over the length to be cleared and grubbed;,,,,,,,
note,(b) identifies all locations of threatened flora species and trees which have been marked or otherwise identified for preservation; and,,,,,,,
note,(c) lists any trees outside the limits of clearing which are unsound and likely to fall upon the roadway or onto private property. Plan and carry out all operations to ensure that there is no damage to any trees outside the limits of clearing specified.,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - H,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - H,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Clearing and Grubbing Plan (Annexure G40/D) and report on the presence of weeds and unsound trees together with written notice that limits of clearing and areas of weed infestation identified in the ecologist report (Clause 2.4 (a) are marked), at least seven days before starting any clearing",,,,,,,
tickbox,Clearing & Grubbing Plan,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Tree removal,,,,,,,
note,Ref docs - TfNSW G40 CL.3,,,,,,,
note,"Acceptance criteria - Can the trees be brought down in a way that avoids danger to personnel, traffic and other trees and vegetation?",,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Workers (who are removing trees on the slope) to be appropriately restrained and harnessed during tree removal works.",,,,,,,
checkpoint,2.3 - Disposal of materials,,,,,,,
note,Ref docs - TfNSW G40 CL.5,,,,,,,
note,"Acceptance criteria - Have all tree trunks and large branches been removed from site? Small branches, shrubs and other materials excluding noxious weeds shall be disposed of by chipping and mulching.",,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
section,3.0 Topsoil stripping,,,,,,,
checkpoint,3.1 - Stripping,,,,,,,
note,Ref docs - TfNSW G40 CL.2,,,,,,,
note,Acceptance criteria - Has the area been stripped to an appropriate depth removing surface topsoil in a way to leave the surface evenly graded and free-draining?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
checkpoint,3.2 - Topsoil export,,,,,,,
note,Ref docs - PEPS,,,,,,,
note,Acceptance criteria - Has the topsoil being exported been approved by Shoalhaven City Council (where applicable),,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
note,Symal Infrastructure: Key - S,,,,,,,
textbox,Symal Infrastructure: Sign Date,,,,,,,
note,Shoalhaven City Council: Key - S,,,,,,,
textbox,Shoalhaven City Council: Sign Date,,,,,,,
checkpoint,3.3 - Stockpiling,,,,,,,
note,Ref docs - TfNSW G40 CL.2,,,,,,,
note,Acceptance criteria - Has any stripped topsoil to be reused onsite been stockpiled in an agreed stockpile area with environmental protections (silt fence) in place where required?,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,• Have stockpiles been situated in a location which does not affect sight distance for both road users and local property access?,,,,,,,
note,"• All stockpiles shall be maintained in a neat, well shaped state capable of shedding water.",,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,
note,Verify of acceptance by,,,,,,,
