Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
f6e24b0f-1645-4261-9f96-fc8e18ddd820,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N1,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
46f331ac-db88-4027-ad1e-3472dbbc0aa4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N2,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
8adeef62-de82-4b71-8cf8-f22dc77cbb3d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N3,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
ebdd5773-6e93-478d-9b25-466b8f567882,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N3,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
5a8aab93-a695-48b7-aa18-c0e79fc6db6c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N3,ITP - Drilling Rev 4 - N3-L1-MH2 to MH1,Post Construction,Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
c00d8dd2-ec51-4b89-9638-9b3aa7695ede,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N4,ITP - Stormwater Network 4,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
04fba731-9832-40aa-a740-af071cd3ea8b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N5,ITP - Stormwater N5,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
3270e035-a56e-45fa-9b0d-bc344b483562,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N5,ITP - Drilling Rev 4 - N5-L1-MH1 to N5-OL,Post Construction,Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
46d0e607-dcaa-45f1-a5b5-3f06686a6f83,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N6,ITP - Stormwater N6,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
db4a5cdc-5018-40cc-a99a-796dfa833fb2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N7,ITP - Stormwater N7,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
19627017-c50c-4c93-ad28-4d717a2d48ac,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N8,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
2dd6dd38-8f92-44da-aa7c-2c7a982aa093,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N9,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
015c7826-a800-4712-94bb-b1cf1f82f31f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stormwater,N10,ITP - Stormwater,4. Post-construction (Final Inspection & Handover),Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with the Specifications and verifies lot compliance.,
