"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"checklist-flat has incorrect meta.stepType checkpoint-group","/1","checklist-flat","_TEMP_1","","2. Preliminaries-Materials",0,"7e060062-be1b-4996-b9f6-01836fd275e1"

"checklist-flat has incorrect meta.stepType checkpoint-group","/1","checklist-flat","_TEMP_2","","3. Preliminaries-Documentations",0,"4fb093a8-de3e-4476-9416-3e672c15e82c"

"checklist-flat has incorrect meta.stepType checkpoint-group","/1","checklist-flat","_TEMP_3","","4. Pre-construction / Pre-installation Activities",0,"46b71c30-b112-4cb5-aded-3f84c9988a40"

"checklist-flat has incorrect meta.stepType checkpoint-group","/1","checklist-flat","_TEMP_4","","5. Type A Fill/Verge Activities",0,"9b19b9e1-d37a-4b27-8aa1-0bd17a6e1e92"

"checklist-flat has incorrect meta.stepType checkpoint-group","/1","checklist-flat","_TEMP_5","","6. Post-construction Activities",0,"0aee179b-b0ec-4873-8cf0-74bc15379962"

"","/1","checklist","(DEPRECATED) ITP-218-CIV-HOP-Type A Fill - Road Rev 0","itp","ITP-218-CIV-HOP-Type A Fill - Road",0,"90540b0e-741a-4ce0-896f-c81cefc87240"
"",,"section","1. Referenced Documentation",,,,
"",,"checkpoint-no-value","Referenced Documentation",,,,
"","19ddd7c6-d115-5078-bbfa-2bb725553b10","note","Document Title: ITP-218-CIV-HOP- Type A Fill - Road (Supply and Install)",,,,
"","b1688898-af57-5a77-b796-be05817a05af","note","ITP Description: Type A Fill - Road (Supply and Install)",,,,
"","db066cac-7e2c-5d19-b91a-f877289f6ec8","note","Discipline (e.g. CIV/STR/RAIL): 218-CIV-HOP-",,,,
"","aa07528d-c2cf-5845-a820-98924efb0a11","note","Revision Number: 0",,,,
"","0ec61fc5-4ab9-5a33-974d-2c3a97579163","note","Revision Date: 28/10/2024",,,,
"","42c6c8bc-a728-529d-bdef-fc6d9a3acc70","note","ITP created by: Cedric Guico",,,,
"","04ad805a-eff2-5531-9e82-cc0055cf958c","note","ITP approved for use by: Pradeep Tisala",,,,
"","281098cd-0d92-5d3d-a48c-817a97cbe6d8","note","1.1 - Non Dependent",,,,
"","0d370d08-5c61-5283-bda0-053a995f43b1","note","Reference - IFC Drawings",,,,
"","a175d07e-8fa3-58a7-804b-2f046966f1fe","note","VicRoads Standard Section 176 (Sept 2008)",,,,
"","89f57077-9de4-5911-a3e1-1a1d91bcb083","note","VicRoads Section",,,,
"","edf8ac37-d178-5d13-8755-adec757a13ad","note","204 (Dec 2015)",,,,
"","2c2d41dc-feda-59d7-b60f-704c2c9a0003","note","Code of Practice RC500.20",,,,
"","662bbf3d-951b-50b5-b8bd-a70bca4fca17","note","Code of Practice RC500.5",,,,
"",,"section","2. Preliminaries-Materials",,,,
"",,"checkpoint","2.1 - Material Conformance",,,,
"","98ea6876-c08b-583d-8ece-2f3a26d7f0f4","note","Reference - Section 204.04 b) Table 204.041 IFC Drawings",,,,
"","83e29795-c43f-50fc-8fa2-543f0d35518e","note","Acceptance Criteria - Type A material shall comply with the requirements of Table 204.041 and shall be free of topsoil, deleterious and/or perishable matter.",,,,
"","167ab4eb-6f88-581a-9620-bc5b281df4a4","note","○ Assigned CBR≥8%",,,,
"","33a5a072-9fa8-5fe9-a56e-5267cc9e3d29","note","○ Swell ≤ 1.5%",,,,
"","11eff2b1-91c3-5168-82ed-dead1c7189d9","note","○ Permeability ≤ 5X10-9 m/s",,,,
"","36306193-dca1-5c67-8fc4-1d99ff482761","note","○ Grading:",,,,
"","f55471f2-e841-5a00-83d0-23e001f388d9","note","• 75.0mm 100%",,,,
"","887823ec-9b7b-582a-af22-8457a6ebb6b2","note","• 4.75mm 40-80%",,,,
"","dc54b8b5-b459-5f62-a21d-08d80d24615a","note","• 0.075mm 10-40%",,,,
"","b7ae7f43-83a6-5d51-84bc-31cae86c85ee","textbox","Reference: Material approval in Teambinder:",,,,
"","c8a617a6-88fb-51f7-a264-6db870f23887","note","Method - Document Review",,,,
"","bde6dbec-3059-5cf3-a637-a43460fe1ee2","note","Frequency - Once, for each material type",,,,
"","39605636-0715-590b-bb5a-380592c78d51","note","Category - HP",,,,
"","eeaa1b45-2897-5e95-85ba-dfc5f7aeace6","note","Responsibility - SE/Nominated Authority",,,,
"","ced1e042-174c-5234-b604-94bfc7759ea5","note","Verifying Documents - Supplier Material Conformance Certificate",,,,
"","c7aaa1c3-096e-5da9-915c-1ecd5398dd63","date","Date Completed:",,,,
"",,"signoff","AUTHORITY HOLDPOINT",,,,
"",,"section","3. Preliminaries-Documentations",,,,
"",,"checkpoint","3.1 - Pre-Commencement of Fill Works",,,,
"","b0759753-5457-5bed-87e9-09c67cbedc64","note","Reference - Section 204.10 (b)",,,,
"","dde01fa7-0e77-55d8-b99e-8a008e2f6db0","note","Acceptance Criteria - Areas upon which fills are to be constructed shall be prepared for test rolling by the Contractor.",,,,
"","a936a6e6-0367-51e5-998a-7370418933a9","note","○ The Contractor shall not commence placing any fill on the prepared areas until the area has been reviewed by the Nominated Authority.",,,,
"","8c128ebf-74b9-5107-82ef-6b8a406ca0f6","note","○ No fill shall be placed against or within 3 m of a structure until the foundation for the fill has been reviewed by the Nominated Authority",,,,
"","eaacfaaf-7b7d-5747-b321-ac7f7436a2f1","textbox","Reference: Subgrade Preparation Lot Number:",,,,
"","d928f46a-4eb9-5dd7-84e8-72d8922f21ad","note","Method - Visual Inspection",,,,
"","52450297-61b5-529c-b685-228fd6d838cb","note","Frequency - Prior to commencement of fill works",,,,
"","448b9ac8-2128-5cac-9abb-4c080d4a9c13","note","Category - HP",,,,
"","59978814-c441-5c3f-82a4-80f5f9427e2e","date","Date Completed:",,,,
"",,"signoff","AUTHORITY HOLDPOINT",,,,
"",,"section","4. Pre-construction / Pre-installation Activities",,,,
"",,"checkpoint","4.1 - Survey Set Out",,,,
"","beee4df8-2fa2-5010-8c94-0a858442a29c","note","Reference - Design Drawings",,,,
"","3f3355ec-ca67-548b-a1e8-66251e43ddc4","note","Acceptance Criteria - Set out pegs in place and clearly mark out limits of works.",,,,
"","71810a6e-d50a-5bb6-9b5c-21e263917e78","note","○ ATTACH: LOT MARKED UP LOCATION ON THE IFC DRAWING (LOT MAP)",,,,
"","c440cb81-3bad-545f-ac27-4216d29c41be","note","Method - Visual Inspection",,,,
"","0792c1e2-ecb0-59c1-9325-b11041ecc5c0","note","Frequency - Each lot prior to commencement",,,,
"","effeed58-588f-5223-b52c-155cf0068824","note","Category - HP*",,,,
"","c70536f9-703c-5dfe-ab44-97bb640b2487","note","Responsibility - PE",,,,
