type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP - C3001 - Mangaturanga Bridge Repair - Bridge Deck Repair,itp,,,,,ITP - C3001 - Mangaturanga Bridge Repair - Bridge Deck Repair,
section,Details,,,,,,,
checkpoint,Project Site reps.,,,,,,,
textbox,CPS Eng.,,,,,,,
textbox,Site Engineer,,,,,,,
textbox,Quality Eng.,,,,,,,
checkpoint,1 - Dimensions and Setting Out,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Dimensions of concrete breakout on bridge deck must be agreed with the CPS Engineer,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Dimensions at top deck and deck soffit agreed upon,,,,,,,
label,Records - Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2 - Materials,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Contractor must provide a list of all proposed repair construction materials with any technical data sheets available for each material for CPS Engineer approval.,,,,,,,
label,Frequency - Prior to commencement,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Submission",,,,,,,
label,Conformance Criteria - List of all materials and technical data sheets,,,,,,,
label,"Records - Materials list, Data sheets",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,3 - Concrete break out,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - CPS Engineer to inspect the areas broken out to inspect surface edge preparation,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,"Conformance Criteria - 45° taper cut on all 4 edges, no damage to existing reinforcement and shear cleat. ",,,,,,,
label,"Records - Photos, Site visit record",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,4 - Concrete break out,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Exposed and accessible (top and bottom) reinforcing steel must be power tool cleaned to SSPC SP3 standard. Other areas cleaned to SSPC SP2 standard.,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - SSPC SP3 and SP2 standard.,,,,,,,
label,Records - Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5 - Reinforcing bars,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - HD10 longitudinal bars to comply to design,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Ensure all new and existing reinforcement bars are coated with a cement-based polymer modified coating material containing silica fume. Ensure all surfaces are fully coated,,,,,,,
label,Records - Photos,,,,,,,
checkpoint,6 - Reinforcing bars,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Straight bars,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,"Conformance Criteria - HD10 hooked straight bars, crs 150mm, to form closed loop with hooked bent bar, embedded minimum 150mm, distance between 45° breakout face to be between 20-30mm",,,,,,,
label,Records - Photos,,,,,,,
checkpoint,7 - Reinforcing bars,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - M",,,,,,,
label,Detail - Bent bars,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,"Conformance Criteria - HD10 hooked bent bars, crs 150mm, to form closed loop with hooked straight bar, embedded minimum 150mm with chemset, distance between 45° breakout face to be between 20-30mm",,,,,,,
label,Records - Photos,,,,,,,
checkpoint,8 - Reinforcing bars,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - CPS Engineer to inspect placement of reinforcing steel after it is fixed in position,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Hooked bars tied with 2mm wire as per construction drawings,,,,,,,
label,Records - CS-4040 Concrete Insecption Record & Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,9 - Concrete casting,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - CPS Engineer to inspect formwork before casting,,,,,,,
label,Frequency - During Construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Forms must have sufficient rigidity and strength to prevent distortion due to pressure from the concrete. Formwork to remain in place until concrete reaches a compressive strength of 30MPa,,,,,,,
label,Records - CS-4040 Concrete Insecption Record & Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,10 - Concrete casting,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - CPS Pre-pour inspection,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Ensure exposed concrete edges are free from dust and loose particles,,,,,,,
label,"Records - Concrete pre-pour checklist, Photos",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,11 - Concrete casting,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Site Engineer to witness casting of concrete deck repair,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - All concrete used in deck repair must be in compliance with T-CES 101. Surface finish in accordance with NZS 3114. Deck top surface - U3. Exposed soffit of deck - F5.,,,,,,,
label,"Records - Concrete pre-pour checklist, Photos",,,,,,,
checkpoint,12 - Concrete casting,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - W",,,,,,,
label,Detail - Contractor to provide minimum of 9 concrete cubes for laboratory material compressive testing,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Lab Testing",,,,,,,
label,Conformance Criteria - Minimum compressive strength of: ,,,,,,,
label,○ 30MPa (3 days),,,,,,,
label,○ 50MPa (28 days),,,,,,,
label,○ Patchroc C (Fosroc) or equivalent should be used.,,,,,,,
label,○ All concrete supplied shall comply with NZS 3109,,,,,,,
label,Records - Lab Test Report,,,,,,,
checkpoint,13 - Concrete curing,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Curing,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Submission",,,,,,,
label,Conformance Criteria - Contractor to provide details of the proposed measures intended to protect the concrete during curing,,,,,,,
label,Records - Proposed Methods,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,14 - Concrete curing,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,"Detail - Prior to resurfacing, CPS Engineer to inspect the newly cast deck repair and make the decision whether crack injection is required",,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Visual Inspection",,,,,,,
label,Conformance Criteria - Crack injection required if crack between newly cast concrete and existing deck exceeds 0.3mm,,,,,,,
label,Records - Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,15 - Reinstate surfacing,,,,,,,
label,"ACTION (Hold, Monitor, Witness) - H",,,,,,,
label,Detail - Road surfacing reinstated to be consistent with rest of deck surfacing (Grade 3/5 racked in Chipseal). Contractor to provide methodology for resurfacing,,,,,,,
label,Frequency - During construction,,,,,,,
label,"Inspection / Test Method submission, visual inspection, testing, measure, review - Submission",,,,,,,
label,"Records - Methodology, Photos",,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
