type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Phase 3 Block M & L - Upper Roof,,,,,,Phase 3 Block M & L - Upper Roof
checkpoint,Delap photos ,,,,,,
checkpoint,Clean roof,,,,,,
checkpoint,Remove existing cap flashings,,,,,,
checkpoint,Install screws to substrate,,,,,,
checkpoint,Install Trough Infill PIR,,,,,,
checkpoint,New Vapour Barrier,,,,,,
checkpoint,New 80mm PIR,,,,,,
checkpoint,Taper PIR closest to spouting,,,,,,
checkpoint,New Aluminium Drip Edge,,,,,,
checkpoint,New Fibretite Membrane,,,,,,
checkpoint,Penetration through roof,,,,,,
checkpoint,New Fascias,,,,,,
checkpoint,Install Pressure Bars,,,,,,
checkpoint,New Gutters and Down Pipes,,,,,,
,,,,,,,
checklist-flat,Phase 3 Block M & L - Awning Roof,,,,,,Phase 3 Block M & L - Awning Roof
checkpoint,Remove Existing Clearlite ,,,,,,
checkpoint,Install new Fibreglass Roofing,,,,,,
checkpoint,Install closed cell profiled foam strip,,,,,,
checkpoint,Install Apron Flashing,,,,,,
checkpoint,New Gutters and Down Pipes,,,,,,
