type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-flat,Earth Pegs,,,,,Yes,Earth Pegs,1708e3f0-1ac7-496c-a00e-74ca1c5fd8be
checkpoint-status,Mold type identified,,,,,,,
select,Select mold type:,"GT 50mm SQ to 16mm S/S vertical rod, XBQ - 50mm SQ to 50mm SQ crossover, TA 50mm SQ Horizontal Tee, XA 185mm N/C run to 185mm N/C4 120mm, T.A. 185mm N/C run to 50mm Horizontal Tee, X.A. 185mm N/C run to 185mm N/C Tap, X.A 185mm N/C # 50mm run to 185mm N/C # 50mm Tap, T.A 185mm N/C Run to 120mm N/C Horizontal Tee, T.A. 185mm N/C Horizontal Tee, T.A 50mm conduit run to 50mm flex in B-133.2L.F Sleeve tap, T.A 70mm run to 50mm horizontal tee, T.A 70mm conduit run to 50mm flex in B1332LF, T.A Tinned bare 185mm run to 185mm flex in B.140A, GT 120mm N/C to 16mm vertical S/S Rod, SS 185mm N/C horizontal end splice, XA 185mm N/C run to 70mm TAP Cross, GT 70mm Run to 16mm SS rod, NC 70mm R x T on top of 16mm SS verticle rod, GT 70mm run to 16mm SS rod, NC 70mm R x T on top of 16mm SS vertical Rod",,,,,,
checkpoint-status,Cadweld Visual test,,,,,,,
label,Please attach photo,,,,,,,
checkpoint-status,Cadweld Ductor test,,,,,,,
text,Result:,,,,,,,
label,Pass if <50 micro ohms,,,,,,,
label,Please attach photo,,,,,,,
checkpoint-status,Continuity test [Peg to Earth Bar],,,,,,,
text,Result:,,,,,,,
label,Pass if < 0.5 ohm,,,,,,,
checkpoint-status,3 Wire Earth test,,,,,,,
text,Result:,,,,,,,
label,Pass if < 10 ohms,,,,,,,
