type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,A173 - Appin - ITC 001 - G40 Clearing and Grubbing,,,,,,A173 - Appin - ITC 001 - G40 Clearing and Grubbing
checkpoint,1 - Preparation works,,,,,,
label,REQUIREMENTS / REFERENCE: G40 Cl 2.4,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Confirm clearing limits with Principal and project arborist via site walk,,,,,,
label,• Identify limits of clearing by clearly visible markers,,,,,,
label,• Install all soil erosion and sedimentation controls required for the initial stage of construction,,,,,,
label,• Complete pre-clearing survey and survey report for flora and fauna prior to starting,,,,,,
text,INSPECTION:,,,,,,
checkpoint,2 - Clearing and Grubbing Plan,,,,,,
label,REQUIREMENTS / REFERENCE: G40 Cl 2.4,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,"• HP: Prior to clearing any area of work, submit Clearing and Grubbing Plan (Annexure G40/D) and report on the presence of weeds and unsound trees together with written notice that limits of clearing and areas of weed infestation identified in the ecological report (Clause 2.4(a)) are marked, at least seven days prior to starting clearing",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,
text,Name:,,,,,,
text,Date:,,,,,,
label,Signature,,,,,,
