type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,A173 - Appin - ITC 004 - R33 Trench Drains,,,,,,A173 - Appin - ITC 004 - R33 Trench Drains
checkpoint,1 - Preparation works,,,,,,
label,"REQUIREMENTS / REFERENCE: WHSMP, Design DWGs",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Contact DBYD and complete excavation permit,,,,,,
label,• Extent of works set out with survey pegs,,,,,,
text,INSPECTION:,,,,,,
checkpoint,2 - Materials,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• R33 Cl 2.1,,,,,,
label,• TfNSW 3552,,,,,,
label,• AS2439.1,,,,,,
label,• TfNSW 3556,,,,,,
label,• R33 Cl. 2.2 R63/E,,,,,,
label,• R33 Cl. 2.3,,,,,,
label,• R44 Cl. 2.8.2,,,,,,
label,• TfNSW 3580,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Filter material for the trench drain be aggregate filter material (7mm Nominal size aggregate).,,,,,,
label,• Corrugated plastic drainage pipe (perforated and non-perforated) must comply with TfNSW 3552.  ,,,,,,
label,• Geotextile strength Class A and meets R63/E,,,,,,
label,"• Materials have been submitted to the principal including type of material, supplier name and compliance records",,,,,,
label,• Aggregate filter material must comply with Specification TfNSW 3580 and Model Drawing MD.R33.A06 for the aggregate type,,,,,,
text,INSPECTION:,,,,,,
label,"COMMENTS / ATTACHMENTS: Certificates and Test Reports, Email(s)",,,,,,
checkpoint,3 - Excavation and Installation,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• R33 Cl. 3.2,,,,,,
label,• R37 Cl. 3.1,,,,,,
label,• R38 Cl. 3.1,,,,,,
label,• TfNSW MD.R33.A07,,,,,,
label,• R33 Cl. 3.3,,,,,,
label,• R37 Cl. 3.2,,,,,,
label,• R33 Cl. 3.4,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Excavate trench as per location and dimensions shown on the drawings,,,,,,
label,"• Bottom of trenches have a minimum fall grade of 0.5% towards outlet, trench floor is compacted",,,,,,
label,"• Pipe laid in centre of trench, 100mm bedding of filter material underneath. Buried end is capped",,,,,,
label,"• Corrugated perforated plastic drainage pipe, Install a seamless tubular filter fabric around the pipe",,,,,,
text,INSPECTION:,,,,,,
checkpoint,4 - Backfill,,,,,,
label,REQUIREMENTS / REFERENCE: R33 Cl. 3.5,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,"• HP: Verification that pipe laying, jointing & bedding are complete & conforming, prior to backfilling over the drainage pipe in the trench with filter material",,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,5 - Steep Better Outlet,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• MD.R33.A04,,,,,,
label,• R33 Cl4.3,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Steep batters are defined in MD.R33.A04 as steeper than 4(H):1(V),,,,,,
label,• Pipe must be of the same type and size as those in the trench drain but must be non perforated for the length extending beyond the edge of the pavement.,,,,,,
label,"• Lay the non perforated section of pipe at the base of the trench. Taper the height above the base of the trench of the connecting section of perforated pipe, from zero to 100 mm, over a 2 m length.",,,,,,
label,• Construct a batter outlet structure at the discharge end in accordance with the Drawings,,,,,,
text,INSPECTION:,,,,,,
checkpoint,6 - Completion,,,,,,
label,"REQUIREMENTS / REFERENCE: R33 Cl. 6, R37 Cl. 4",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Record all trench drain inlets & outlets using GPS for inclusion in WAE drawings,,,,,,
text,INSPECTION:,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,
text,Name:,,,,,,
text,Date:,,,,,,
label,Signature,,,,,,
