type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,A173 - Appin - ITC 003 - R15 Kerb and Gutter,,,,,,A173 - Appin - ITC 003 - R15 Kerb and Gutter
checkpoint,1 - Preparation and preliminary works,,,,,,
label,"REQUIREMENTS / REFERENCE: Project Safety Plan, Project Environment Plan",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Works completed in accordance with Project Safety and Environment Plans,,,,,,
text,INSPECTION:,,,,,,
checkpoint,2 - Survey set out,,,,,,
label,REQUIREMENTS / REFERENCE: Survey model,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,"• Survey set out pegs (or equivalent) to identify alignment, levels, transitions as per design",,,,,,
text,INSPECTION:,,,,,,
checkpoint,3 - Subbase,,,,,,
label,"REQUIREMENTS / REFERENCE: R15 Cl. 3.3, AS 2876",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Prepare bedding layer as per drawings – SMZ,,,,,,
label,"• Foundation layer is compacted, free of loose material and homogenous throughout",,,,,,
label,• Levels are within +5mm to -10mm tolerances and have been picked up by surveyor every 10m,,,,,,
label,• Do not undercut batters of cuttings for the purpose of kerb and gutter construction,,,,,,
text,INSPECTION:,,,,,,
checkpoint,4 - Materials,,,,,,
label,"REQUIREMENTS / REFERENCE: R15 Cl 2.2, R53 Cl 2.4.3",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• R53 HP: Concrete mix design submitted at least 5 days prior to works and accepted by principal,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,5 - Profiles and dimensions,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• R15 CL 3.6,,,,,,
label,• Project Drawing MP-99300-FS-CIV-DWG-10,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Profiles and dimensions must be as nominated on the Drawings ,,,,,,
label,• Refer to Kerb Control Details drawings for kerb style and set out,,,,,,
label,• For kerb shapes and dimensions refer to TFNSW R0300-01 Standard Kerb and Gutter shapes,,,,,,
text,INSPECTION:,,,,,,
checkpoint,6 - Concrete Placement,,,,,,
label,REQUIREMENTS / REFERENCE: ,,,,,,
label,• R15 CL 3.7,,,,,,
label,• R53.3.3.1,,,,,,
label,• R53.3.3.2,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• R53 HP: Submit concrete pour details to principal at least 2 days prior,,,,,,
label,• Pour as per R53 Specification,,,,,,
label,• Concrete temperature is between 10-35ºC,,,,,,
label,• Air temperature is between 5-35ºC,,,,,,
label,"• Clear weather, no imminent rain",,,,,,
label,"• Concrete placed to limit segregation, compacted with internal vibrator",,,,,,
label,"• Min. 25MPa concrete design strength adj. flexible pavement. Max 10mm nominated aggregate size for extrusion and slipform, 20mm otherwise",,,,,,
label,• Min. 32MPa concrete design strength adj. concrete pavement. Max 20mm nominated aggregate size,,,,,,
text,INSPECTION:,,,,,,
text,HOLD POINT NUMBER:,,,,,,
holdpoint,HOLD POINT,,,,,,
checkpoint,7 - Joints,,,,,,
label,"REQUIREMENTS / REFERENCE: R15 Cl 3.8, R15 Cl 2.6",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Form and prepare joints in conformity to AS 2876,,,,,,
label,• Provide joints in K&C of the type and at the locations shown on the Drawings or as specified in Annexure R15/A,,,,,,
label,"• Where K&C is to be constructed alongside an existing flexible pavement, conform to the requirements shown on the Drawings or specified in Annexure R15/A1",,,,,,
label,• For longitudinal joints with rigid pavement base the longitudinal joint must be continuous and not deviate from 3m straight edge by +20mm for curvature. ,,,,,,
label,• Align joints at an angle of 90° ± 6° to the line of the kerb,,,,,,
label,• Seal joints with sealant conforming to R83 (TfNSW 3204).,,,,,,
text,INSPECTION:,,,,,,
checkpoint,8 - Concrete Finish,,,,,,
label,REQUIREMENTS / REFERENCE: R54 Cl 3.9,,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Finish concrete surface with:,,,,,,
label,• Steel float on face of kerb,,,,,,
label,• provide a broomed finish to the tops of kerbs,,,,,,
text,INSPECTION:,,,,,,
checkpoint,9 - Stripping,,,,,,
label,"REQUIREMENTS / REFERENCE: R53 Cl 3.3.7, AS 3610.1",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Formwork not stripped earlier than 2 days (for external surfaces) or 1 day (for permanently hidden surfaces),,,,,,
text,INSPECTION:,,,,,,
checkpoint,10 - Conformity,,,,,,
label,"REQUIREMENTS / REFERENCE: R15 Cl 4, AS 2876",,,,,,
label,ACCEPTANCE CRITERIA:,,,,,,
label,• Completed kerb and gutter conforms to design profiles and alignments,,,,,,
label,"• Finished surfaces are uniform except at grade changes and bends, passes a straight edge test",,,,,,
label,• Surfaces are homogenous and free of dags,,,,,,
label,• Level of gutter lip does not deviate between +0mm and -10mm below the adjoining pavement surface at any point,,,,,,
label,• Horizontal alignment is within 20mm left / right of control line setout,,,,,,
text,INSPECTION:,,,,,,
label,COMMENTS / ATTACHMENTS: Survey Conformance Report,,,,,,
checkpoint,QA ENGINEER / SPE / PE SIGN OFF,,,,,,
text,Name:,,,,,,
text,Date:,,,,,,
label,Signature,,,,,,
