type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,Checklist (General) ,,,,,,,
section,Substrate inspection,,,,,,,
checkpoint,Substrate has no damages and free from any laitance,,,,,,,
checkpoint,Holes and penetration filled,,,,,,,
checkpoint,FFL confirmed and Screed to correct height,,,,,,,
checkpoint,Wall Square and Plumb,,,,,,,
section,Waterproofing ,,,,,,,
checkpoint,Apply Mapelastic AquaDefence,,,,,,,
checkpoint,"Install Ardex STB tape to all changes plane, penetration, and floor waste area",,,,,,,
section,Tiling,,,,,,,
checkpoint,Setting out tiles according to construction drawing / Site confirmation,,,,,,,
checkpoint,Primer applied prior to tiling,,,,,,,
checkpoint,Full coverage of tiles with adhesive,,,,,,,
checkpoint,Tile lippiness checked and to acceptable standard,,,,,,,
checkpoint,Finishing trims & transition bars edge alignment,,,,,,,
section,Grout and Silicone,,,,,,,
checkpoint,Tiles adhesive cured and clean properly,,,,,,,
checkpoint,Grout work properly into all joint ,,,,,,,
checkpoint,Silicon applied and rolled to a neat finish,,,,,,,
section,Final check and Sign off,,,,,,,
checkpoint,Tiling Completed,,,,,,,
checkpoint,Sign off and Handover,,,,,,,
