"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"396c2cda-bb58-4656-ab28-0c4dd0a29569/7","checklist-flat","Checklist - Backflow Preventer","","Backflow Preventer",,14,"d2ebe7d3-383d-4841-bcb5-78003876057a"
"ba9910c2-a219-4b11-8cb5-d27a814614c9","checkpoint","Details Complete",,,,,
"e2f704b9-dfe6-5f78-bac1-aab64c957aaa","textbox","Date",,,,,
"d6071612-99a4-5bcf-8c20-f04efbdd3207","textbox","Valve Number",,,,,
"c6db67ca-c82f-5214-841d-819fc3fdff83","textbox","Location",,,,,
"b83bc80c-73de-4df7-a1fb-ada78bffb427","checkpoint","Result (confirm passed)",,,,,
"b28ed8d8-37b3-4669-83dc-8dab266b4d66","checkpoint","Service label attached to RPZ",,,,,
"f829bfd4-e755-46b7-9a02-c748cf760ea6","checkpoint","IQP certificate filed",,,,,
"2331a370-7a65-49ec-9b80-d0e195947b62","checkpoint","Final Sign Off",,,,,

"14dddd56-a166-42f5-8559-a3fcea55d727/7","checklist-flat","Checklist - Demolition Fixtures","","Room - ",,0,"f46253fc-68a8-42d5-8682-1a0cb7741e1e"
"9d10d0f4-ced7-4a44-8f3a-f6fb8d9c46f5","checkpoint","Details Completed",,,,,
"fa327d06-bfe6-51f0-8ff1-3fc2fdac4625","textbox","Location:",,,,,
"b5f26294-44ac-58ab-9d65-ca6feb54238d","textbox","Drawing:",,,,,
"680ea3b1-f88a-5f45-a136-f9d926f5c179","textbox","Plumber:",,,,,
"1f96de99-f97d-5604-a0c1-80f77be97cf7","note","What area within space that can be demoed",,,,,
"0e96b2db-a83c-58be-ad80-b5919fcb87b2","tickbox","Ceiling Space",,,,,
"eb153d4a-74a4-58b9-b0e3-41008d6e2fc7","tickbox","Room area",,,,,
"69e117b5-5a17-47ed-addc-99f4b2c6c4a3","checkpoint","Cold water services have been isolated and capped",,,,,
"78a2a28b-4a5a-4a0e-8e42-294ff93e8a14","checkpoint","Hot water services have been isolated and capped",,,,,
"c11d667c-f9dd-4ac4-839e-954a5b9bde44","checkpoint","Trap's have been removed and desposed of",,,,,
"77d9cd5c-350f-4542-859e-753f96a4ef04","checkpoint","Waste pipes have been capped",,,,,
"d46be65f-e919-424b-9b82-18a119029dca","checkpoint","LPG services have been isolated, purged and capped",,,,,
"79c7b274-afba-486d-98e9-cada8237a237","checkpoint","Compressed Air services have been purged and isolated",,,,,
"58031e20-195d-4f6d-9d41-7ac319febdeb","checkpoint","All services have been isolated and all fixtures are now safe to be removed",,,,,

"740b4d80-932f-4295-9448-a78b9b7d6372/7","checklist-flat","Checklist - Flushing Valves","","Flushing Valves",,0,"70094fc0-ae05-49b6-91da-174343f36ce9"
"56f681bc-2b9e-44a3-9d80-b8e63f220936","checkpoint","Details Complete",,,,,
"5a8c78cf-e60b-5056-95fd-c1a3a716c59c","textbox","Date",,,,,
"802f70cb-b4b3-5a24-a53a-fa828eda8691","textbox","Item",,,,,
"41199d1a-56e7-5b31-8c41-3c989603e348","textbox","Location",,,,,
"6a59e67f-f9a8-421f-bd6e-1d0fbfe3d182","checkpoint","Confirm Operation",,,,,
"ce6eb5a4-3cbb-4783-94ce-b423610508e1","checkpoint","GPF Flow Ring Installed (colour)",,,,,
"b42afaef-f73d-4e85-a83d-f392936f273e","checkpoint","QA complete",,,,,
"4c1f24ca-d5d7-4ff2-b3a9-6971d4bb5fad","checkpoint","Final Sign Off",,,,,

"c5f3d679-0ea3-4801-8046-c657209e79f7/7","checklist-flat","Checklist - Hot Water Balancing Valves","","Hot Water Balancing Valves",,15,"523c074c-a87f-4dbd-be9f-45787ecd706b"
