"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"4fbd54b2-0d77-4aff-bc94-2ead00290ad8/2","checklist-flat","(Dental School) Add Pipework Pressure Test Sheet - Water/LPG","","Pipework Pressure Test Sheet -",,0,"07f7d9f1-2296-4aea-870b-975b909f48f7"
"1c374302-74d0-4d17-9738-6ae514120507","checkpoint","Details Complete",,,,,
"3eeab92b-d8d0-5e26-b66b-078a05ebce94","textbox","Consent Number: ABA",,,,,
"ac4959d8-274b-5976-86bb-8344a4a179b5","textbox","Location:",,,,,
"140f6d6c-d19c-572a-b73b-604afd0a1c08","textbox","Drawing:",,,,,
"47463ec0-0319-5c2a-b8e6-a9d454bc8fc7","textbox","Plumber:",,,,,
"aabe936a-0247-5257-8c14-40b02226ab32","textbox","Date:",,,,,
"9f70e29c-0890-4bdf-9b36-40d5bc95bd7c","checkpoint","Testing",,,,,
"51a818a5-89f6-5cfd-8536-e7225fd33388","note","Required Test Pressure: 1500kpa (min)",,,,,
"6b52b73f-3b3e-5e29-b8a6-9f8523685844","note","Required Test Time: 15 min (min) (as per NZBC G12 and ASNZ 3500)",,,,,
"1a06f44e-b2ce-52da-b3bc-c0520f9f2aad","textbox","Date:",,,,,
"eae89c6e-4404-545b-a2ac-987874ad65da","textbox","Start Pressure:",,,"(kPa)",,
"18b5ccae-456a-5649-963c-83690b5b4bbf","textbox","Finish Pressure:",,,"(kPa)",,
"6d96e5e2-7938-4109-9a05-4aed9448ba4b","checkpoint","Signoff",,,,,

"6ae99aac-9c2f-4937-9b37-544e17010742/2","checklist-flat","(Dental School) Add Sanitary drainage/Suction Test Sheet","","Sanitary drainage/SuctionTest Sheet -",,0,"1819cd48-c1e1-4cde-b355-46ba06615c37"
"aea33bcf-7f09-49d7-82d6-2aad1f90f9c7","checkpoint","Details Complete",,,,,
"f5ecdabf-047f-5c8b-a472-d594dd0ee7e7","textbox","Consent Number: ABA",,,,,
"b2ce2f2b-9bae-506c-a52b-a007d5ba73bc","textbox","Location:",,,,,
"cc43bc83-f39f-5aa4-a26a-f81f5294c6e0","textbox","Drawing:",,,,,
"3356d684-2826-538b-924f-36332166f2ae","textbox","Plumber:",,,,,
"48aac326-9f1f-560d-9cdf-4e06ba327c1d","textbox","Date:",,,,,
"3d723a2c-e63b-4e79-8b72-8763cedd1cf1","checkpoint","Testing",,,,,
"f9526e1f-918b-5b3f-9922-856c2915578e","note","Required Test Pressure: Static Head",,,,,
"0d8c2af2-f826-53c6-8451-adc35cec3510","note","Required Test Time: 10 min (min) (as per NZBC G12 and ASNZ 3500)",,,,,
"459718e1-2a99-5cb6-b763-8ca075f79392","textbox","Date:",,,,,
"77ab4d6c-fce6-59f8-b545-803072b94515","textbox","Water Level Check 1",,,,,
"3a9dea37-e299-5f6e-8b9b-cf6a68971c55","textbox","Water Level Check 2",,,"(kPa)",,
"3fb1b6f6-e259-4b5d-ad76-cb4778ab78bb","checkpoint","Signoff",,,,,

"4c2e622a-94e5-4184-8002-4c9254d59798/2","checklist-flat","1st Fix - LPG QA Sheet","","1st Fix - LPG",,1,"0940e520-1a50-4c2c-97d9-69bcb99f098e"
"94aed48b-ac9a-4fad-9048-b82aec037955","checkpoint","Check pipework is installed as per listed drawings",,,,,
"968f274c-426e-4f01-bfb5-65a0358d6e4b","checkpoint","Check that the correct pipe sizing is complete to each fixture",,,,,
"c269364a-dc3a-4423-a07b-715d897f2465","checkpoint","Check that the wingbatts are installed at the correct height",,,,,
"c255a61a-b609-4984-ae84-5b548e97e7b0","checkpoint","Check that seismic restraints are installed",,,,,
"f0848798-71c6-49f6-87b6-14341f77c1dc","checkpoint","Check that the fixing's are installed at correct height",,,,,
