Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Rough In - Apartment Wall Closure,,,,,,,
,Scope,,,Rough In,Apartment Wall Closure,,
,Rows,,,,,,
,,BUILDING-C - Level-1,dynamic,Rough In,BUILDING-C,Level-1,Apartment Wall Closure
,,BUILDING-C - Level-2,dynamic,Rough In,BUILDING-C,Level-2,Apartment Wall Closure
,,BUILDING-C - Level-3,dynamic,Rough In,BUILDING-C,Level-3,Apartment Wall Closure
,Columns,,,,,,
,,Confirm area of work is accessible & acceptable to commence (If not comment below),,Confirm area of work is accessible & acceptable to commence (If not comment below),,,
,,FCU installed in right location as per mechanical layout and the model number is in accordance with latest AC schedule,,FCU installed in right location as per mechanical layout and the model number is in accordance with latest AC schedule,,,
,,FCU installed as hight as possible with 5% slop tward the drain point,,FCU installed as hight as possible with 5% slop tward the drain point,,,
,,Thermostat control cabling has been installed,,Thermostat control cabling has been installed,,,
,,Thermostat location is correct as per RCP,,Thermostat location is correct as per RCP,,,
,,Drains have been run to Tundish,,Drains have been run to Tundish,,,
,,Drains tested and witnessed by Boad Air,,Drains tested and witnessed by Boad Air,,,
,,All wiring including interconection wiring and power from isolator to the condensers are roughed without defect,,All wiring including interconection wiring and power from isolator to the condensers are roughed without defect,,,
,,Refrigeration insulation is not damaged,,Refrigeration insulation is not damaged,,,
,,Where refrigeration lines insulated and supported pipe clamps have been installed to avoid damage to insulation,,Where refrigeration lines insulated and supported pipe clamps have been installed to avoid damage to insulation,,,
,,Pipe projecting the wall cavities in balconies have been sealed,,Pipe projecting the wall cavities in balconies have been sealed,,,
,,Refrigeration pipes are run through cavity without being kinked or damaged,,Refrigeration pipes are run through cavity without being kinked or damaged,,,
,,Refrigeration pipes run is not exceeding the pipe length limits in VRV systems?,,Refrigeration pipes run is not exceeding the pipe length limits in VRV systems?,,,
,,Vent boxes are sealed,,Vent boxes are sealed,,,
,,Add divider using brackets inside Exhaust plenum boxes to separate toilet & kitchen exhaust?,,Add divider using brackets inside Exhaust plenum boxes to separate toilet & kitchen exhaust?,,,
,,Sign-Off Completed,,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Contract/Subcontractor Assessor Sign Off,Contract/Subcontractor Assessor Sign Off,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Builder Representative Sign Off,Builder Representative Sign Off,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Inspection Date:,Inspection Date:,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,,,,,,
,,,,,,,
Rough In - Apartment Ceiling Closure,,,,,,,
,Scope,,,Rough In,Apartment Ceiling Closure,,
,Rows,,,,,,
,,BUILDING-C - Level-1,dynamic,Rough In,BUILDING-C,Level-1,Apartment Ceiling Closure
,,BUILDING-C - Level-2,dynamic,Rough In,BUILDING-C,Level-2,Apartment Ceiling Closure
,,BUILDING-C - Level-3,dynamic,Rough In,BUILDING-C,Level-3,Apartment Ceiling Closure
,Columns,,,,,,
,,Air Conditioning,,Air Conditioning,,,
,,Air Conditioning - Inspection Date,Inspection Date:,Air Conditioning,,,
,,Confirm area of work is accessible & acceptable to commence,,Confirm area of work is accessible & acceptable to commence (If not comment below),,,
,,Units all hung with isolation mounts & with 5% fall to drain point,,Units all hung with isolation mounts and with 5% fall to drain point,,,
,,Other services installed are not impeding access to fan coil,,Other services installed are not impeding access to fan coil,,,
,,Wiring connected to indoor unit electrical box,,Wiring connected to indoor unit electrical box,,,
,,Refrigeration pipes run not exceeding the pipe length limits in VRV systems,,Refrigeration pipes run is not exceeding the pipe length limits in VRV systems?,,,
,,Condensate drainage is in correct location & height,,Condensate drainage is in correct location & height,,,
,,Filter Track for return air have been installed at the back of unit,,Filter Track for return air have been installed at the back of unit,,,
,,All flexible ducts conns. to air terminals & spigots air tight using duct tape,,All flexible ducts connections to air terminlas and spigots have been air tight by using duct tape,,,
,,All flexible ducts conns. to air terminals & spigots secured using fixing ties/cables ties,,All flexible ducts connections to air terminlas and spigots have been secured by using fixing ties/cables ties,,,
,,Fresh air to apartment,,Fresh air to apartment,,,
,,Ventilation,,Ventilation,,,
,,Ventilation - Inspection Date,Inspection Date:,Ventilation,,,
,,Fans installed within ceiling areas in correct location as per Mech. Drawings,,Fans installed within ceiling areas are in the correct location as per Mechanical Drawings,,,
,,Fans Installed correctly with rubber isolation pads,,Fans Installed correctly with rubber isolation pads,,,
,,All Flex run to correct location,,All Flex has been run to correct location,,,
,,All flex hung independent of other services & supported by intact load spreaders,,All flex are hung independent of other services and supported by intact load spreaders,,,
,,All flexible ducts mechanically secured to spigots & air terminals by using fixing ties,,All flexible ducts have been mechanically secured to spigots and air terminals by using fixing ties,,,
,,Butterfly dampers installed on PODs grille neck/are in fully opened position/air tight sealed,,Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed,,,
,,PVC sleeves has been installed in wet area walls,,PVC sleeves has been installed in wet area walls,,,
,,Vent boxes are intalled in correct location as per RCP & SEALED,,Vent boxes are intalled in correct location as per RCP and SEALED,,,
,,PVC ducts have been hung & supported indicidually by using hanging straps,,PVC ducts have been hung and supported indicidually by using hanging straps,,,
,,Access Panel,,Access Panel,,,
,,Access Panel - Inspection Date,Inspection Date:,Access Panel,,,
,,Access Panel location marked on floor as per RCP,,Access Panel location has been marked on floor as per RCP,,,
,,Access panel location allows sufficient access equipment,,Access panel location allows sufficient access equipment,,,
,,All other services do not impede access,,All other other services do not impede access,,,
,,Sign-Off Completed,,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Contract/Subcontractor Assessor Sign Off,Contract/Subcontractor Assessor Sign Off,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Builder Representative Sign Off,Builder Representative Sign Off,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,Inspection Date:,Inspection Date:,Sign-Off Completed as per below (Pass once complete),Sign Off,,
,,,,,,,
Rough In - Common Areas,,,,,,,
,Scope,,,Rough In,Common Area,,
,Rows,,,,,,
,,BUILDING-C,grouping,BUILDING-C,,,
,,BUILDING-C - Level-1 - Common Area,,Rough In,BUILDING-C,Level-1,Common Area
,,BUILDING-C - Level-2 - Common Area,,Rough In,BUILDING-C,Level-2,Common Area
,,BUILDING-C - Level-3 - Common Area,,Rough In,BUILDING-C,Level-3,Common Area
,Columns,,,,,,
,,Drawings on site the latest issue,,Are drawings on site the latest issue,,,
,,Plant & equipment location correct,,Are plant and equipment location correct,,,
,,Fan in duct run installed,,Fan in the duct run has been installed,,,
,,Model of fan correct as per latest Fan Schedule,,Model of the fan is correct as per latest Fan Schedule,,,
,,Duct size & location correct,,Duct size and location correct,,,
,,Material & gauge correct,,Material and gauge correct,,,
,,Correct support method used - Risers are supported at each level,,Is correct support method being used - Risers are supported at each level.,,,
,,Correct jointing method used,,Is correct jointing method being used,,,
,,Joints completed & cleated installed on flanges,,Are joints completed and cleated installed on flanges,,,
,,Is correct joint sealant being used,,Is correct joint sealant being used,,,
,,Spacer been placed between fan/silencer & splitter orientation rotated by 90°,,"Has the spacer been placed between the fan and the silencer, and the splitter orientation rotated by 90°?",,,
,,1 diameter of straight duct between pod attenuator & fan inlet allowed to ensure impeller obtains even flow,,Is 1 diameter of straight duct between pod attenuator and fan inlet been allowed to ensure impeller obtains even flow?,,,
,,Adequate distance between attenuator & fans maintained,,Is adequate distance between attenuator and fans been maintained?,,,
,,Attenuator splitters in the plane of bend,,Are the attenuator splitters in the plane of the bend ?,,,
,,Transitions close to attenuators gradual,,Are transitions close to attenuators gradual?,,,
,,Settling duct between volume control dampers & attenuators allowed,,Is a settling duct between volume control dampers and attenuators allowed?,,,
,,Fire dampers installed & break away joint complete,,Are fire dampers installed and break away joint complete,,,
,,"Flexible ducts installed, supported & connected to spigot by approved method using duct tape on internal core & cable tie on outer core",,"Are flexible ducts installed, supported and connected to spigot by approved mthod using duct tape on internal core and cable tie on outer core",,,
,,Flexible connections to equipment sealed & aligned,,Are flexible connections to equipment sealed and aligned,,,
,,Ductwork insulation as per drawings ,,Is ductwork insulation as per drawings ,,,
,,Ductwork fire rating complete,,Is ductwork fire rating complete,,,
,,All spigots installed & dampers fully open,,Are all spigots installed and dampers fully open,,,
,,All access panels for fire damper access installed & closed,,Are all access panels for fire damper access installed and closed,,,
,,Ductwork installation complete,,Is ductwork installation complete,,,
,,Lobby Area - Inspection Date:,Date:,Inspection Date:,,,
