type,name,values,prefix,postfix,usage count,user addable,template name
checklist,ITP-007 - Lighting Control Installation and Commisioning (V.171121),,,,,,ITP-007 - Lighting Control Installation and Commisioning (V.171121)
section,Identification,,,,,,
checkpoint,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
checkpoint,Setout & alignment as per drawing (include revision below),,,,,,
text,Drawing & revision number(s),,,,,,
label,All inspections are to be completed in accordance with the specification and AS/NZS3000:2018,,,,,,
text,DALI No / Relay No,,,,,,
text,Circuit Attched,,,,,,
text,Rough-In feed start location,,,,,,
text,Loops/Backbone,,,,,,
text,Finish Location,,,,,,
select,Control Type,"Dali,DMX,DSI,Relay,Other (Specify Below)",,,,,
text,Other (Specify Here),,,,,,
select,Type of Cable Installed,"Twin 1.5,Twin 2.5,CAT5e,CAT6a,Dyna Liite,CBUS,Two Pair Shielded,Other (Specify below)",,,,,
text,Other (Specify Here),,,,,,
select,No. of ights per Universe,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65",,,,,
section,Pre-Commissioning checks,,,,,,
checkpoint,Commissioning checks - Pass once below are completed,,,,,,
label,Attach photos/comments below as applicable,,,,,,
select,CB No.,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",,,,,
select,No. of Light Fittings,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",,,,,
select,Controller ID number type,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",,,,,
button,Is scheduling applicable,"Yes,No,N/A",,,,,
button,"DALI, DSI, DMX addressing completed","Yes,No,N/A",,,,,
button,LCP / Touch Screen programmed,"Yes,No,N/A",,,,,
button,Motion Sensor in place and programmed,"Yes,No,N/A",,,,,
section,Commissioning checks,,,,,,
checkpoint,Switching function as per Functional Description,,,,,,
checkpoint,Dimming function as per Functional Description,,,,,,
checkpoint,Schedule function as per Functional Description,,,,,,
checkpoint,Head end in place and programmed,,,,,,
section,Verification,,,,,,
checkpoint,Installation completed to specifications,,,,,,
label,Any issues comment/photo below,,,,,,
text,ION Electrician Completing Checks,,,,,,
text,System Programmer Company and name,,,,,,
text,Date,,,,,,
