Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Stage 5 - B03 - Internal Lining (Walls/Ceilings) Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Level B - Basement,dynamic,Level B - Basement,Fit-out,Stage 5 - B03,
,,Level G - Ground - Corridor,grouping,Level G - Ground - Corridor,,,
,,Corridor,,Corridor,Level G - Ground,Fit-out,Stage 5 - B03
,,Level G - Ground - Area A,dynamic,Area A,Level G - Ground,Fit-out,Stage 5 - B03
,,Level G - Ground - Area B,dynamic,Area B,Level G - Ground,Fit-out,Stage 5 - B03
,,Level 1 - Corridor,grouping,Level 1 - Corridor,,,
,,Corridor,,Corridor,Level 1,Fit-out,Stage 5 - B03
,,Level 1 - Area A,dynamic,Area A,Level 1,Fit-out,Stage 5 - B03
,,Level 1 - Area B,dynamic,Area B,Level 1,Fit-out,Stage 5 - B03
,,Level 2 - Corridor,grouping,Level 2 - Corridor,,,
,,Corridor,,Corridor,Level 2,Fit-out,Stage 5 - B03
,,Level 2 - Area A,dynamic,Area A,Level 2,Fit-out,Stage 5 - B03
,,Level 2 - Area B,dynamic,Area B,Level 2,Fit-out,Stage 5 - B03
,Columns,,,,,,
,,All preline services & passive fire completed/area accessible/substrate acceptable,,"All preline services & passive fire (where required) completed, area accessible and substrate acceptable",,,
,,"Consider bracing, adhesive/sealant & lining layer(s) requirements",,"Consider bracing, adhesive/sealant & lining layer(s) requirements (consider fire stopping between layers)",,,
,,Specific products used (photos Required),Specific products used (photos Required),"Consider bracing, adhesive/sealant & lining layer(s) requirements (consider fire stopping between layers)",,,
,,"Services/pen., correctly formed & located (cut-out tolerances)",,"Services/penetrations, correctly formed & located (consider cut-out tolerances where applicable)",,,
,,"Services/Pen., correctly formed & located (cutout tolerances & access hatches (location & size))",,"Services/Penetrations, correctly formed & located (consider cutout tolerances and access hatches (location & size) where applicable)",,,
,,Correct fixing pattern/sealant (consider fire)/adhesive/layers installed align with design & specs,,Correct fixing pattern/sealant (consider fire)/adhesive/layers installed to align with consented design and specifications,,,
,,Any bracing elements completed to design specification,,Any bracing elements completed to design specification,,,
,,All lining(s) completed correctly to spec & level of finish acceptable in respective area(s),,All lining(s) completed correctly to specification & level of finish acceptable in respective area(s) ,,,
,,,,,,,
Stage 5 - B03 - Stopping Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Level B - Basement,dynamic,Level B - Basement,Fit-out,Stage 5 - B03,
,,Level G - Ground - Corridor,grouping,Level G - Ground - Corridor,,,
,,Corridor,,Corridor,Level G - Ground,Fit-out,Stage 5 - B03
,,Level G - Ground - Area A,dynamic,Area A,Level G - Ground,Fit-out,Stage 5 - B03
,,Level G - Ground - Area B,dynamic,Area B,Level G - Ground,Fit-out,Stage 5 - B03
,,Level 1 - Corridor,grouping,Level 1 - Corridor,,,
,,Corridor,,Corridor,Level 1,Fit-out,Stage 5 - B03
,,Level 1 - Area A,dynamic,Area A,Level 1,Fit-out,Stage 5 - B03
,,Level 1 - Area B,dynamic,Area B,Level 1,Fit-out,Stage 5 - B03
,,Level 2 - Corridor,grouping,Level 2 - Corridor,,,
,,Corridor,,Corridor,Level 2,Fit-out,Stage 5 - B03
,,Level 2 - Area A,dynamic,Area A,Level 2,Fit-out,Stage 5 - B03
,,Level 2 - Area B,dynamic,Area B,Level 2,Fit-out,Stage 5 - B03
,Columns,,,,,,
,,Consider fire stopping between layers of lining & apply compound(s) as specified,,Consider fire stopping between layers of lining & apply compound(s) as specified ,,,
,,"Openings/penetrations/corners & bulkheads, correctly formed (consider tolerances)",,"Openings/penetrations/corners & bulkheads, correctly formed (consider tolerances where applicable)",,,
,,"Consider square stopping, slimlines, joints checked & acceptable",,"Consider square stopping, slimlines, joints checked & acceptable",,,
,,Correct compound(s) used to align with consented specifications ,,Correct compound(s) used to align with consented specifications ,,,
,,"Adequate drying time between coats, no visible bubbling/deforms & each coat is sanded",,"Adequate drying time between coats, no visible bubbling/deforms & each coat is sanded as applicable",,,
,,Light check completed to ensure no sheet joins stand out ,,Light check completed to ensure no sheet joins stand out ,,,
,,Stopping work completed - specified level of finish achieved ,,Stopping work completed - specified level of finish achieved ,,,
