"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","QA - External Box Installation","",,,5,"Yes","QA - External Box Installation","0632eebd-657f-4a83-85ea-2380fc4d48c7"
"checkpoint-status",,"","checkpoint","Fixed securely"
"checkpoint-status",,"","checkpoint","Lid securely fixed"

"checklist-sectioned",,"","checklist","QA - First Fix","",,,10,"Yes","QA - First Fix","26ecd8ee-5c18-42fb-b39a-217575daff15"
"checkpoint-group",,"","section","Flush Boxes"
"checkpoint-status",,"","checkpoint","Fire Rated or Acoustic"
"checkpoint-status",,"","checkpoint","Height as per plan"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","Intumescent Pad In Place"
"checkpoint-status",,"","checkpoint","Flush Boxes Not back to back on Acoustic Walls"
"checkpoint-group",,"","section","Cabling"
"checkpoint-status",,"","checkpoint","Details"
"text","f227cdbd-961e-5a25-bddf-872ba4d8e798","","textbox","Type",,,
"text","3169baf7-c13f-5663-b2ed-3d214ff4a240","","textbox","Size",,,
"checkpoint-status",,"","checkpoint","Circuits clearly labelled"
"checkpoint-status",,"","checkpoint","No Horizontal cabling"
"checkpoint-status",,"","checkpoint","Separation between Data and Power at 300mm or as specified"
"checkpoint-status",,"","checkpoint","Light Control cabling Required"
"checkpoint-group",,"","section","Cat Wires"
"checkpoint-status",,"","checkpoint","300mm Separation Between Power & Data"
"checkpoint-status",,"","checkpoint","Supported every 6 Meters or Adequately to avoid Sagging"
"checkpoint-status",,"","checkpoint","Correctly Secured at Each End"
"checkpoint-status",,"","checkpoint","Turn Buckle Installed and Accessible"
"checkpoint-status",,"","checkpoint","Number of cables per cat wire. 8 maximum or as per electrical spec"
"checkpoint-status",,"","checkpoint","Separation between services maintained"
"checkpoint-status",,"","checkpoint","All cables secured via cable ties with ends cut"
"checkpoint-group",,"","section","Cable Tray"
"checkpoint-status",,"","checkpoint","Minimum 25% spare capacity left on cable tray"
"checkpoint-group",,"","section","Lights"
"checkpoint-status",,"","checkpoint","Setout Correct"
"checkpoint-status",,"","checkpoint","Cabling in correct location"
"checkpoint-status",,"","checkpoint","Control Cabling installed"
"checkpoint-status",,"","checkpoint","PIR Sensors"
"checkpoint-status",,"","checkpoint","Occupancy Sensors"
"checkpoint-status",,"","checkpoint","Light Level Sensors"
"checkpoint-status",,"","checkpoint","Emergency/ Exit Lighting"
"checkpoint-status",,"","checkpoint","Nogging installed for Electrical Services"
"checkpoint-group",,"","section","Seismic Bracing"
"checkpoint-status",,"","checkpoint","For Lighting"
"checkpoint-status",,"","checkpoint","Cable Tray"
"checkpoint-status",,"","checkpoint","Switchboard"
"checkpoint-group",,"","section","Ducts and Conduits"
"checkpoint-status",,"","checkpoint","Correct size installed"
"checkpoint-status",,"","checkpoint","Location as per plan"
"checkpoint-status",,"","checkpoint","separation from other services"
"checkpoint-status",,"","checkpoint","Clean inside and in good condition"

"checklist-sectioned",,"","checklist","QA - Second Fix","",,,10,"Yes","QA - Second Fix","2fe34a52-cc71-457a-9a72-4dd0584390a9"
"checkpoint-group",,"","section","Power Outlets"
"checkpoint-status",,"","checkpoint","Weekly Toolbox"
"checkpoint-status",,"","checkpoint","Correctly installed with terminations all secured properly"
"checkpoint-status",,"","checkpoint","Outlet Installed level"
"checkpoint-status",,"","checkpoint","Intumescent Pad In Place"
"checkpoint-status",,"","checkpoint","Circuit Tested and results recorded"
"checkpoint-status",,"","checkpoint","Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level"
"checkpoint-group",,"","section","Light Switches"
"checkpoint-status",,"","checkpoint","Correct type installed"
"checkpoint-status",,"","checkpoint","Correctly installed with terminations all secured properly"
"checkpoint-status",,"","checkpoint","Outlet Installed level"
"checkpoint-status",,"","checkpoint","Intumescent Pad In Place"
"checkpoint-status",,"","checkpoint","Circuit Tested and results recorded"
"checkpoint-status",,"","checkpoint","Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level"
"checkpoint-group",,"","section","Light Fixtures"
"checkpoint-status",,"","checkpoint","Correct type installed"
"checkpoint-status",,"","checkpoint","Correctly installed with terminations all secured properly"
"checkpoint-status",,"","checkpoint","Seismic braces installed."
"checkpoint-status",,"","checkpoint","Insulation removed from over downlights and drivers"
"checkpoint-status",,"","checkpoint","Tested for operation"

"checklist-flat",,"","checklist","Catenary Wires","",,,0,"Yes","Catenary Wires","375657fc-09b9-4051-81a1-ea5c1ea733a8"
"checkpoint-status",,"","checkpoint","50mm Separation Between Power & Data"
"checkpoint-status",,"","checkpoint","Supported every 6 Meters or Adequately to avoid Sagging"
"checkpoint-status",,"","checkpoint","Correctly Secured at Each End"
"checkpoint-status",,"","checkpoint","Turn Buckle Installed and Accessible"

"checklist-flat",,"","checklist","QA - Conduit Installation","",,,5,"Yes","QA - Conduit Installation","3fd6ba47-5108-4ada-854e-0d9c0f8b5d69"
"checkpoint-status",,"","checkpoint","Installed as plan"
"checkpoint-status",,"","checkpoint","Suitable fixings installed and spaced evenly"

