"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Steel Fixing Checklist","",,,61,"Yes","Steel Fixing Checklist","9aff6490-d67f-4545-a382-fa9aa55d3e85"
"checkpoint-status",,"","checkpoint","Structural Element"
"checkpoint-status",,"","checkpoint","Quality Check - As per structural engineering plans Reinforcement size correct, spacing does not exceed maximum allowed, position within tolerance - As per structural engineering plans"
"checkpoint-status",,"","checkpoint","Lap length and location acceptable - As per structural engineering plans"
"checkpoint-status",,"","checkpoint","Concrete cover within tolerance - As per structural engineering plans"
"checkpoint-status",,"","checkpoint","Reo not cut or bent for ease of installation"
"checkpoint-status",,"","checkpoint","All openings sufficiently trimmed, re-entry bars installed (to avoid cracking) - As per structural engineering plans"
"checkpoint-status",,"","checkpoint","Reo bars sufficiently tied and supported (minimal deflection / does not come apart when stood on)"
"checkpoint-status",,"","checkpoint","Reo bars clean, free from rust and salt etc."
"checkpoint-status",,"","checkpoint","Reinforcement tied as per structural engineer drawings"
"checkpoint-status",,"","checkpoint","Visual inspection by TSG employee completed"
"checkpoint-status",,"","checkpoint","Engineer Inspection – all rectifications made as per engineer mark-up prior concrete pour"
"checkpoint-status",,"","checkpoint","Loose tie wire and trimmings have been removed from formwork deck prior to pour."
"checkpoint-status",,"","checkpoint","All production tags have been fully removed prior to pour."
"checkpoint-status",,"","checkpoint","All bar caps installed where required."
"checkpoint-status",,"","checkpoint","Comments (Re Engineer Inspection Report)"
"checkpoint-status",,"","checkpoint","Photo of engineer report"

