Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
West Tower - Overall Progress,,,,,,,
,Scope,,,Site QA,West Tower,,
,Rows,,,,,,
,,Level 6,dynamic,Site QA,West Tower,Level 6,
,,Level 7,dynamic,Site QA,West Tower,Level 7,
,,Level 8,dynamic,Site QA,West Tower,Level 8,
,,Level 9,dynamic,Site QA,West Tower,Level 9,
,,Level 10,dynamic,Site QA,West Tower,Level 10,
,,Level 11,dynamic,Site QA,West Tower,Level 11,
,,Level 12,dynamic,Site QA,West Tower,Level 12,
,,Level 13,dynamic,Site QA,West Tower,Level 13,
,,Level 14,dynamic,Site QA,West Tower,Level 14,
,,Level 15,dynamic,Site QA,West Tower,Level 15,
,,Level 16,dynamic,Site QA,West Tower,Level 16,
,,Level 17,dynamic,Site QA,West Tower,Level 17,
,,Level 18,dynamic,Site QA,West Tower,Level 18,
,,Level 19,dynamic,Site QA,West Tower,Level 19,
,,Level 20,dynamic,Site QA,West Tower,Level 20,
,,Level 21,dynamic,Site QA,West Tower,Level 21,
,,Level 22,dynamic,Site QA,West Tower,Level 22,
,,Level 23,dynamic,Site QA,West Tower,Level 23,
,,Level 24,dynamic,Site QA,West Tower,Level 24,
,,Level 25,dynamic,Site QA,West Tower,Level 25,
,,Level 26,dynamic,Site QA,West Tower,Level 26,
,,Level 27,dynamic,Site QA,West Tower,Level 27,
,,Roof,dynamic,Site QA,West Tower,Roof,
,Columns,,,,,,
,,Structural Element,,Structural Element,,,
,,Quality Check,,"Quality Check - As per structural engineering plans Reinforcement size correct, spacing does not exceed maximum allowed, position within tolerance - As per structural engineering plans",,,
,,Lap length & location acceptable,,Lap length and location acceptable - As per structural engineering plans,,,
,,Concrete cover within tolerance,,Concrete cover within tolerance - As per structural engineering plans,,,
,,Reo not cut/bent for ease of installation,,Reo not cut or bent for ease of installation,,,
,,All openings sufficiently trimmed/re-entry bars installed,,"All openings sufficiently trimmed, re-entry bars installed (to avoid cracking) - As per structural engineering plans",,,
,,Reo bars sufficiently tied & supported,,Reo bars sufficiently tied and supported (minimal deflection / does not come apart when stood on),,,
,,Reo bars clean/free from rust & salt etc.,,"Reo bars clean, free from rust and salt etc.",,,
,,Reinforcement tied,,Reinforcement tied as per structural engineer drawings,,,
,,Visual inspection by TSG employee,,Visual inspection by TSG employee completed,,,
,,Engineer Inspection,,Engineer Inspection – all rectifications made as per engineer mark-up prior concrete pour,,,
,,Loose tie wire & trimmings removed from formwork deck,,Loose tie wire and trimmings have been removed from formwork deck prior to pour.,,,
,,Production tags fully removed prior to pour,,All production tags have been fully removed prior to pour.,,,
,,Bar caps installed,,All bar caps installed where required.,,,
,,Comments (Re Engineer Inspection Report),,Comments (Re Engineer Inspection Report),,,
,,Photo of engineer report,,Photo of engineer report,,,
,,,,,,,
East Tower - Overall Progress,,,,,,,
,Scope,,,Site QA,East Tower,,
,Rows,,,,,,
,,Level 6 - Pour 1,dynamic,Site QA,East Tower,Level 6,Pour 1
,,Level 6 - Pour 2,dynamic,Site QA,East Tower,Level 6,Pour 2
,,Level 7 - Pour 1,dynamic,Site QA,East Tower,Level 7,Pour 1
,,Level 7 - Pour 2,dynamic,Site QA,East Tower,Level 7,Pour 2
,,Level 8,dynamic,Site QA,East Tower,Level 8,
,,Level 9,dynamic,Site QA,East Tower,Level 9,
,,Level 10,dynamic,Site QA,East Tower,Level 10,
,,Level 11,dynamic,Site QA,East Tower,Level 11,
,,Level 12,dynamic,Site QA,East Tower,Level 12,
,,Level 13,dynamic,Site QA,East Tower,Level 13,
,,Level 14,dynamic,Site QA,East Tower,Level 14,
,,Level 15,dynamic,Site QA,East Tower,Level 15,
,,Level 16,dynamic,Site QA,East Tower,Level 16,
,,Level 17,dynamic,Site QA,East Tower,Level 17,
,,Level 18,dynamic,Site QA,East Tower,Level 18,
,,Level 19,dynamic,Site QA,East Tower,Level 19,
,,Level 20,dynamic,Site QA,East Tower,Level 20,
,,Level 21,dynamic,Site QA,East Tower,Level 21,
,,Level 22,dynamic,Site QA,East Tower,Level 22,
,,Level 23,dynamic,Site QA,East Tower,Level 23,
,,Level 24,dynamic,Site QA,East Tower,Level 24,
,,Level 25,dynamic,Site QA,East Tower,Level 25,
,,Level 26,dynamic,Site QA,East Tower,Level 26,
,,Level 27,dynamic,Site QA,East Tower,Level 27,
,,Level 28,dynamic,Site QA,East Tower,Level 28,
,,Roof,dynamic,Site QA,East Tower,Roof,
,Columns,,,,,,
,,Structural Element,,Structural Element,,,
,,Quality Check,,"Quality Check - As per structural engineering plans Reinforcement size correct, spacing does not exceed maximum allowed, position within tolerance - As per structural engineering plans",,,
,,Lap length & location acceptable,,Lap length and location acceptable - As per structural engineering plans,,,
,,Concrete cover within tolerance,,Concrete cover within tolerance - As per structural engineering plans,,,
,,Reo not cut/bent for ease of installation,,Reo not cut or bent for ease of installation,,,
,,All openings sufficiently trimmed/re-entry bars installed,,"All openings sufficiently trimmed, re-entry bars installed (to avoid cracking) - As per structural engineering plans",,,
,,Reo bars sufficiently tied & supported,,Reo bars sufficiently tied and supported (minimal deflection / does not come apart when stood on),,,
,,Reo bars clean/free from rust & salt etc.,,"Reo bars clean, free from rust and salt etc.",,,
,,Reinforcement tied,,Reinforcement tied as per structural engineer drawings,,,
,,Visual inspection by TSG employee,,Visual inspection by TSG employee completed,,,
,,Engineer Inspection,,Engineer Inspection – all rectifications made as per engineer mark-up prior concrete pour,,,
,,Loose tie wire & trimmings removed from formwork deck,,Loose tie wire and trimmings have been removed from formwork deck prior to pour.,,,
,,Production tags fully removed prior to pour,,All production tags have been fully removed prior to pour.,,,
,,Bar caps installed,,All bar caps installed where required.,,,
,,Comments (Re Engineer Inspection Report),,Comments (Re Engineer Inspection Report),,,
,,Photo of engineer report,,Photo of engineer report,,,
