Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Podium - Overall Progress,,,,,,,
,Scope,,,Site QA,Podium,,
,Rows,,,,,,
,,Basement 1 - Pour 1,dynamic,Site QA,Podium,Basement 1,Pour 1
,,Basement 1 - Pour 2,dynamic,Site QA,Podium,Basement 1,Pour 2
,,Basement 1 - Pour 3,dynamic,Site QA,Podium,Basement 1,Pour 3
,,Basement 1 - Pour 4,dynamic,Site QA,Podium,Basement 1,Pour 4
,,Basement 1 - Pour 5,dynamic,Site QA,Podium,Basement 1,Pour 5
,,Basement 1 - Pour 6,dynamic,Site QA,Podium,Basement 1,Pour 6
,,Ground - Capping Beam,dynamic,Site QA,Podium,Ground,Capping Beam
,,Ground - Pour 1,dynamic,Site QA,Podium,Ground,Pour 1
,,Ground - Pour 2,dynamic,Site QA,Podium,Ground,Pour 2
,,Ground - Pour 3,dynamic,Site QA,Podium,Ground,Pour 3
,,Ground - Pour 4,dynamic,Site QA,Podium,Ground,Pour 4
,,Ground - Pour 5,dynamic,Site QA,Podium,Ground,Pour 5
,,Ground - Pour 6,dynamic,Site QA,Podium,Ground,Pour 6
,,Level 1 - Pour 1,dynamic,Site QA,Podium,Level 1,Pour 1
,,Level 1 - Pour 2,dynamic,Site QA,Podium,Level 1,Pour 2
,,Level 1 - Pour 3,dynamic,Site QA,Podium,Level 1,Pour 3
,,Level 1 - Pour 4,dynamic,Site QA,Podium,Level 1,Pour 4
,,Level 1 - Pour 5,dynamic,Site QA,Podium,Level 1,Pour 5
,,Level 1 - Pour 6,dynamic,Site QA,Podium,Level 1,Pour 6
,,Level 2 - Pour 1,dynamic,Site QA,Podium,Level 2,Pour 1
,,Level 2 - Pour 2,dynamic,Site QA,Podium,Level 2,Pour 2
,,Level 2 - Pour 3,dynamic,Site QA,Podium,Level 2,Pour 3
,,Level 2 - Pour 4,dynamic,Site QA,Podium,Level 2,Pour 4
,,Level 2 - Pour 5,dynamic,Site QA,Podium,Level 2,Pour 5
,,Level 2 - Pour 6,dynamic,Site QA,Podium,Level 2,Pour 6
,,Level 3 - Pour 1,dynamic,Site QA,Podium,Level 3,Pour 1
,,Level 3 - Pour 2,dynamic,Site QA,Podium,Level 3,Pour 2
,,Level 3 - Pour 3,dynamic,Site QA,Podium,Level 3,Pour 3
,,Level 3 - Pour 4,dynamic,Site QA,Podium,Level 3,Pour 4
,,Level 3 - Pour 5,dynamic,Site QA,Podium,Level 3,Pour 5
,,Level 3 - Pour 6,dynamic,Site QA,Podium,Level 3,Pour 6
,,Level 4 - Pour 1,dynamic,Site QA,Podium,Level 4,Pour 1
,,Level 4 - Pour 2,dynamic,Site QA,Podium,Level 4,Pour 2
,,Level 4 - Pour 3,dynamic,Site QA,Podium,Level 4,Pour 3
,,Level 4 - Pour 4,dynamic,Site QA,Podium,Level 4,Pour 4
,,Level 4 - Pour 5,dynamic,Site QA,Podium,Level 4,Pour 5
,,Level 4 - Pour 6,dynamic,Site QA,Podium,Level 4,Pour 6
,,Level 5 - Pour 1,dynamic,Site QA,Podium,Level 5,Pour 1
,,Level 5 - Pour 2,dynamic,Site QA,Podium,Level 5,Pour 2
,,Level 5 - Pour 3,dynamic,Site QA,Podium,Level 5,Pour 3
,,Level 5 - Pour 4,dynamic,Site QA,Podium,Level 5,Pour 4
,,Level 5 - Pour 5,dynamic,Site QA,Podium,Level 5,Pour 5
,,Level 5 - Pour 6,dynamic,Site QA,Podium,Level 5,Pour 6
,Columns,,,,,,
,,Structural Element,,Structural Element,,,
,,Quality Check,,"Quality Check - As per structural engineering plans Reinforcement size correct, spacing does not exceed maximum allowed, position within tolerance - As per structural engineering plans",,,
,,Lap length & location acceptable,,Lap length and location acceptable - As per structural engineering plans,,,
,,Concrete cover within tolerance,,Concrete cover within tolerance - As per structural engineering plans,,,
,,Reo not cut/bent for ease of installation,,Reo not cut or bent for ease of installation,,,
,,All openings sufficiently trimmed/re-entry bars installed,,"All openings sufficiently trimmed, re-entry bars installed (to avoid cracking) - As per structural engineering plans",,,
,,Reo bars sufficiently tied & supported,,Reo bars sufficiently tied and supported (minimal deflection / does not come apart when stood on),,,
,,Reo bars clean/free from rust & salt etc.,,"Reo bars clean, free from rust and salt etc.",,,
,,Reinforcement tied,,Reinforcement tied as per structural engineer drawings,,,
,,Visual inspection by TSG employee,,Visual inspection by TSG employee completed,,,
,,Engineer Inspection,,Engineer Inspection – all rectifications made as per engineer mark-up prior concrete pour,,,
,,Loose tie wire & trimmings removed from formwork deck,,Loose tie wire and trimmings have been removed from formwork deck prior to pour.,,,
,,Production tags fully removed prior to pour,,All production tags have been fully removed prior to pour.,,,
,,Bar caps installed,,All bar caps installed where required.,,,
,,Comments (Re Engineer Inspection Report),,Comments (Re Engineer Inspection Report),,,
,,Photo of engineer report,,Photo of engineer report,,,
