"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Project Overview"
,"Scope",,
,"Rows"
,,"FHC-ITP-001 - Clearing & Grubbing","dynamic","fhc-itp-001 - clearing & grubbing"
,,"FHC-ITP-003 - Subgrade Preparation","dynamic","fhc-itp-003 - subgrade preparation"
,,"FHC-ITP-004 - Type A Fill Placement","dynamic","fhc-itp-004 - type a fill placement"
,,"FHC-ITP-005 - Class 2 Crushed Rock","dynamic","fhc-itp-005 - class 2 crushed rock"
,,"FHC-ITP-006 - Class 3 Crushed Rock","dynamic","fhc-itp-006 - class 3 crushed rock"
,,"FHC-ITP-008 - Stormwater Drainage","dynamic","fhc-itp-008 - stormwater drainage"
,,"FHC-ITP-010 - StormTrap Construction","dynamic","fhc-itp-010 - stormtrap construction"
,,"FHC-ITP-013 - General Concrete Paving","dynamic","fhc-itp-013 - general concrete paving"
,,"FHC-ITP-014 - Subsurface Drainage","dynamic","fhc-itp-014 - subsurface drainage"
,,"FHC-ITP-015 - Kerb and Channel","dynamic","fhc-itp-015 - kerb and channel"
,,"FHC-ITP-021 - Type B Fill Placement","dynamic","fhc-itp-021 - type b fill placement"
,,"FHC-ITP-025 - Structural Concrete Construction","dynamic","fhc-itp-025 - structural concrete construction"
,,"FHC-ITP-027 - Pile Footing Construction","dynamic","fhc-itp-027 - pile footing construction"
,"Columns"
,,"1.1 Check for correct documentation",,"1.1 check for correct documentation"
,,"date","Date Completed:","1.1 check for correct documentation"
,,"Final Inspection",,"final inspection"
,,"Name","Print Name:","final inspection"
,,"Position","Position:","final inspection"
,,"Date","Date:","final inspection"

"FHC-ITP-001 - Clearing & Grubbing"
,"Scope",,
,"Rows"
,,"FHC-ITP-001 - Clearing & Grubbing","dynamic","fhc-itp-001 - clearing & grubbing"
,"Columns"
,,"1.1 Check for correct documentation",,"1.1 check for correct documentation"
,,"Date","Date Completed:","1.1 check for correct documentation"
,,"1.2 Implementation of all measures and controls",,"1.2 implementation of all measures and controls"
,,"Date","Date Completed:","1.2 implementation of all measures and controls"
,,"1.3 Flora & Fauna",,"1.3 flora & fauna"
,,"Date","Date Completed:","1.3 flora & fauna"
,,"1.4 Permit to distrurb flora & fauna",,"1.4 permit to distrurb flora & fauna"
,,"Date","Date Completed:","1.4 permit to distrurb flora & fauna"
,,"2.1 Define work area",,"2.1 define work area"
,,"Date","Date Completed:","2.1 define work area"
,,"2.2 Joint Inspection to Mark vegetation or habitat to be removed",,"2.2 joint inspection to mark vegetation or habitat to be removed"
,,"Date","Date Completed:","2.2 joint inspection to mark vegetation or habitat to be removed"
,,"2.3 Identify No-go Zones",,"2.3 identify no-go zones"
,,"Date","Date Completed:","2.3 identify no-go zones"
,,"2.4 Clear felling distances of trees are adequate.",,"2.4 clear felling distances of trees are adequate."
,,"Date","Date Completed:","2.4 clear felling distances of trees are adequate."
,,"2.5 Clear and grub trees and vegetation",,"2.5 clear and grub trees and vegetation"
,,"Date","Date Completed:","2.5 clear and grub trees and vegetation"
,,"2.6 Backfill holes",,"2.6 backfill holes"
,,"Date","Date Completed:","2.6 backfill holes"
,,"2.7 Dispose of Trees and vegetation",,"2.7 dispose of trees and vegetation"
,,"Date","Date Completed:","2.7 dispose of trees and vegetation"
,,"2.8 Dispose of concrete, bituminous and other recyclable materials.",,"2.8 dispose of concrete, bituminous and other recyclable materials."
,,"Date","Date Completed:","2.8 dispose of concrete, bituminous and other recyclable materials."
,,"Final Inspection",,"final inspection"
,,"Name","Print Name:","final inspection"
,,"Position","Position:","final inspection"
,,"Date","Date:","final inspection"

"FHC-ITP-003 - Subgrade Preparation"
,"Scope",,
,"Rows"
,,"FHC-ITP-003 - Subgrade Preparation","dynamic","fhc-itp-003 - subgrade preparation"
,"Columns"
,,"1.1 Check for correct documentation",,"1.1 check for correct documentation"
,,"Date","Date Completed:","1.1 check for correct documentation"
,,"1.2 Implementation of all measures and controls",,"1.2 implementation of all measures and controls"
,,"Date","Date Completed:","1.2 implementation of all measures and controls"
,,"2.1 Survey Set-Out",,"2.1 survey set-out"
,,"Date","Date Completed:","2.1 survey set-out"
,,"2.2 Excavation Permit",,"2.2 excavation permit"
,,"Date","Date Completed:","2.2 excavation permit"
,,"2.3 Subgrade Material Properties",,"2.3 subgrade material properties"
,,"Date","Date Completed:","2.3 subgrade material properties"
,,"2.4 Inspection of Subgrade Material",,"2.4 inspection of subgrade material"
,,"Date","Date Completed:","2.4 inspection of subgrade material"
,,"2.5 Unsuitable Material",,"2.5 unsuitable material"
,,"Date","Date Completed:","2.5 unsuitable material"
,,"2.6 Groundwater",,"2.6 groundwater"
,,"Date","Date Completed:","2.6 groundwater"
,,"2.7 Trimming and Level conformity",,"2.7 trimming and level conformity"
,,"Date","Date Completed:","2.7 trimming and level conformity"
,,"3.1 Proof Rolling",,"3.1 proof rolling"
,,"Date","Date Completed:","3.1 proof rolling"
,,"3.2 Minimum Testing",,"3.2 minimum testing"
,,"Date","Date Completed:","3.2 minimum testing"
,,"3.3 Compaction Testing",,"3.3 compaction testing"
,,"Date","Date Completed:","3.3 compaction testing"
,,"3.4 Compaction Testing (Small Lots)",,"3.4 compaction testing (small lots)"
