"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"f2fde9e7-9c31-4b6a-b1b5-5c987f27409a/1","checklist-flat","Contract HoldPoint Checklist","","Contract HoldPoint Checklist",,0,"47e3f28e-96d9-4351-92d9-383af79cfeb3"
"96a78813-95b0-48fa-9a93-357ec9a1b8cb","checkpoint","Holdpoint Release",,,,,
"e37a2a86-d6e9-5a29-aadc-aad1b77ad6c5","textbox","Enter Name",,,,,
"1a23eb1a-cd8f-5c38-b50b-5bc9b39bbe1b","textbox","Enter Description",,,,,
"60a1eb35-e850-40c9-a4b9-af7b0196da59","signoff","Contract Holdpoint Release",,,,,

"5602779b-0511-465c-93a1-d01ac8cae3a0/1","checklist","FHC-ITP-001 - Clearing & Grubbing Rev1","itp","FHC-ITP-001 - Clearing & Grubbing Rev1",,1,"b4c10e08-0957-48ab-b550-649e50b6f452"
"5056e0ef-7061-42ad-8bf0-973f310f7146","section","1 - Preliminary Works",,,,,
"e0d7666c-e451-4d5b-8f6b-7ee897a228d6","checkpoint","1.1 Check for correct documentation",,,,,
"85790e24-e5f5-591f-b3a3-3f5e86f337bf","note","FREQUENCY: Prior to commencing any activity",,,,,
"6237e5a7-ad59-5eaa-ab85-c3260b2dc761","note","– – – – – – – – –",,,,,
"abebb59d-b410-5d90-94ef-37586b937b96","note","ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:",,,,,
"86444a8f-8739-512a-8dad-ab52b734b9fa","note","– using the correct and complete set of drawings",,,,,
"a63d38e8-baeb-5ce0-9973-3d5635cb06bd","note","– all drawings are the latest revision",,,,,
"52249fc6-5811-58da-87a7-8c02d92be099","note","– – – – – – – – –",,,,,
"ccfdb724-6465-5242-a029-a4c507df34db","note","REFERENCE DOCUMENTS: Drawings and drawing registers",,,,,
"f150e617-4d82-57e2-835f-be5b013a3320","note","– – – – – – – – –",,,,,
"26e34435-0075-5ce2-b013-c7726e283c42","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"fa249159-2648-5af9-bf05-aed619d60b61","note","– – – – – – – – –",,,,,
"61f7bc0b-8ebb-5ad4-a5db-8d68182659f3","note","RECORD OF CONFORMITY: This ITP signed",,,,,
"5490a368-000a-51b8-8279-843701f0c71e","note","– – – – – – – – –",,,,,
"a5c1ad82-aad7-5479-b301-df256929c818","note","HP*",,,,,
"a7acbb5f-493c-5717-ac16-7523579e095d","note","– – – – – – – – –",,,,,
"577e7277-ed6a-5672-8c69-68b23b8fa016","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"9917db73-a554-5b63-aa11-382746f99e04","note","– – – – – – – – –",,,,,
"b7e761f5-a1fd-51c0-8471-0ffff56e7f90","textbox","DATE:",,,,,
"927f1bc9-a3f6-41d4-b623-d4e814c8785e","checkpoint","1.2 Implementation of all measures and controls",,,,,
"44d15383-15a6-57ae-ad5d-374e5fdb7bae","note","FREQUENCY: Prior to commencing any activity",,,,,
"435e5912-d4b4-52a8-b314-4b1ef1b19a2e","note","– – – – – – – – –",,,,,
"b92bc0a6-9993-5135-8d1c-b71e661dc224","note","ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,
"8f1bf357-c2b1-5e08-8b59-9cefb5bc2469","note","– – – – – – – – –",,,,,
"08eb87f1-b3fd-500d-8d7a-b651ae30dff0","note","REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,
"e259b134-da3a-5105-95d5-4880d19957ab","note","– – – – – – – – –",,,,,
"fc8810e8-537f-56a4-b3e6-db1ac69d85db","note","INSPECTION/TEST METHOD: Visual Inspection",,,,,
"764730c3-c3b6-55ea-8bf6-86a2a5fa672d","note","– – – – – – – – –",,,,,
"dbd0cbe9-2625-57c5-9189-ab272076e778","note","RECORD OF CONFORMITY: This ITP signed",,,,,
"d8f13ad2-7e54-592e-8661-3df9c2b519f1","note","– – – – – – – – –",,,,,
"001a64b6-a1d8-5779-b03f-23c4a6aa5e51","note","HP*",,,,,
"1c9ce619-25e3-5bda-9fa9-4aad509f6281","note","– – – – – – – – –",,,,,
"2cb675ce-dcd1-58e3-977b-8778e7a1eed8","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"31b69d4a-6ecf-5fab-b75b-8c789af30a36","note","– – – – – – – – –",,,,,
