Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Project Overview,,,,,
,Scope,,,,
,Rows,,,,
,,ITP-001 - Subgrade Preparation,dynamic,ITP-001 - Subgrade Preparation,
,,ITP-002 - Feeder conduits and pits,dynamic,ITP-002 - Feeder conduits and pits,
,,ITP-003 - Electrical and Communication Conduit,dynamic,ITP-003 - Electrical and Communication Conduit,
,,ITP-004a - Class 2 Base Course Placement,dynamic,ITP-004a - Class 2 Base Course Placement,
,,ITP-004b - Cement Treated Crush Rock Sub Base,dynamic,ITP-004b - Cement Treated Crush Rock Sub Base,
,,ITP-005 - Track Drains,dynamic,ITP-005 - Track Drains,
,,ITP-006 - Track Placement,dynamic,ITP-006 - Track Placement,
,,ITP-007 - Concrete Track Slab Pour,dynamic,ITP-007 - Concrete Track Slab Pour,
,,ITP-009 - Site Survey,dynamic,ITP-009 - Site Survey,
,,ITP-010 - Kirby Welding,dynamic,ITP-010 - Kirby Welding,
,,ITP-012 - Signage Installation,dynamic,ITP-012 - Signage Installation,
,,ITP-014 - Bluestone Kerb Installation (MCC),dynamic,ITP-014 - Bluestone Kerb Installation (MCC),
,,ITP-015 - Energy Absorbing Bollards,dynamic,ITP-015 - Energy Absorbing Bollards,
,,ITP-016 - Platform Bluestone Kerb,dynamic,ITP-016 - Platform Bluestone Kerb,
,,ITP-017 - Bluestone Paving Works,dynamic,ITP-017 - Bluestone Paving Works,
,,ITP-019 - Fencing Installation,dynamic,ITP-019 - Fencing Installation,
,,ITP-020 - Exothermic Welding,dynamic,ITP-020 - Exothermic Welding,
,,ITP-025 - Platform Concrete Footing,dynamic,ITP-025 - Platform Concrete Footing,
,,ITP-029 - TGSI Installation,dynamic,ITP-029 - TGSI Installation,
,,ITP-031 - Precast Stormwater Pipe Installation,dynamic,ITP-031 - Precast Stormwater Pipe Installation,
,,ITP-032 - Orca Island Installation,dynamic,ITP-032 - Orca Island Installation,
,,ITP-033 - Insitu Concrete Pit,dynamic,ITP-033 - Insitu Concrete Pit,
,,ITP-034 - Safety Zone Construction,dynamic,ITP-034 - Safety Zone Construction,
,,ITP-035 - Kerb Access Ramp Asphalt Footpath,dynamic,ITP-035 - Kerb Access Ramp Asphalt Footpath,
,,ITP-036 - Kerb Access Ramp Bluestone Footpath,dynamic,ITP-036 - Kerb Access Ramp Bluestone Footpath,
,,ITP-037 - Structural Concrete Construction,dynamic,ITP-037 - Structural Concrete Construction,
,,ITP-039 - Hot Mix Asphalt (Bridge Deck),dynamic,ITP-039 - Hot Mix Asphalt (Bridge Deck),
,,ITP-040 - Profiling,dynamic,ITP-040 - Profiling,
,,ITP-041 - Platform Bonding,dynamic,ITP-041 - Platform Bonding,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,
,,Date,Date Completed:,1.1 Check for Correct Documentation ,
,,1.1 Check for correct documentation,,1.1 Check for correct documentation,
,,Date,Date Completed:,1.1 Check for Correct Documentation ,
,,1.1 Check for Correct Documentation ,,1.1 Check for Correct Documentation ,
,,Date,Date Completed:,1.1 Check for Correct Documentation ,
,,Final Inspection,,Final Inspection,
,,Name,Print Name:,Final Inspection,
,,Position,Position:,Final Inspection,
,,Date,Date:,Final Inspection,
,,,,,
ITP-001 - Subgrade Preparation,,,,,
,Scope,,,ITP-001 - Subgrade Preparation,
,Rows,,,,
,,ITP-001 - Subgrade Preparation,dynamic,ITP-001 - Subgrade Preparation,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,Preliminary Works
,,Date,Date Completed:,1.1 - Check for correct documentation,Preliminary Works
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,Preliminary Works
,,Date,Date Completed:,1.2 - Implementation of all measures and controls,Preliminary Works
,,1.3 - Selection and approval of Disposal Site,,1.3 - Selection and approval of Disposal Site,Preliminary Works
,,Date,Date Completed:,1.3 - Selection and approval of Disposal Site,Preliminary Works
,,2.1 - Excavation,,2.1 - Excavation,"Construction Works											"
,,Date,Date Completed:,2.1 - Excavation,"Construction Works											"
,,2.2 - Reinstatement of bonds,,2.2 - Reinstatement of bonds,"Construction Works											"
,,Date,Date Completed:,2.2 - Reinstatement of bonds,"Construction Works											"
,,2.3 - Inspection of Subgrade Material,,2.3 - Inspection of Subgrade Material,"Construction Works											"
,,Date,Date Completed:,2.3 - Inspection of Subgrade Material,"Construction Works											"
,,2.4 - Width and Level conformity,,2.4 - Width and Level conformity,"Construction Works											"
,,Date,Date Completed:,2.4 - Width and Level conformity,"Construction Works											"
,,Final Inspection,,Final Inspection,"Construction Works											"
,,Name,Print Name:,Final Inspection,"Construction Works											"
,,Position,Position:,Final Inspection,"Construction Works											"
,,Date,Date:,Final Inspection,"Construction Works											"
,,,,,
ITP-002 - Feeder conduits and pits,,,,,
,Scope,,,ITP-002 - Feeder conduits and pits,
,Rows,,,,
,,ITP-002 - Feeder conduits and pits,dynamic,ITP-002 - Feeder conduits and pits,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,Preliminary Works
,,Date,Date Completed:,1.1 - Check for correct documentation,Preliminary Works
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,Preliminary Works
,,Date,Date Completed:,1.2 - Implementation of all measures and controls,Preliminary Works
,,1.3 - Materials,,1.3 - Materials,Preliminary Works
,,Date,Date Completed:,1.3 - Materials,Preliminary Works
,,2.1 - Survey set-out,,2.1 - Survey set-out,"Construction Works											"
,,Date,Date Completed:,2.1 - Survey set-out,"Construction Works											"
,,2.2 - Excavation and Trenching,,2.2 - Excavation and Trenching,"Construction Works											"
,,Date,Date Completed:,2.2 - Excavation and Trenching,"Construction Works											"
,,2.3 - Installation of Conduits and pits,,2.3 - Installation of Conduits and pits,"Construction Works											"
,,Date,Date Completed:,2.3 - Installation of Conduits and pits,"Construction Works											"
,,2.4 - Inspection of conduit installation,,2.4 - Inspection of conduit installation,"Construction Works											"
,,Date,Date Completed:,2.4 - Inspection of conduit installation,"Construction Works											"
,,2.5 - Backfill of Trenches,,2.5 - Backfill of Trenches,"Construction Works											"
,,Date,Date Completed:,2.5 - Backfill of Trenches,"Construction Works											"
,,2.6 - Installation of Draw Cords,,2.6 - Installation of Draw Cords,"Construction Works											"
,,Date,Date Completed:,2.6 - Installation of Draw Cords,"Construction Works											"
,,2.7 - Compaction,,2.7 - Compaction,"Construction Works											"
,,Date,Date Completed:,2.7 - Compaction,"Construction Works											"
,,2.8 - Feeder Pits & Pit Lids,,2.8 - Feeder Pits & Pit Lids,"Construction Works											"
,,Date,Date Completed:,2.8 - Feeder Pits & Pit Lids,"Construction Works											"
,,Final Inspection,,Final Inspection,"Construction Works											"
,,Name,Print Name:,Final Inspection,"Construction Works											"
,,Position,Position:,Final Inspection,"Construction Works											"
,,Date,Date:,Final Inspection,"Construction Works											"
,,,,,
ITP-003 - Electrical and Communication Conduit,,,,,
,Scope,,,ITP-003 - Electrical and Communication Conduit,
,Rows,,,,
,,ITP-003 - Electrical and Communication Conduit,dynamic,ITP-003 - Electrical and Communication Conduit,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,Preliminary Works
,,Date,Date Completed:,1.1 - Check for correct documentation,Preliminary Works
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,Preliminary Works
,,Date,Date Completed:,1.2 - Implementation of all measures and controls,Preliminary Works
,,1.3 - Materials,,1.3 - Materials,Preliminary Works
,,Date,Date Completed:,1.3 - Materials,Preliminary Works
,,2.1 - Survey set-out,,2.1 - Survey set-out,Construction Works
,,Date,Date Completed:,2.1 - Survey set-out,Construction Works
,,2.2 - Excavation and Trenching,,2.2 - Excavation and Trenching,Construction Works
,,Date,Date Completed:,2.2 - Excavation and Trenching,Construction Works
,,2.3 - Installation of Conduits and pits,,2.3 - Installation of Conduits and pits,Construction Works
,,Date,Date Completed:,2.3 - Installation of Conduits and pits,Construction Works
,,2.4 - Inspection of conduit installation,,2.4 - Inspection of conduit installation,Construction Works
,,Date,Date Completed:,2.4 - Inspection of conduit installation,Construction Works
,,2.5 - Backfill of Trenches,,2.5 - Backfill of Trenches,Construction Works
,,Date,Date Completed:,2.5 - Backfill of Trenches,Construction Works
,,2.6 - Installation of Draw Cords,,2.6 - Installation of Draw Cords,Construction Works
,,Date,Date Completed:,2.6 - Installation of Draw Cords,Construction Works
,,2.7 - Compaction,,2.7 - Compaction,Construction Works
,,Date,Date Completed:,2.7 - Compaction,Construction Works
,,Final Inspection,,Final Inspection,Construction Works
,,Name,Print Name:,Final Inspection,Construction Works
,,Position,Position:,Final Inspection,Construction Works
,,Date,Date:,Final Inspection,Construction Works
,,,,,
ITP-004a - Class 2 Base Course Placement,,,,,
,Scope,,,ITP-004a - Class 2 Base Course Placement,
,Rows,,,,
,,ITP-004a - Class 2 Base Course Placement,dynamic,ITP-004a - Class 2 Base Course Placement,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,Preliminary Works
,,Date,Date Completed:,1.1 - Check for correct documentation,Preliminary Works
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,Preliminary Works
,,Date,Date Completed:,1.2 - Implementation of all measures and controls,Preliminary Works
,,1.3 - Material Compliance,,1.3 - Material Compliance,Preliminary Works
,,Date,Date Completed:,1.3 - Material Compliance,Preliminary Works
,,2.1 - Sub Base,,2.1 - Sub Base,Construction Works
,,Date,Date Completed:,2.1 - Sub Base,Construction Works
,,2.2 - Spreading material,,2.2 - Spreading material,Construction Works
,,Date,Date Completed:,2.2 - Spreading material,Construction Works
,,2.3 - Compaction,,2.3 - Compaction,Construction Works
,,Date,Date Completed:,2.3 - Compaction,Construction Works
,,2.4 - Level Checking and Conformance,,2.4 - Level Checking and Conformance,Construction Works
,,Date,Date Completed:,2.4 - Level Checking and Conformance,Construction Works
,,2.5 - Finished surface,,2.5 - Finished surface,Construction Works
,,Date,Date Completed:,2.5 - Finished surface,Construction Works
,,Final Inspection,,Final Inspection,Construction Works
,,Name,,Print Name:,Construction Works
,,Position,,Position:,Construction Works
,,Date,,Date:,Construction Works
,,,,,
ITP-004b - Cement Treated Crush Rock Sub Base,,,,,
,Scope,,,ITP-004b - Cement Treated Crush Rock Sub Base,
,Rows,,,,
