"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"f2fde9e7-9c31-4b6a-b1b5-5c987f27409a/1","checklist-flat","Contract HoldPoint Checklist","","Contract HoldPoint Checklist",,0,"47e3f28e-96d9-4351-92d9-383af79cfeb3"
"96a78813-95b0-48fa-9a93-357ec9a1b8cb","checkpoint","Holdpoint Release",,,,,
"e37a2a86-d6e9-5a29-aadc-aad1b77ad6c5","textbox","Enter Name",,,,,
"1a23eb1a-cd8f-5c38-b50b-5bc9b39bbe1b","textbox","Enter Description",,,,,
"60a1eb35-e850-40c9-a4b9-af7b0196da59","signoff","Contract Holdpoint Release",,,,,

"ba4ae876-2bfb-4ba4-a918-43f2d87fca8a/1","checklist","FHC-ITP-001 - Clearing & Grubbing Rev1","itp","FHC-ITP-001 - Clearing & Grubbing Rev1",,0,"6654f954-fce8-48f3-8ca6-09c7ee5fb476"
"c0530741-d95d-49f7-bebf-0a23566e026f","section","1 - Preliminary Works",,,,,
"9fdf6b43-e199-42f7-a9a2-26ce07abee48","checkpoint","1.1 Check for correct documentation",,,,,
"e6dcc3b2-7bd4-59f1-8ecf-a32c46b75c8b","note","FREQUENCY: Prior to commencing any activity",,,,,
"2ee7d7ee-e524-50ce-a010-e5708e703282","note","– – – – – – – – –",,,,,
"3e3d8d32-38f6-509a-9997-7b38f6b0d061","note","ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:",,,,,
"9b9c1613-f6a6-5de7-98e8-4fcb5b941fe7","note","– using the correct and complete set of drawings",,,,,
"d9e4fe8d-5d66-5ed8-b33d-22cce91d3b24","note","– all drawings are the latest revision",,,,,
"31afcb3b-6298-5f66-9ff4-ca32c8f579e7","note","– – – – – – – – –",,,,,
"d5e72b7a-54ae-595d-aead-561299797470","note","REFERENCE DOCUMENTS: Drawings and drawing registers",,,,,
"08ef7d71-8bef-5c9c-a16e-5df7bcb1891a","note","– – – – – – – – –",,,,,
"0b8d196a-bcc1-5ceb-82d4-727fb3c812eb","note","INSPECTION/TEST METHOD: Visual inspection",,,,,
"a9dec69d-feff-53cb-92b1-c4a72c398797","note","– – – – – – – – –",,,,,
"bd84b761-de39-5a10-abfd-b35e9ae6621c","note","RECORD OF CONFORMITY: This ITP signed",,,,,
"de04cdd1-198f-559b-a4c3-dc2f4611ce20","note","– – – – – – – – –",,,,,
"e988117e-1dc5-5ce0-901c-eac77af39cd4","note","HP*",,,,,
"480f193b-9710-52c2-b77f-f21077ec4d7b","note","– – – – – – – – –",,,,,
"cced1872-34d3-56b4-9ad7-170f8e4ac9ef","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
"616e01a5-b035-5ce6-8090-ebcb9acd0585","note","– – – – – – – – –",,,,,
"a328f2c8-4339-566e-8376-031b0cdf66c7","textbox","DATE:",,,,,
"bdecfd44-1df4-4f63-b7c0-3c6f0fcca5c0","checkpoint","1.2 Implementation of all measures and controls",,,,,
"9fd2bb25-dacb-52c7-b5a5-2eb7464d6c28","note","FREQUENCY: Prior to commencing any activity",,,,,
"c959a3ef-1a0b-516c-b2b9-e167d4be5360","note","– – – – – – – – –",,,,,
"6f8c8813-772e-53fe-84b7-db89e72b7bdd","note","ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,
"04e2edba-abf1-5c7b-adda-dfb03f656795","note","– – – – – – – – –",,,,,
"1d58483c-7758-5305-8a21-980ac477eb63","note","REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,
"0c0d7e07-102d-58a7-8b57-820cd4891d5d","note","– – – – – – – – –",,,,,
"07a8282c-d702-52a8-b216-6feefea46410","note","INSPECTION/TEST METHOD: Visual Inspection",,,,,
"6313d90b-a090-5cb5-a04c-881fe26ceb4c","note","– – – – – – – – –",,,,,
"3bf85a14-a3b9-5008-8fe9-67cd1a526062","note","RECORD OF CONFORMITY: This ITP signed",,,,,
"201540d4-721e-5571-bc37-8cf7491e5b0e","note","– – – – – – – – –",,,,,
"e4628c81-e831-5c4a-bd98-f19e372633a4","note","HP*",,,,,
"cab8b83f-7c58-5f2e-9418-922c6a78b584","note","– – – – – – – – –",,,,,
"a80f016d-cfae-5bed-a2a6-3f47dc65e24a","note","RESPONSIBILITY: Site Engineer / Site Foreman",,,,,
