"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"0cd44595-bad6-4aea-8309-8f6d50ab3440/1","checklist-flat","Contract Holdpoint Checklist","","Contract HoldPoint",,11,"6ee1eee7-2336-44c6-8823-1c153ea1c1ef"
"28cf7477-e59d-4fd1-a9c6-cb3be7adf50e","checkpoint","Holdpoint Release",,,,,
"3193e4fb-e5a1-52e6-b072-69bab48f8548","textbox","Enter Name",,,,,
"018799ea-be06-5e91-a9d0-6a912abbd9a7","textbox","Enter Description",,,,,
"19d79476-3900-4edd-a940-51670ce8de06","signoff","Contract Holdpoint Release",,,,,

"e35266f3-ee0f-4bd8-bd66-82b40d8521f7/1","checklist","ITP- 048 - Bridge Deck Waterproofing","","ITP-048 - Bridge Deck Waterproofing",,0,"ba9a9311-2a6e-48aa-b58d-2445346ad1ce"
"9c3ef145-a088-4879-89b7-2f55ac699e52","section","Preliminary Works	",,,,,
"51edac37-542e-4a0b-9ed1-7e435d2050f9","checkpoint","1.1 Submission of WMS & ITP",,,,,
"40e4501f-a1d2-5237-ac1d-f08f03a42735","note","Frequency: Prior to commencing investigation",,,,,
"5295238d-19ef-5883-90b3-0ed960105b73","note","Acceptance Criteria: Submission of this ITP & separate WMS outlining works methodology.",,,,,
"0e5520b1-9b00-59d8-818f-7f2eef336bcc","note","Reference Documents: VicRoads Spec.
 Cl.691.25",,,,,
"971a680c-0d91-5a30-bfcb-7b0e36854b85","note","Inspection / Test Method: Verify",,,,,
"168ea643-ba31-5c9c-b07d-7857957b3eb9","note","Record of conformity: Superintendent approval
 Completed ITP",,,,,
"18dfca31-f5f8-5a2f-b81d-af39aca7e65b","note","HP",,,,,
"0848698d-e415-54ee-ada9-5bef33c79483","note","Responsibility: Site Engineer/ Asphalt Supervisor / Superintendent",,,,,
"bb37a13d-6ece-4514-84bf-35153a7a6303","signoff","AUTHORITY HOLDPOINT",,,,,
"26b26b7f-3231-4e6e-ab53-de4ee8602721","checkpoint","1.2 Submission of Membrane Design",,,,,
"cb12cafd-ca4e-5bf2-a80e-5b4e57df4593","note","Frequency: Prior to commencing investigation",,,,,
"63098cc6-e0c9-510d-8b88-57df0359f03d","note","Acceptance Criteria: Ensure this membrane design has been registered and is approved by Superintendent prior to site investigation.",,,,,
"a44bb05a-5ba9-5818-b0de-5903b63b683d","note","Reference Documents: VicRoads Spec.
 Cl.691.04",,,,,
"e05a79b7-a8ed-59d3-a4c5-102d07a9146f","note","Inspection / Test Method: Correspondence of receipt of membrane design",,,,,
"0c4f962b-3330-5ad7-b606-c74341de4c73","note","Record of conformity: Superintendent approval
 Completed ITP",,,,,
"2132cd28-ac76-5ac0-9365-3c821aedcf2d","note","HP",,,,,
"8a64dd04-9d64-52ba-b7e5-b42a1eb1ba2f","note","Responsibility: Site Engineer/ Asphalt Supervisor / Superintendent",,,,,
"37c32464-d8c9-48e7-b645-2ffdaa6961cd","signoff","AUTHORITY HOLDPOINT",,,,,
"4bcbbbcd-948b-4d84-8c40-a1aee8f897f1","checkpoint","1.3 Existing Site Conditions Investigation",,,,,
"47167a0c-b656-5bcd-a343-85e6e142a3e3","note","Frequency: Prior to Construction Works",,,,,
"0a87e5dd-a7ea-5c6a-b794-17ce458cc944","note","Acceptance Criteria: Existing conditions have been verified as per approved work pack, any additional investigation deemed necessary has been undertaken",,,,,
"2c072872-ff28-5264-bf3f-0e54b9ac01ac","note","Reference Documents: Fulton Hogan Work Pack,
 VicRoads Spec. Cl.691.24",,,,,
"72dd41e6-5826-5f7e-b0c4-7fc9d83e8520","note","Inspection / Test Method: Verify",,,,,
"5af7a562-03e8-5150-9f69-aca8b5d1cdd6","note","Record of conformity: ITP Signed",,,,,
"42e842e6-eaf7-5266-8445-d39f9b09f254","note","HP*",,,,,
"72194ae2-c5dc-5f89-b388-82a75ce488c6","note","Responsibility: Site Engineer/ Asphalt Supervisor",,,,,
"026adc79-9e07-415b-b2b3-85c6b6876b3f","section","Construction Works	",,,,,
"688e8866-fd95-429d-ade5-737e61824836","checkpoint","2.1 Surface Preparation",,,,,
"55e393b2-737c-522c-a3ce-2fff13a713ff","note","Frequency: Prior to commencing membrane placement",,,,,
"36e9bb5d-eb5f-555c-b02c-7a5738748c9a","note","Acceptance Criteria: Surface being prepared shall be exposed and cleaned through approved works pack procedures. Surface to be prepared to manafacturer's requirements",,,,,
"1a28e6db-830c-546d-bfe0-0e470ed6cc9f","note","Reference Documents: Fulton Hogan Work Pack, VicRoads Spec. 691.24",,,,,
"858a4c5c-6235-5f50-abbe-78c2fa98ebb8","note","Inspection / Test Method: Visual Inspection",,,,,
"fd9e97e5-4943-5a41-99a2-b41539ff7263","note","Record of conformity: ITP Signed",,,,,
"37408d61-47c5-5d19-880f-51713a3b262d","note","WP",,,,,
"037a30da-7188-59cd-a68b-fd5694fed2ff","note","Responsibility: Site Engineer/ Asphalt Supervisor",,,,,
"47f03d57-0b5e-4141-b6f6-73c4921d404f","checkpoint","2.2 Site Inspection and Base Condition for Primer application",,,,,
"050cb4ab-8a2b-532f-8061-66a0945237da","note","Frequency: Prior to commencing membrane placement",,,,,
"241a0ad1-756c-51c0-ba0e-04e6d2c5bb9f","note","Acceptance Criteria: Surface on which membrane is to be placed is essentially dry and free from puddles and defects (holes, cracks, unstable material and edge irregularities) and loose materials.
 
 Inactive cracks of width equal to or greater than 0.20 mm shall be sealed by resin injection. Active cracks equal to or greater than 0.20 mm shall be treated by methods approved by the Superintendent - refer to ITP-003
 
 Surface is primed with Fosroc® Primer 24 and otherwise ready for membrane placement",,,,,
"7e322e56-57a3-5b11-9581-4bc90cbf0437","note","Reference Documents: VicRoads Spec. 
 Cl.407.14
 Cl.691.08
 AS2150 10.1
 AS2150 10.3
 ITP-002
 Fosroc-Primer-24-TDS",,,,,
"c368c7b5-fa90-5230-afe3-9431211a9a19","note","Inspection / Test Method: Visual Inspection",,,,,
"831d74b1-2bd8-54e8-b56e-932efb3207b7","note","Record of conformity: ITP Signed",,,,,
"a5eb4703-c73f-5180-b15e-d0a708df95ff","note","WP",,,,,
