Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
a74b5a06-67d6-4f07-9ac6-3f2505336408,checklist,Phased Installation QC (Installation Methodology),,Phased Installation QC (Installation Methodology),,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
,checkpoint-no-value,Phase commencement date,,,,
,date,Phase commencement date:,,,,
,checkpoint,Acclimatized Material (Remove from pallet and package lay out on floor),,,,
,note,x1 Picture,,,,
,checkpoint,Floor condition after uplift,,,,
,note,x1 Picture,,,,
,checkpoint,Clean grind subfloor and vac,,,,
,note,x1 Picture,,,,
,checkpoint,Apply UZIN PE460 Moisture Barriers (Trowel and roll),,,,
,note,x1 Picture,,,,
,checkpoint,Apply UZIN PE 280 Primer,,,,
,note,x1 Picture,,,,
,checkpoint-no-value,UZIN NC160 - Bag count after pour,,,,
,textbox,UZIN NC160 - Bag count after pour,,,,
,note,Client Signature,,,,
,signoff,Add Client Signature,,,,
,checkpoint,Polyvac NC160,,,,
,checkpoint,Dry lay Norament,,,,
,checkpoint,Apply Uzin 68T adhesive with CRAIN 424 Trowel ,,,,
,checkpoint,Norament Adhesive - UZIN 68T,,,,
,note,x1 Picture,,,,
,checkpoint,Heavy roll Norament during installation ,,,,
,note,x1 Picture ,,,,
,checkpoint,Heavy roll Norament after installation,,,,
,note,x1 Pictures,,,,
,checkpoint,Completed Norament installation,,,,
,note,x4 Pictures,,,,
,checkpoint,Completed Carpet Tile installation- Direct stick method,,,,
,note,x2 Pictures,,,,
,checkpoint,Transition between other floor covering level and flush DT039 & DT084,,,,
,note,x2 Pictures,,,,
,checkpoint,Phase completed with no damage?,,,,
,signoff,Please signoff / request sign off,,,,
