"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Prefab Progress"
,"Scope",,,"site qa","prefab"
,"Rows"
,,"Ground Floor","dynamic","ground floor","prefab","site qa"
,"Columns"
,,"Attach relevant documents/photos",,"set out","attach any relevant documents or photos"
,,"Panel/ Draw No:","Panel/ Draw No:","set out","attach any relevant documents or photos"
,,"Panel ID:","Panel ID:","set out","attach any relevant documents or photos"
,,"Concrete:","Concrete:","set out","attach any relevant documents or photos"
,,"Drawing Rev No: IFA","Drawing Rev No: IFA","set out","attach any relevant documents or photos"
,,"Drawing Rev No: IFC","Drawing Rev No: IFC","set out","attach any relevant documents or photos"
,,"Panel Thickness:","Panel Thickness:","set out","attach any relevant documents or photos"
,,"Length:","Length:","set out","attach any relevant documents or photos"
,,"Height:","Height:","set out","attach any relevant documents or photos"
,,"Weight","Weight","set out","attach any relevant documents or photos"
,,"U Bars Top",,"prefab","u bars top"
,,"U Bars Top - Bar Type","Bar Type","prefab","u bars top"
,,"U Bars Bottom",,"u bars bottom","prefab"
,,"U Bars Bottom - Bar Type","Bar Type","u bars bottom","prefab"
,,"Sides",,"prefab","sides"
,,"Sides - Bar Type","Bar Type","prefab","sides"
,,"Trimmer/Corner Bar Near Side",,"trimmer/ corner bar near side","prefab"
,,"Trimmer/Corner Bar Near Side - Bar Type","Bar Type","trimmer/ corner bar near side","prefab"
,,"Central",,"prefab","central"
,,"Central - Bar Type","Bar Type","prefab","central"
,,"Far Side",,"prefab","far side"
,,"Far Side - Bar Type","Bar Type","prefab","far side"
,,"Bar",,"prefab","bar"
,,"Bar - A Layer","A Layer","prefab","bar"
,,"Bar - B Layer","B Layer","prefab","bar"
,,"Bar - C Layer","C Layer","prefab","bar"
,,"Bar - D Layer","D Layer","prefab","bar"
,,"Mesh",,"prefab","mesh"
,,"Mesh - A Layer","A Layer","prefab","mesh"
,,"Mesh - B Layer","B Layer","prefab","mesh"
,,"Mesh - Mid Layer","Mid Layer","prefab","mesh"
,,"Penos",,"penos","prefab"
,,"Rebates Near",,"prefab","rebates near"
,,"Rebates Far",,"prefab","rebates far"
,,"Propoints Near",,"prefab","propoints near"
,,"Propoints Near - No Of:","No Of:","prefab","propoints near"
,,"Propoints Far",,"prefab","propoints far"
,,"Propoints Far - No Of:","No Of:","prefab","propoints far"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness","prefab"
,,"Grout Tubes - Top",,"prefab","grout tubes - top"
,,"Grout Tubes - Top - Diameter","Diameter","prefab","grout tubes - top"
,,"Grout Tubes - Top - No of Lengths","No of Lengths","prefab","grout tubes - top"
,,"Grout Tubes - Bottom",,"grout tubes - bottom","prefab"
,,"Grout Tubes - Bottom - Diameter","Diameter","grout tubes - bottom","prefab"
,,"Grout Tubes - Bottom - No of Lengths","No of Lengths","grout tubes - bottom","prefab"
,,"Spouts - Near",,"prefab","spouts - near"
,,"Spouts - Far",,"prefab","spouts - far"
,,"Structural Connections",,"prefab","structural connections"
,,"M16",,"prefab","m16"
,,"M16 - No Of.","No Of.","prefab","m16"
,,"M20",,"prefab","m20"
,,"M20 - No Of.","No Of.","prefab","m20"
,,"Cast Plate",,"prefab","cast plate"
,,"Cast Plate - No Of.","No Of.","prefab","cast plate"
,,"Correct Heights for Panel Thickness",,"correct heights for panel thickness","prefab"
,,"Slab Connections",,"prefab","slab connections"
,,"Slab Connections - Type","Type","prefab","slab connections"
,,"Slab Connections - No Of.","No Of.","prefab","slab connections"
,,"Slab Connections - Top","Top","prefab","slab connections"
,,"Slab Connections - Centre","Centre","prefab","slab connections"
,,"Slab Connections - Bottom","Bottom","prefab","slab connections"
,,"Lifters: GAL Top",,"lifters: gal top","prefab"
,,"Lifters: GAL Top - No Of.","No Of.","lifters: gal top","prefab"
,,"Lifters: GAL Top - SWL","SWL","lifters: gal top","prefab"
,,"Lifters: GAL Side",,"lifters: gal side","prefab"
,,"Lifters: GAL Side - No Of.","No Of.","lifters: gal side","prefab"
,,"Lifters: GAL Side - SWL","SWL","lifters: gal side","prefab"
,,"Lifters: GAL Face",,"lifters: gal face","prefab"
,,"Lifters: GAL Face - No Of.","No Of.","lifters: gal face","prefab"
,,"Lifters: GAL Face - SWL","SWL","lifters: gal face","prefab"
,,"Prefab Built By",,"prefab","prefab built by"

"Manufacture Progress"
,"Scope",,,"site qa","manufacture"
,"Rows"
,,"Ground Floor","dynamic","ground floor","manufacture","site qa"
,"Columns"
,,"Internal set out - Rebates",,"formwork set out","internal set out - rebates"
,,"Internal set out - Far Side Ferrules",,"formwork set out","internal set out - far side ferrules"
,,"Internal set out - Vertical Joint",,"formwork set out","internal set out - vertical joint"
,,"Internal set out - Horizontal Joint",,"formwork set out","internal set out - horizontal joint"
,,"Internal set out - Penos",,"formwork set out","internal set out - penos"
,,"Panel ID Tag fitted",,"formwork set out","panel id tag fitted"
,,"Formwork",,"formwork","pre-pour inspection"
,,"Formwork - Dimensions","Dimensions","formwork","pre-pour inspection"
,,"Formwork - Stability","Stability","formwork","pre-pour inspection"
,,"Panel edge",,"panel edge","pre-pour inspection"
,,"Panel edge - Details","Details","panel edge","pre-pour inspection"
,,"Panel edge - Penetrations","Penetrations","panel edge","pre-pour inspection"
,,"Reinforcement",,"reinforcement","pre-pour inspection"
,,"Reinforcement - Sizes","Sizes","reinforcement","pre-pour inspection"
,,"Reinforcement - Location","Location","reinforcement","pre-pour inspection"
,,"Reinforcement - Fixing","Fixing","reinforcement","pre-pour inspection"
,,"Lifters",,"lifters","pre-pour inspection"
,,"Lifters - Type","Type","lifters","pre-pour inspection"
,,"Lifters - Location","Location","lifters","pre-pour inspection"
,,"Grout Tubes",,"grout tubes","pre-pour inspection"
,,"Grout Tubes - Type","Type","grout tubes","pre-pour inspection"
,,"Grout Tubes - Location","Location","grout tubes","pre-pour inspection"
,,"Connectors",,"connectors","pre-pour inspection"
,,"Connectors - Type","Type","connectors","pre-pour inspection"
,,"Connectors - Location","Location","connectors","pre-pour inspection"
,,"Other ferrules",,"other ferrules","pre-pour inspection"
,,"Other ferrules - Type","Type","other ferrules","pre-pour inspection"
,,"Other ferrules - Location","Location","other ferrules","pre-pour inspection"
,,"Other Inserts",,"other inserts","pre-pour inspection"
,,"Other Inserts - Type","Type","other inserts","pre-pour inspection"
,,"Other Inserts - Location","Location","other inserts","pre-pour inspection"
,,"Cover Check",,"cover check","pre-pour inspection"
,,"Test",,"test","pour"
,,"Test - Date:","Date:","test","pour"
,,"Test - Time:","Time:","test","pour"
,,"Test - Air Temp:","Air Temp:","test","pour"
,,"Test - Water:","Water:","test","pour"
,,"Test - Docket No:","Docket No:","test","pour"
,,"Test - Placed By:","Placed By:","test","pour"
,,"Test - Finished By:","Finished By:","test","pour"
,,"Panel Stripped - Grout tubes cleared",,"pour","panel stripped - grout tubes cleared"
,,"Panel Stripped - Lifters cleared & clutch tested",,"pour","panel stripped - lifters cleared & clutch tested"
,,"Attach relevant documents/photos",,"attach any relevant documents or photos","removed from mould"
,,"Crane or Forklift","Crane or Forklift","attach any relevant documents or photos","removed from mould"
,,"All perimeter dimensions",,"all perimeter dimensions","as built panel inspection"
,,"Square check",,"square check","as built panel inspection"
,,"All penetration dimensions",,"all penetration dimensions","as built panel inspection"
,,"Rebates",,"rebates","as built panel inspection"
,,"Top lifters",,"top lifters","as built panel inspection"
,,"Side lifters",,"side lifters","as built panel inspection"
,,"Propoints",,"propoints","as built panel inspection"
,,"Grout tube location",,"grout tube location","as built panel inspection"
,,"Ferrules checked",,"ferrules checked","as built panel inspection"
,,"Ferrules cleared with tap & spray",,"ferrules cleared with tap & spray","as built panel inspection"
,,"All arisis rubbed smooth",,"all arisis rubbed smooth","as built panel inspection"
,,"Grout tube fill points cleared",,"grout tube fill points cleared","as built panel inspection"
,,"Panel Racked",,"panel racked","as built panel inspection"
,,"Panel Racked - Rack No.","Rack No.","panel racked","as built panel inspection"
,,"Panel Racked - Crane","Crane","panel racked","as built panel inspection"
,,"Panel Racked - Forklift","Forklift","panel racked","as built panel inspection"
,,"Completed",,"completed","as built panel inspection"

