Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Manufacture ITP,,,,,Yes,Manufacture ITP,88ffcfc4-c69d-45d8-8834-8261cec3ba09
checkpoint-group,,,section,Formwork Set Out,,,,,,,
checkpoint-status,,,checkpoint,Internal set out - Rebates,,,,,,,
checkpoint-status,,,checkpoint,Internal set out - Far Side Ferrules,,,,,,,
checkpoint-status,,,checkpoint,Internal set out - Vertical Joint,,,,,,,
checkpoint-status,,,checkpoint,Internal set out - Horizontal Joint,,,,,,,
checkpoint-status,,,checkpoint,Internal set out - Penos,,,,,,,
checkpoint-status,,,checkpoint,30x18mm Edge Rebate,,,,,,,
checkpoint-status,,,checkpoint,Exposed Aggregate Finish - Near Side,,,,,,,
checkpoint-status,,,checkpoint,Panel ID Tag fitted,,,,,,,
checkpoint-group,,,section,Pre-Pour Inspection,,,,,,,
checkpoint-status,,,checkpoint,Formwork,,,,,,,
text,e9d5c109-753e-5ccb-a607-f318584fe0cf,,textbox,Dimensions,,,,,,,
text,a97f3222-f03f-5b8b-aa18-27bdd46f5e48,,textbox,Stability,,,,,,,
checkpoint-status,,,checkpoint,Panel edge,,,,,,,
text,099b6bf3-9a00-57d8-8375-4131b867f73c,,textbox,Details,,,,,,,
text,ba5f6e50-288d-534b-a47a-11d53463ed6a,,textbox,Penetrations,,,,,,,
checkpoint-status,,,checkpoint,Reinforcement,,,,,,,
text,592e5956-be55-5011-b6ca-575871c86c10,,textbox,Sizes,,,,,,,
text,b6d2ca78-ab4d-597d-86a7-1a5aefe1a0bb,,textbox,Location,,,,,,,
text,d2e56344-3fbe-5451-ba21-1504adfeed41,,textbox,Fixing,,,,,,,
checkpoint-status,,,checkpoint,Lifters,,,,,,,
text,727785ab-6844-58ae-89c8-0ffd90cc9a9c,,textbox,Type,,,,,,,
text,cc34f94d-1541-5eb1-b7f7-b40d07545825,,textbox,Location,,,,,,,
checkpoint-status,,,checkpoint,Grout Tubes,,,,,,,
text,4044f2b5-3e06-555c-b738-886b3b9baa35,,textbox,Type,,,,,,,
text,7e75e2fc-f838-52d5-ad6a-fc236714a629,,textbox,Location,,,,,,,
checkpoint-status,,,checkpoint,Exposed Aggregate Finish - Near Side,,,,,,,
text,,,textbox,Details,,,,,,,
checkpoint-status,,,checkpoint,30x18mm Edge Rebate,,,,,,,
text,,,textbox,Details,,,,,,,
checkpoint-status,,,checkpoint,Connectors,,,,,,,
text,d8637764-b75c-56f6-a46d-01c6900b1c5b,,textbox,Type,,,,,,,
text,6b3078d4-0511-58f5-a6b3-c8cbe7a6a020,,textbox,Location,,,,,,,
checkpoint-status,,,checkpoint,Other ferrules,,,,,,,
text,a2cd6fd6-5fc6-51ec-b5f5-ad171ddf9e2d,,textbox,Type,,,,,,,
text,d526230e-38c7-5431-93c6-74c1e70bbd9c,,textbox,Location,,,,,,,
checkpoint-status,,,checkpoint,Other Inserts,,,,,,,
text,feb46203-edc7-5730-8945-6db7612bbd9d,,textbox,Type,,,,,,,
text,a2fbbc02-6f3a-5b48-928f-c766b8079d0a,,textbox,Location,,,,,,,
checkpoint-status,,,checkpoint,Cover Check,,,,,,,
checkpoint-group,,,section,Pour,,,,,,,
checkpoint-status,,,checkpoint,Test,,,,,,,
text,d0bd06f1-9141-58e2-a0e8-211238b0618e,,textbox,Date:,,,,,,,
text,e3cc437d-aefb-560b-806c-ca96c490d781,,textbox,Time:,,,,,,,
text,7be03a51-b122-5aa2-86d3-d88fe94f0db7,,textbox,Air Temp:,,,,,,,
text,79d3e916-905e-5bef-a4a4-84165559517b,,textbox,Water:,,,,,,,
text,348b6be2-d374-507e-85dd-d9d74ad14a1c,,textbox,Docket No:,,,,,,,
text,87ca6870-eda0-55b9-b43c-6389edf470ad,,textbox,Placed By:,,,,,,,
text,3a83efe2-31c6-5697-bc29-e901ef701117,,textbox,Finished By:,,,,,,,
checkpoint-status,,,checkpoint,Panel Stripped - Grout tubes cleared,,,,,,,
checkpoint-status,,,checkpoint,Panel Stripped - Lifters cleared & clutch tested,,,,,,,
checkpoint-group,,,section,Removed from mould,,,,,,,
checkpoint-status,,,checkpoint,Attach any relevant documents or photos,,,,,,,
select,08db03fe-87ba-57eb-94f3-c11a3af3d29d,,dropdown,Crane or Forklift,"Crane, Forklift",,,,,,
checkpoint-group,,,section,As Built Panel Inspection,,,,,,,
checkpoint-status,,,checkpoint,All perimeter dimensions,,,,,,,
checkpoint-status,,,checkpoint,Square check,,,,,,,
checkpoint-status,,,checkpoint,All penetration dimensions,,,,,,,
checkpoint-status,,,checkpoint,Exposed Aggregate Finish - Near Side,,,,,,,
checkpoint-status,,,checkpoint,30x18mm Edge Rebate,,,,,,,
checkpoint-status,,,checkpoint,Rebates,,,,,,,
checkpoint-status,,,checkpoint,Top lifters,,,,,,,
checkpoint-status,,,checkpoint,Side lifters,,,,,,,
checkpoint-status,,,checkpoint,Propoints,,,,,,,
checkpoint-status,,,checkpoint,Grout tube location,,,,,,,
checkpoint-status,,,checkpoint,Ferrules checked,,,,,,,
checkpoint-status,,,checkpoint,Ferrules cleared with tap & spray,,,,,,,
checkpoint-status,,,checkpoint,All arisis rubbed smooth,,,,,,,
checkpoint-status,,,checkpoint,Grout tube fill points cleared,,,,,,,
checkpoint-status,,,checkpoint,Panel Racked,,,,,,,
text,59f19a8a-e4c5-5477-8add-4471a90c3a75,,textbox,Rack No.,,,,,,,
boolean,6113537a-2870-5b7b-be7d-fbd1d8054c60,,tickbox,Crane,,,,,,,
boolean,15e7892c-2294-5a26-af67-8aa884acfb89,,tickbox,Forklift,,,,,,,
checkpoint-status,,,checkpoint,Completed,,,,,,,
holdpoint,,,signoff,Signed By,,,,,,,
