Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
ITP 006 FF&E Installation,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,FF&E Installation,grouping,FF&E Installation,,
,,Level 1,,Site QA,Level 1,FF&E Installation
,,Level 2,,Site QA,Level 2,FF&E Installation
,,Level 3,,Site QA,Level 3,FF&E Installation
,,Level 5,,Site QA,Level 5,FF&E Installation
,,Level 6,,Site QA,Level 6,FF&E Installation
,,Level 7,,Site QA,Level 7,FF&E Installation
,,Level 8,,Site QA,Level 8,FF&E Installation
,,Level 9,,Site QA,Level 9,FF&E Installation
,,Level 10,,Site QA,Level 10,FF&E Installation
,,Level 11,,Site QA,Level 11,FF&E Installation
,,Level 12,,Site QA,Level 12,FF&E Installation
,,Level 13,,Site QA,Level 13,FF&E Installation
,,Level 15,,Site QA,Level 15,FF&E Installation
,,Level 16,,Site QA,Level 16,FF&E Installation
,,Level 17,,Site QA,Level 17,FF&E Installation
,,Level 18,,Site QA,Level 18,FF&E Installation
,,Level 19,,Site QA,Level 19,FF&E Installation
,,Level 20,,Site QA,Level 20,FF&E Installation
,,Level 21,,Site QA,Level 21,FF&E Installation
,,Level 22,,Site QA,Level 22,FF&E Installation
,,Level 23,,Site QA,Level 23,FF&E Installation
,,Level 25,,Site QA,Level 25,FF&E Installation
,,Level 26,,Site QA,Level 26,FF&E Installation
,,Level 27,,Site QA,Level 27,FF&E Installation
,,Level 28,,Site QA,Level 28,FF&E Installation
,,Level 29,,Site QA,Level 29,FF&E Installation
,,Level 30,,Site QA,Level 30,FF&E Installation
,,Level 31,,Site QA,Level 31,FF&E Installation
,,Level 32,,Site QA,Level 32,FF&E Installation
,Columns,,,,,
,,Materials Inspected upon delivery,,Materials Inspected upon delivery,Materials,
,,All of FFE Products must approved by Lendlease,,All of FFE Products must approved by Lendlease,FFE Installation,
,,All of FFE products have to supported by Noggins,,All of FFE products have to supported by Noggins,FFE Installation,
,,No unreasonable gap or holes on the wall,,No unreasonable gap or holes on the wall,FFE Installation,
,,Height & location must follow the requirement,,Height and location must follow the requirement,FFE Installation,
,,FFE installation should not affect the wall finish,,FFE installation should not affect the wall finish. The wall with good patching as well,FFE Installation,
,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,FFE Installation,
