type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Courtyard Surfaces ITP,,,,,,Courtyard Surfaces ITP
section,Waterproofing,,,,,,
checkpoint,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
checkpoint,Setout & alignment as per drawing (include revision below),,,,,,
text,Drawing & revision number(s),,,,,,
checkpoint,"Area barricaded off to allow no access to balconies with signs posted/ visible to include date of application ""No access waterproofing work in progress"" 
",,,,,,
label,Attach relevant photos below,,,,,,
button,Membrane system & methodology checked off AGainst Aland standard,"Yes, No",,,,,
button,Surface preparation as per application guide,"Yes, No",,,,,
checkpoint,"Substrate clean, dry & free from dust",,,,,,
button,Ensure no high points or crevices are in the substrate,"Yes, No",,,,,
button,Ensure substrate is structurally sound & ready to receive membrane,"Yes, No",,,,,
button,"Ensure humidity, temperature & moisture are in accordance with manufacturer's recommendations prior to primer","Yes, No",,,,,
label,HOLDPOINT - Do not proceed if above has not been signed off,,,,,,
checkpoint,"Ensure all floor wastes & pipes have been primed in accordance with manufacturer's recommendations 
",,,,,,
label,(PrimeSeal MC to all surfaces at a rate of 3?4m2/Ltr ?Alternative primers Multiseal ? Primeseal SP at a rate of 5?8 m2/Ltr),,,,,,
checkpoint,"All corners, joints, gaps & cracks to be treated with a flexible polyurethane sealant resiflex FC 

",,,,,,
label,Apply selected Membrane as per datasheet & application guidelines Ensure sealant has fully cured before installing membrane,,,,,,
checkpoint,"Ensure Humidity, temperature & moisture are in accordance with manufacturer's recommendations prior to first coat",,,,,,
checkpoint,"First coat of selected Membrane to entire areas as per DURAM recommendations

",,,,,,
label,Note A total dry film thickness of min 12mm (1200 microns) in two finished coats As such at min,,,,,,
label,Wet Film Thickness of min 075mm (750 microns) per coat is required ? Apply membrane at a coverage of 075 ? 1 Ltr / m2 per coat,,,,,,
button,Allowing the membrane coat to dry min 12 hours check the tackiness before applying next coat,"Yes, No",,,,,
button,"Ensure humidity, temperature & moisture are in accordance with manufacturer's recommendations prior to second coat","Yes, No",,,,,
checkpoint,"Second coat of selected Membrane to entire areas as per DURAM recommendations

",,,,,,
label,Note ? a total dry film thickness of min 12mm (1200 microns) in two finished coats As such at min,,,,,,
label,Wet Film Thickness of min 075mm (750 microns) per coat is required ? Apply membrane at a coverage of 075 ? 1 Ltr / m2 per coat,,,,,,
button,"The membrane is to be applied in a minimum of 2 coats at a total coverage of 12 to 2 litres per m2 or relevant product TDS 12 to 2 litres per m2 or relevant product TDS
","Yes, No",,,,,
button,Allow 2nd coat of Multithane UV min 12 hours but no longer than 24 hours before installing Multithane ATC top coat,"Yes, No",,,,,
button,"Ensure humidity, temperature & moisture are in accordance with manufacturer's recommendations prior to final coat","Yes, No",,,,,
checkpoint,Apply final coat of Multithane ATC at a coverage rate of 3 ? 4 m2/ltr,,,,,,
checkpoint,Carry out dry film thickness test using positector coating thickness inspection instrument,,,,,,
checkpoint,Final sign off - All general waterproofing work completed as per the above ITP,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
section,Surface Finish & Sign Off,,,,,,
checkpoint,Wastes installed correctly to specification (Correct height / level/ location),,,,,,
bool,Waterproofer pushes sponge down 100mm and finishes his membrane & flood test,,,,,,
bool,Waterproofer removes sponge and releases water and puts the sponge back in ensuring there are no debris left in the pipe,,,,,,
bool,Aland cleans and removes the sponge,,,,,,
checkpoint,Waterproofing membrane completed and ready for Pebble Washed Aggregate topper,,,,,,
checkpoint,Pebble surface installed to specification(s) - Correct level and finish,,,,,,
label,Attach photos /comments below,,,,,,
checkpoint,Final Sign Off - All courtyard works completed to specification and as per above ITP,,,,,,
label,HOLDPOINT - Once all above items have been signed off work may proceed,,,,,,
