Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Balconies & Podiums Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Ground Floor - Podium,grouping,Ground Floor - Podium,,,
,,Planter Boxes,expanded,Planter Boxes,Podium,Ground Floor,Site QA
,,Garbage Room,expanded,Garbage Room,Podium,Ground Floor,Site QA
,,Balconies,expanded,Balconies,Podium,Ground Floor,Site QA
,,Level 1,grouping,Level 1,,,
,,Unit 101 - Balcony,expanded,Balcony,Unit 101,Level 1,Site QA
,,Unit 102 - Balcony,expanded,Balcony,Unit 102,Level 1,Site QA
,,Unit 103 - Balcony,expanded,Balcony,Unit 103,Level 1,Site QA
,,Unit 104 - Balcony,expanded,Balcony,Unit 104,Level 1,Site QA
,,Unit 105 - Balcony,expanded,Balcony,Unit 105,Level 1,Site QA
,,Unit 106 - Balcony,expanded,Balcony,Unit 106,Level 1,Site QA
,,Unit 107 - Balcony,expanded,Balcony,Unit 107,Level 1,Site QA
,,Unit 108 - Balcony,expanded,Balcony,Unit 108,Level 1,Site QA
,,Exposed Area / Corridor,expanded,Exposed Area / Corridor,Level 1,Site QA,
,,Level 1,grouping,Level 1,,,
,,Unit 101 - Balcony,expanded,Balcony,Unit 101,Level 1,Site QA
,,Unit 102 - Balcony,expanded,Balcony,Unit 102,Level 1,Site QA
,,Unit 103 - Balcony,expanded,Balcony,Unit 103,Level 1,Site QA
,,Unit 104 - Balcony,expanded,Balcony,Unit 104,Level 1,Site QA
,,Unit 105 - Balcony,expanded,Balcony,Unit 105,Level 1,Site QA
,,Unit 106 - Balcony,expanded,Balcony,Unit 106,Level 1,Site QA
,,Unit 107 - Balcony,expanded,Balcony,Unit 107,Level 1,Site QA
,,Unit 108 - Balcony,expanded,Balcony,Unit 108,Level 1,Site QA
,,Exposed Area / Corridor,expanded,Exposed Area / Corridor,Level 1,Site QA,
,,Level 2,grouping,Level 2,,,
,,Unit 201 - Balcony,expanded,Balcony,Unit 201,Level 2,Site QA
,,Unit 202 - Balcony,expanded,Balcony,Unit 202,Level 2,Site QA
,,Unit 203 - Balcony,expanded,Balcony,Unit 203,Level 2,Site QA
,,Unit 204 - Balcony,expanded,Balcony,Unit 204,Level 2,Site QA
,,Unit 205 - Balcony,expanded,Balcony,Unit 205,Level 2,Site QA
,,Unit 206 - Balcony,expanded,Balcony,Unit 206,Level 2,Site QA
,,Unit 207 - Balcony,expanded,Balcony,Unit 207,Level 2,Site QA
,,Unit 208 - Balcony,expanded,Balcony,Unit 208,Level 2,Site QA
,,Exposed Area / Corridor,expanded,Exposed Area / Corridor,Level 2,Site QA,
,,Level 3,grouping,Level 3,,,
,,Unit 301 - Balcony,expanded,Balcony,Unit 301,Level 3,Site QA
,,Unit 302 - Balcony,expanded,Balcony,Unit 302,Level 3,Site QA
,,Unit 303 - Balcony,expanded,Balcony,Unit 303,Level 3,Site QA
,,Unit 304 - Balcony,expanded,Balcony,Unit 304,Level 3,Site QA
,,Unit 305 - Balcony,expanded,Balcony,Unit 305,Level 3,Site QA
,,Unit 306 - Balcony,expanded,Balcony,Unit 306,Level 3,Site QA
,,Unit 307 - Balcony,expanded,Balcony,Unit 307,Level 3,Site QA
,,Exposed Area / Corridor,expanded,Exposed Area / Corridor,Level 3,Site QA,
,,Level 4,grouping,Level 4,,,
,,Unit 401 - Balcony,expanded,Balcony,Unit 401,Level 4,Site QA
,,Unit 402 - Balcony,expanded,Balcony,Unit 402,Level 4,Site QA
,,Unit 403 - Balcony,expanded,Balcony,Unit 403,Level 4,Site QA
,,Unit 404 - Balcony,expanded,Balcony,Unit 404,Level 4,Site QA
,,Unit 405 - Balcony,expanded,Balcony,Unit 405,Level 4,Site QA
,,Unit 406 - Balcony,expanded,Balcony,Unit 406,Level 4,Site QA
,,Exposed Area / Corridor,expanded,Exposed Area / Corridor,Level 4,Site QA,
,,Level 5,grouping,Level 5,,,
,,Unit 501 - Balcony,expanded,Balcony,Unit 501,Level 5,Site QA
,,Unit 502 - Balcony,expanded,Balcony,Unit 502,Level 5,Site QA
,,Unit 503 - Balcony,expanded,Balcony,Unit 503,Level 5,Site QA
,,Unit 504 - Balcony,expanded,Balcony,Unit 504,Level 5,Site QA
,,Exposed Area - Corridor,expanded,Corridor,Level 5,Site QA,
,,Exposed Area - Ballast Area,expanded,Ballast Area,Level 5,Site QA,
,,Level 6,grouping,Level 6,,,
,,Unit 601 - Balcony,expanded,Balcony,Unit 601,Level 6,Site QA
,,Unit 602 - Balcony,expanded,Balcony,Unit 602,Level 6,Site QA
,,Unit 603 - Balcony,expanded,Balcony,Unit 603,Level 6,Site QA
,,Unit 604 - Balcony,expanded,Balcony,Unit 604,Level 6,Site QA
,,Exposed Area - Corridor,expanded,Corridor,Level 6,Site QA,
,,Exposed Area - Ballast Area,expanded,Ballast Area,Level 6,Site QA,
,,Level 7,grouping,Level 7,,,
,,Unit 701 - Balcony,expanded,Balcony,Unit 701,Level 7,Site QA
,,Unit 702 - Balcony,expanded,Balcony,Unit 702,Level 7,Site QA
,,Unit 703 - Balcony,expanded,Balcony,Unit 703,Level 7,Site QA
,,Unit 704 - Balcony,expanded,Balcony,Unit 704,Level 7,Site QA
,,Exposed Area - Corridor,expanded,Corridor,Level 7,Site QA,
,,Exposed Area - Ballast Area,expanded,Ballast Area,Level 7,Site QA,
,,Roof,grouping,Roof,,,
,,Planter Box,expanded,Planter Box,Roof,Site QA,
,Columns,,,,,,
,,Inspection of all materials for damage & compliance,,Inspection of all materials for damage and compliance with appropriate specifications,,,
,,Manufacturers Install Guide,,"Manufacturers Install Guide - Balcony substate was in good condition with adequate falls to wastes measured with a laser / spirit level, any large holes patched, high points mechanically taken down, ensuring a hob around perimeter to allow area to be tanked",,,
,,Overflows are to be drilled prior to starting & pipe installed,,Overflows are too be drilled prior to starting and a pipe installed.,,,
,,Substate moisture content less than 4.5%,,Substate moisture content less than 4.5%,,,
,,Puddle Flange glued & installed prior to membrane installation,,"Puddle Flange was glued and installed prior to membrane installation, all puddle flanges installed were set down from the FFL of the shower floor to allow fall and prevent lipping",,,
