Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,CRL-ITR-005 - Fan Coil Units,,,,,Yes,CRL-ITR-005 - Fan Coil Units,3b5b0c67-e589-4a84-956a-4494334b5791
checkpoint-group,,,section,Unit First Fix QA,,,,,,,
checkpoint-status,,,checkpoint,Pre-check equipment for damage prior to installation,,,,,,,
checkpoint-status,,,checkpoint,Correct Unit Installed,,,,,,,
text,5780ca31-f3d9-5da1-93a9-fed4e088671d,,textbox,Model Number,,,,,,,
text,56a403de-3c21-5146-8dc1-760a7c0233df,,textbox,Serial Number,,,,,,,
checkpoint-status,,,checkpoint,u/s of Unit at correct height,,,,,,,
checkpoint-status,,,checkpoint,Correct mountings / springs installed and unit confirmed level.,,,,,,,
checkpoint-group,,,section,Unit Second Fix QA,,,,,,,
checkpoint-status,,,checkpoint,Unit Plenum Boxes to be installed,,,,,,,
checkpoint-status,,,checkpoint,Filters installed & clearence checked,,,,,,,
checkpoint-status,,,checkpoint,Seismic Bracing Installed,,,,,,,
text,b79803cf-20ec-51a6-b48a-e69813f016e7,,textbox,Drawing Reference Number,,,,,,,
checkpoint-status,,,checkpoint,P - trap installed if required,,,,,,,
checkpoint-status,,,checkpoint,Driptray installed if required,,,,,,,
checkpoint-status,,,checkpoint,Condensate Drains installed,,,,,,,
checkpoint-status,,,checkpoint,Plug low points and tundish and fill the line. Check water level has not dropped after 30 minutes. Test water flow,,,,,,,
checkpoint-status,,,checkpoint,Label to be installed,,,,,,,
checkpoint-group,,,section,E4M QA,,,,,,,
checkpoint-status,,,checkpoint,Electrical Isolators installed in correct location,,,,,,,
checkpoint-status,,,checkpoint,Units Terminated,,,,,,,
checkpoint-status,,,checkpoint,Units Tested and Running,,,,,,,
checkpoint-status,,,checkpoint,Location,,,,,,,
text,39023323-224f-574c-80c3-08277ee49e77,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Level,,,,,,,
text,b1682822-bfd5-5ac1-8bf9-4d5e20f8319b,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Room Number,,,,,,,
text,61fc48a7-19b6-5898-b4d3-d48c3c440de8,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,BIM Tag ID #,,,,,,,
text,3da1d5a7-08f8-5e28-9c1d-c46d1747d376,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Asset #,,,,,,,
text,05c01c8f-1912-54b3-a6b8-96f4165fcf32,,textbox,Add details,,,,,,,
checkpoint-status,,,checkpoint,Serial #,,,,,,,
text,2e924921-1903-5240-b4dd-0ca9b4a763ee,,textbox,Add details,,,,,,,
