type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,PVC Membrane,,,,,,,
section,Details,,,,,,,
checkpoint,Substrate preparation,,,,,,,
label,"All substrates must be structurally sound, dry, solid, and stable. Any laitance, dust, grease, oil, paint, release agent or curing compounds present on the surface of the above listed substrates that may inhibit bond must be mechanically removed. The substrates should then be cleaned and prepared in accordance with the relevant standards",,,,,,,
checkpoint,Products being used,,,,,,,
label,List products being used ,,,,,,,
checkpoint,Application of Geofabric to substrate,,,,,,,
checkpoint,Application of PVC Sheet Membrane,,,,,,,
checkpoint,PVC Sheet Membrane Detailing as required,,,,,,,
checkpoint,Test 1 Probe Test Pass/Fail,,,,,,,
checkpoint,Test 2 Air Test Pass/Fail (if double seam weld is done otherwise revert to test 1),,,,,,,
checkpoint,"Final Walk over and inspection by main contractor, Supplier and Applicator if Applicable",,,,,,,
,,,,,,,,
checklist,Hydrophilic Waterstop,,,,,,,
section,Details,,,,,,,
checkpoint,Substrate preparation,,,,,,,
checkpoint,"Substrate inspected and accepted. Substrate must be clean, smooth, dry and free from dust or contaminants. All sharp points and loose material to be removed. ",,,,,,,
checkpoint,Products being used,,,,,,,
label,List products being used ,,,,,,,
checkpoint,Application of Hydrophilic Waterstop ,,,,,,,
checkpoint,"Final Walk over and inspection by main contractor, Supplier and Applicator if Applicable",,,,,,,
