type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,B08 - First Fix,,,,,,B08 - First Fix
checkpoint,Hot water supply lines run the shortest,,,,,,
checkpoint,Specified Waste pipework is Acoustic lagged and acceptable,,,,,,
checkpoint,Penetrations through fire cells are fire protected,,,,,,
checkpoint,"All joist Brackets or Reinforcement installed, if required",,,,,,
checkpoint,"Nog's and fixings are installed for water closet, shower, hot water cylinder and etc.",,,,,,
checkpoint,Penetrations through building paper are trade sealed,,,,,,
checkpoint,Hot Water Ring main is thermally lagged,,,,,,
checkpoint,All Pipework clipped neatly and tidy,,,,,,
checkpoint,All pipework secured/ siliconed,,,,,,
checkpoint,Floor Waste Gully Flange is recessed into flooring and installed,,,,,,
checkpoint,Water tested to 1500kpa and loop not effect lining,,,,,,
checkpoint,Checked for drips on water and waste piping,,,,,,
checkpoint,Soil and waste piping hydrostatic test ( Flood test ),,,,,,
checkpoint,Test plug & Gauge removed from pipe system,,,,,,
checkpoint,Fire penetration Schedule is completed,,,,,,
checkpoint,Flange and all through installed pipework flood tested ,,,,,,
checkpoint,Plumbing First Fix complete and acceptable and area clean and tidy for next trade,,,,,,
,,,,,,,
checklist,B08 - Second Fix,,,,,,B08 - Second Fix
section,Preinstall QA,,,,,,
checkpoint,Permission to begin work obtained,,,,,,
checkpoint,Drawings correct issue and construction set,,,,,,
Checkpoint,Area is left clean and tidy and work can begin,,,,,,
section,Second fix QA,,,,,,
Checkpoint,Fit-off materials match schedule or drawings,,,,,,
Checkpoint,Setouts/min clearances as per specification,,,,,,
Checkpoint,Water pipework maintained test throughout,,,,,,
Checkpoint,No debris in floor wastes or subs,,,,,,
Checkpoint,Hot water cylinder tempered to required outlet temp,,,,,,
Checkpoint,Flanges installed on all pipework  to vermin proof,,,,,,
Checkpoint,All soil pipes are connected to  sanitary sewer,,,,,,
Checkpoint,"No crossovers, hot on left and cold on right",,,,,,
Checkpoint,All fixtures are siliconed down and splash sealed,,,,,,
Checkpoint,Shower hoses are fitted with non returns,,,,,,
Checkpoint,Area is left clean and tidy,,,,,,
Checkpoint,Work is 100% competed to required specifications,,,,,,
holdpoint,Raise remedial/Request signoff,,,,,,
