Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,DSB-L15,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L15,AE-ITCX-015 - Mandatory testing
,,DSB-L19,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L19,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,Distribution board/T.O.B/Meter panel/Main Switchboard,,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Meter Panel Info,Meter Panel Info,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Drawing & Revision #,Drawing & Revision #,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Distribution Board - Circuit No.,,Distribution Board - Circuit No.,,,,
,,Type (1),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (1),Other (Specify here),Distribution Board - Circuit No.,,,,
,,Type (2),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (2),Other (Specify here),Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA,RCD/RCBO mA,Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Rating in (A),Rating in (A),Distribution Board - Circuit No.,,,,
,,Rating in (A) - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Cable size (mm2),Cable size (mm2),Distribution Board - Circuit No.,,,,
,,Phase Qty,Phase Qty,Distribution Board - Circuit No.,,,,
,,Visual Inspection,,Visual Inspection,,,,
,,Earth Continuity,,Earth Continuity,,,,
,,Polarity,,Polarity,,,,
,,Earth loop impedance,,Earth loop impedance,,,,
,,Correct circuit connections,,Correct circuit connections,,,,
,,L1 - N (Measurement) >1M? is a Pass,,L1 - N (Measurement) >1M? is a Pass,,,,
,,L1 - E (Measurement) >1M? is a Pass,,L1 - E (Measurement) >1M? is a Pass,,,,
,,N - E (Measurement MEN disconnected) >1M? is a Pass,,N - E (Measurement MEN disconnected) >1M? is a Pass,,,,
,,RCD Testing,,RCD Testing,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,,,,,,,
AE-ITCX-015 - Mandatory testing (House/Common area - L23-L30),,,,,,,,
,Scope,,,Appselec - Site QA,House/Common area,,,
,Rows,,,,,,,
,,DSB-L23,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L23,AE-ITCX-015 - Mandatory testing
,,DSB-L26,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L26,AE-ITCX-015 - Mandatory testing
,,DSB-L30,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L30,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,Distribution board/T.O.B/Meter panel/Main Switchboard,,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Meter Panel Info,Meter Panel Info,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Drawing & Revision #,Drawing & Revision #,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Distribution Board - Circuit No.,,Distribution Board - Circuit No.,,,,
,,Type (1),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (1),Other (Specify here),Distribution Board - Circuit No.,,,,
,,Type (2),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (2),Other (Specify here),Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA,RCD/RCBO mA,Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Rating in (A),Rating in (A),Distribution Board - Circuit No.,,,,
,,Rating in (A) - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Cable size (mm2),Cable size (mm2),Distribution Board - Circuit No.,,,,
,,Phase Qty,Phase Qty,Distribution Board - Circuit No.,,,,
,,Visual Inspection,,Visual Inspection,,,,
,,Earth Continuity,,Earth Continuity,,,,
,,Polarity,,Polarity,,,,
,,Earth loop impedance,,Earth loop impedance,,,,
,,Correct circuit connections,,Correct circuit connections,,,,
,,L1 - N (Measurement) >1M? is a Pass,,L1 - N (Measurement) >1M? is a Pass,,,,
,,L1 - E (Measurement) >1M? is a Pass,,L1 - E (Measurement) >1M? is a Pass,,,,
,,N - E (Measurement MEN disconnected) >1M? is a Pass,,N - E (Measurement MEN disconnected) >1M? is a Pass,,,,
,,RCD Testing,,RCD Testing,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,,,,,,,
AE-ITCX-015 - Mandatory testing (House/Common area - L33-L43),,,,,,,,
,Scope,,,Appselec - Site QA,House/Common area,,,
,Rows,,,,,,,
,,DSB-L33,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L33,AE-ITCX-015 - Mandatory testing
,,DSB-L37,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L37,AE-ITCX-015 - Mandatory testing
,,DSB-L41,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L41,AE-ITCX-015 - Mandatory testing
,,DSB-L43 ,dynamic,Appselec - Site QA,House/Common area,Distribution boards and sub-circuits,DSB-L43 ,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,Distribution board/T.O.B/Meter panel/Main Switchboard,,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Meter Panel Info,Meter Panel Info,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Drawing & Revision #,Drawing & Revision #,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Distribution Board - Circuit No.,,Distribution Board - Circuit No.,,,,
,,Type (1),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (1),Other (Specify here),Distribution Board - Circuit No.,,,,
,,Type (2),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (2),Other (Specify here),Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA,RCD/RCBO mA,Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Rating in (A),Rating in (A),Distribution Board - Circuit No.,,,,
,,Rating in (A) - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Cable size (mm2),Cable size (mm2),Distribution Board - Circuit No.,,,,
,,Phase Qty,Phase Qty,Distribution Board - Circuit No.,,,,
,,Visual Inspection,,Visual Inspection,,,,
,,Earth Continuity,,Earth Continuity,,,,
,,Polarity,,Polarity,,,,
,,Earth loop impedance,,Earth loop impedance,,,,
,,Correct circuit connections,,Correct circuit connections,,,,
,,L1 - N (Measurement) >1M? is a Pass,,L1 - N (Measurement) >1M? is a Pass,,,,
,,L1 - E (Measurement) >1M? is a Pass,,L1 - E (Measurement) >1M? is a Pass,,,,
,,N - E (Measurement MEN disconnected) >1M? is a Pass,,N - E (Measurement MEN disconnected) >1M? is a Pass,,,,
,,RCD Testing,,RCD Testing,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,,,,,,,
AE-ITCX-015 - Mandatory testing (Mains Reticulation),,,,,,,,
,Scope,,,Appselec - Site QA,Mains Reticulation,,,
,Rows,,,,,,,
,,Mains Reticulation,grouping,Mains Reticulation,,,,
,,Consumer Mains Installation - MSB,,Appselec - Site QA,Mains Reticulation,Consumer Mains Installation,MSB,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 1 - CONSUMER MAINS,,Appselec - Site QA,Mains Reticulation,Submain Installation,1 - CONSUMER MAINS,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 2- FIRE PUMP,,Appselec - Site QA,Mains Reticulation,Submain Installation,2- FIRE PUMP,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 5 - LIFT DB,,Appselec - Site QA,Mains Reticulation,Submain Installation,5 - LIFT DB,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 7 - MSSB-2,,Appselec - Site QA,Mains Reticulation,Submain Installation,7 - MSSB-2,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 11 - MSSB-3,,Appselec - Site QA,Mains Reticulation,Submain Installation,11 - MSSB-3,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 12 - MSSB-4,,Appselec - Site QA,Mains Reticulation,Submain Installation,12 - MSSB-4,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 13 - DSB-B,,Appselec - Site QA,Mains Reticulation,Submain Installation,13 - DSB-B,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 14 - DSB-G,,Appselec - Site QA,Mains Reticulation,Submain Installation,14 - DSB-G,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,16 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,16.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 16.2 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,16.2 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 17 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,17 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 18 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,18 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 18.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,18.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19 - House Riser,,Appselec - Site QA,Mains Reticulation,Submain Installation,19 - House Riser,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.1 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.1 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.2 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.2 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.3 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.3 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.4 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.4 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 19.5 - House DB tails,,Appselec - Site QA,Mains Reticulation,Submain Installation,19.5 - House DB tails,AE-ITCX-015 - Mandatory testing
,,Submain Installation - 24 - RISING EARTH,,Appselec - Site QA,Mains Reticulation,Submain Installation,24 - RISING EARTH,AE-ITCX-015 - Mandatory testing
,Columns,,,,,,,
,,Distribution board/T.O.B/Meter panel/Main Switchboard,,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Meter Panel Info,Meter Panel Info,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Drawing & Revision #,Drawing & Revision #,Distribution board/T.O.B/Meter panel/Main Switchboard,,,,
,,Distribution Board - Circuit No.,,Distribution Board - Circuit No.,,,,
,,Type (1),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (1),Other (Specify here),Distribution Board - Circuit No.,,,,
,,Type (2),Type,Distribution Board - Circuit No.,,,,
,,Type - Other (2),Other (Specify here),Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA,RCD/RCBO mA,Distribution Board - Circuit No.,,,,
,,RCD/RCBO mA - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Rating in (A),Rating in (A),Distribution Board - Circuit No.,,,,
,,Rating in (A) - Other,Other (Specify here),Distribution Board - Circuit No.,,,,
,,Cable size (mm2),Cable size (mm2),Distribution Board - Circuit No.,,,,
,,Phase Qty,Phase Qty,Distribution Board - Circuit No.,,,,
,,Visual Inspection,,Visual Inspection,,,,
,,Earth Continuity,,Earth Continuity,,,,
,,Polarity,,Polarity,,,,
,,Earth loop impedance,,Earth loop impedance,,,,
,,Correct circuit connections,,Correct circuit connections,,,,
,,L1 - N (Measurement) >1M? is a Pass,,L1 - N (Measurement) >1M? is a Pass,,,,
,,L1 - E (Measurement) >1M? is a Pass,,L1 - E (Measurement) >1M? is a Pass,,,,
,,N - E (Measurement MEN disconnected) >1M? is a Pass,,N - E (Measurement MEN disconnected) >1M? is a Pass,,,,
,,RCD Testing,,RCD Testing,,,,
,,Commissioning Completed to spec./drawings,,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician,Name of A-Grade Electrician,Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
,,Name of A-Grade Electrician - Other,Other (Specify here),Commissioning Completed to specification/drawings - Area left clean & tidy,,,,
