Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,AES-NZ1005-STE-ITP-PMT-0030 - EV Charging,,AES-NZ1005-STE-ITP-PMT-0030 - EV Charging,,357f9828-73fa-4c9d-983d-86b8818fba01
,section,MATERIAL COMPLIANCE,,,,
,checkpoint,RDM & Consent Approval,,,,
272403e8-92f6-58dd-9caf-79f43c5c0f5c,note,Resp. - CPB,,,,
939fc292-472b-5c2d-a34f-1b09a139c44e,note,Referenced Documentation - RDM Tracker Consent Tracker,,,,
73f5ce68-0453-577e-adfa-2c1bec1fc73f,note,Conformance Criteria - RDM approval tracker Consent approval tracker,,,,
3daa43cd-c58a-5548-b888-e05b5f62d85e,note,Method - DR,,,,
3ff70af4-8974-5a05-8556-33bcda3b5468,note,Frequency - By Building/ Site Wide,,,,
4b3fd940-9c9d-5bcc-9fc8-00e699bb0aa5,note,WP - AES,,,,
49676dd2-93ab-5a1f-97cb-d4be11042f3b,note,Records - Receipt of Approval by Client,,,,
,checkpoint,General,,,,
f24b961b-f67d-5da0-bb3b-8305b0cfc7d5,note,Resp. - SE,,,,
795be779-6ecc-5313-85fe-e48453dfc54f,note,Referenced Documentation - NZT5007-STE-ESSP-0001,,,,
e69b5f3c-a53f-5323-ae44-d5fdca8a3bb6,note,"Conformance Criteria - For all materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,
a82c5734-503e-5960-9790-88515c560e66,note,• Specifications & QA Documents Approved,,,,
631dbcc2-1fd8-5af1-9b3e-1c6c64c7614d,note,• Drawings are confirmed.,,,,
35e5aba0-0adb-5d16-a54d-2cca261c4b41,note,• Equipment fit for purpose,,,,
b382fe73-3539-5b51-be25-1ccf8df02add,note,Method - DR,,,,
78cdd6f2-48be-598c-9db4-e1e906f9d86d,note,Frequency - Each material,,,,
9c07482f-f395-554f-b660-9f6ffc33c7fe,note,WP - CPB,,,,
b1cf891d-f41e-5d48-b656-1abe4d87c055,note,Records - Aconex approval,,,,
8caf5e90-95e7-5961-91ad-2a3964e78c70,note,• Incoming Inspection Checklists,,,,
4cbf6a37-7af8-52a5-9b51-b5dc96dfc5da,note,• Drawing Register,,,,
,signoff,Request Signoff/ Raise Remedial,,,,
,section,MSB 3 Installation,,,,
,checkpoint,Factory acceptance tests,,,,
427725b0-8c3b-52d1-a210-996a7b91264e,note,Resp. - SUP,,,,
88cc0e98-df11-5712-a49f-b40b183bd6fd,note,Referenced Documentation - AS/NZS 3000:2007,,,,
4b7c632f-eb6d-5035-a573-343bec3526db,note,Conformance Criteria - Confirm FATs complete,,,,
b7d5acf1-fc2d-5419-8927-b9127d123794,note,Method - DR,,,,
8e31ea2d-e4bf-5363-a695-95964162b704,note,Frequency - Once,,,,
2ea64359-c7e4-5282-ab5f-764683e44bf6,note,"WP - AES, CPB",,,,
79785b13-000c-5b51-98f4-3cb0c17d21ea,note,Records - Check Sheet + CMR,,,,
,checkpoint,Location,,,,
