"Warnings","Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"","4a52b449-b2ef-4efa-a22c-629cbfc0b075","checklist-flat"," Natural Gas Gastight Air Pressure Test - Test 1 @ 105kPa ",""," Natural Gas Gastight Air Pressure Test - Test 1 @ 105kPa ",1,"72047f19-801d-47f6-a8ea-a16f7d9541f5"
"","85932b8a-13ea-4bb1-919c-75c9055bab99","checkpoint","Ensure the system is disconnected at the meter or from the cylinder",,,,
"","5860c311-3e59-46c9-a942-d5753d75b0c6","checkpoint","Ensure all open ends are capped or plugged.",,,,
"","e71a8469-91bc-4d6d-8ab3-8fe1dd2ec686","checkpoint","Ensure all gas appliances are isolated.",,,,
"","95765c47-4bc5-5198-8aad-1b95cb4f442d","textbox","Connect a suitable test instrument. Serial No",,,,
"","737a4c73-33f1-4e29-bc20-e7ec43eaf7ac","checkpoint","Raise pressure to 1.5 times the operating pressure to 105 kPa",,,,
"","a1dfea33-f26d-4b2c-8a53-f2a20f1090eb","checkpoint","Isolate the pressure source and allow suitable period 2 minutes for the temperature of the testing medium within the consumer piping to stabilise.",,,,
"","b1237850-eac6-57c0-9496-50e700a2ca25","textbox","Measure the loss of pressure during the test period of 10 minutes",,,,
"","eb22352d-0d49-4168-9f13-d1a55068a4d8","checkpoint","If no pressure loss during the 10 minute period the pipework can be considered gastight. ",,,,
"","13782acb-c02a-4d81-8561-619a2bf64f88","signoff","Request Signoff/ Raise Remedial",,,,

"","9ed59ce6-b523-4a22-9240-6d8641c687d3","checklist-flat"," Natural Gas Gastight Air Pressure Test - Test 2 @ 315kPa ",""," Natural Gas Gastight Air Pressure Test - Test 2 @ 315kPa ",1,"17246dbb-fdeb-4b41-b034-77013a4e8448"
"","95a8e075-6cb0-4a8c-b66d-197662dcead4","checkpoint","Ensure the system is disconnected at the meter or from the cylinder",,,,
"","71c204e8-4089-4364-924d-ba55ba0d3746","checkpoint","Ensure all open ends are capped or plugged.",,,,
"","10197af8-29a3-4641-9991-36aa7a8b84c1","checkpoint","Ensure all gas appliances are isolated.",,,,
"","0dfd952f-ee02-5cf2-8ea1-2f9467639463","textbox","Connect a suitable test instrument. Serial No...... ","text ",,,
