type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,CHK-009-CIV-FRMS-RSS Walls-Fill Placement,,,,,,CHK-009-CIV-FRMS-RSS Walls-Fill Placement Rev 0,
section,Details,,,,,,,
checkpoint-no-status,Referenced Documentation,,,,,,,
label,Document Title: CHK-009-CIV-FRMS-RSS Walls-Fill Placement,,,,,,,
label,Checklist Description: RSS Walls-Fill Placement,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): CIV,,,,,,,
label,Revision Number: 0,,,,,,,
label,Revision Date: 03/06/2024,,,,,,,
label,ITP created by: Kamel ALHOBAKI,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,
checkpoint,1 - Soil reinforcement-Straps,,,,,,,
label,"Reference - VR682.08, VR682.17 IFC Drawings",,,,,,,
label,Acceptance Criteria - Reinforcing elements shall be placed on top of the compacted fill material and connected to the wall panels. ,,,,,,,
label,"○ Any twists, kinks, sags or deviations in the reinforcing elements shall be removed prior to the placement of fill material on the reinforcing.",,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each strap,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2 - Soil reinforcement-Straps,,,,,,,
label,Reference - Installation manual,,,,,,,
label,Acceptance Criteria - Correct number of reinforcing element shall be attached to each panel/wire facing units,,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each panel/wire facing unit,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,3 - Pre-cast Panel Soil reinforcements-Bolts Connections,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,○ Schedule of lengths:,,,,,,,
label, — MRP-103-C-RFL-DRG-35-RBK-CSW-1303 to 1604,,,,,,,
label,○ Connections arrangement:,,,,,,,
label, — MRP-103-C-RFL-DRG-35-RBK-CSW-2002 to 2003,,,,,,,
label,Acceptance Criteria - Grid Strips are to be installed at the back of each panel in correct length and to the correct anchors at the back of each panel,,,,,,,
label,○ Finger tight nut or use a wrench so thread emerges from top of nut,,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each Fill Layer,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,4 - Wire Wall Soil reinforcements-Connections,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,○ Schedule of lengths & Connections arrangement:,,,,,,,
label, — MRP-103-C-RFL-DRG-35-RBK-CSW-1901 to 1903,,,,,,,
label,Acceptance Criteria - Grid Strips are to be installed to the wire facing units in correct length and to the correct locations based on the number of grid-strips. ,,,,,,,
label,○ The first layer of grid-strips are to be ziptied or connected via hog rings to the facing units.,,,,,,,
label,Method - Visual,,,,,,,
label,Frequency - Each Fill Layer,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/PE,,,,,,,
label,Verifying Documents - This Checklist,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,5 - Soil reinforcements-Plan arrangement,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,○ Arrangements: ,,,,,,,
label, — MRP-103-C-RFL-DRG-35-RBK-CSW-1101 to 1105,,,,,,,
