type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,561482-ITP-001 - Switchboard Delivery and Electrical Installation,itp,,,,,561482-ITP-001 - Switchboard Delivery and Electrical Installation,
section,SECTION 3 – RECEIVING INSPECTIONS,,,,,,,
checkpoint,3.1 - Inspection of Switchboard Cabinet Pieces prior to delivery to site,,,,,,,
label,Inspection Point: Quality Control Activity - Check overall condition. check connections for internal electrical components,,,,,,,
label,Acceptance Criteria - Visual check and report any defects or areas of concern,,,,,,,
label,Verifying Document - Email or NTE to report,,,,,,,
label,Frequency - Once,,,,,,,
label,"Inspection Type (Visual, other) - Visual + Photograph",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By - IP/B,,,,,,,
checkpoint,3.2 - Delivery of Switchboard materials to site,,,,,,,
label,Inspection Point: Quality Control Activity - Check and verify that the switchboard materials have been delivered damage free,,,,,,,
label,Acceptance Criteria - materials are damage free,,,,,,,
label,Verifying Document - Material Delivery Docket,,,,,,,
label,Frequency - Once,,,,,,,
label,"Inspection Type (Visual, other) - Visual + inspection",,,,,,,
label,Inspection: Key - C,,,,,,,
label,Inspection: By - IP,,,,,,,
section,SECTION 4 – IN-PROCESS INSPECTIONS,,,,,,,
checkpoint,4.1 - On-site assembly,,,,,,,
label,Inspection Point: Quality Control Activity - Pre-Removal of required covers from Switchboard,,,,,,,
label,Acceptance Criteria - isolation of switchboard is proven,,,,,,,
label,"Verifying Document - on site testing, isolation tags in place",,,,,,,
label,Frequency - once,,,,,,,
label,"Inspection Type (Visual, other) - Visual",,,,,,,
label,Inspection: Key - I,,,,,,,
label,Inspection: By - IP,,,,,,,
checkpoint,4.2 - On-site assembly,,,,,,,
label,Inspection Point: Quality Control Activity - Switchboard exterior panels removed as required,,,,,,,
label,"Acceptance Criteria - work area secured, all voltage sources isolated. no signs of degradation on switchboard.",,,,,,,
label,"Verifying Document - Testing, photos as required",,,,,,,
label,Frequency - once,,,,,,,
label,"Inspection Type (Visual, other) - Visual + Photograph",,,,,,,
label,Inspection: Key - I,,,,,,,
label,Inspection: By - IP,,,,,,,
checkpoint,4.3 - Connection of new Generator Change-over cabinet.,,,,,,,
label,Inspection Point: Quality Control Activity - connections of electrical cabling/bus bars.,,,,,,,
label,"Acceptance Criteria - Cabling/busbars connected correctly, insulation resistance between conductors acceptable.",,,,,,,
label,Verifying Document - Switchboard Acceptance Test. C.O.C from Switchboard Manufacturers.,,,,,,,
label,Frequency - Once,,,,,,,
label,"Inspection Type (Visual, other) - Visual + Photograph",,,,,,,
label,Inspection: Key - I,,,,,,,
label,Inspection: By - IP,,,,,,,
checkpoint,4.4 - Re-Energizing of switchboard,,,,,,,
label,Inspection Point: Quality Control Activity - Switchboard work completed.,,,,,,,
label,"Acceptance Criteria - Switchboard upgrades completed. testing completed, interlocks between main switch and generator switch tested and verified, phase rotation confirmed",,,,,,,
label,"Verifying Document - Switchboard C.O.C, instrument test of supply mains.",,,,,,,
label,Frequency - once,,,,,,,
label,"Inspection Type (Visual, other) - Visual + Inspection",,,,,,,
label,Inspection: Key - I,,,,,,,
label,Inspection: By - IP,,,,,,,
checkpoint,4.5 - Submission/review/appr oval of the Level 2 FD,,,,,,,
label,Inspection Point: Quality Control Activity - Software functionality meets expectations,,,,,,,
label,Acceptance Criteria - Approval from consultant,,,,,,,
